morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s042-a030-w008-02	w-s042-a030-w008	42:30:8:2	2	يَعْفُوا۟	يَعْفُوا۟	عَفَا	ع ف و	عفو	V	STEM	STEM|POS:V|IMPF|LEM:EafaA|ROOT:Efw|3MS	IMPF				3	M	singular	
m-w-s042-a030-w009-01	w-s042-a030-w009	42:30:9:1	1	عَن	عَن	عَن			P	STEM	STEM|POS:P|LEM:Ean								
m-w-s042-a030-w010-01	w-s042-a030-w010	42:30:10:1	1	كَثِيرٍ	كَثِيرٍ	كَثِير	ك ث ر	كثر	N	STEM	STEM|POS:N|LEM:kaviyr|ROOT:kvr|MS|INDEF|GEN						M	singular	GEN
m-w-s042-a031-w001-01	w-s042-a031-w001	42:31:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a031-w001-02	w-s042-a031-w001	42:31:1:2	2	مَآ	مَآ	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a031-w002-01	w-s042-a031-w002	42:31:2:1	1	أَنتُم	أَنتُم				PRON	STEM	STEM|POS:PRON|2MP					2	M	plural	
m-w-s042-a031-w003-01	w-s042-a031-w003	42:31:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a031-w003-02	w-s042-a031-w003	42:31:3:2	2	مُعْجِزِينَ	مُعْجِزِينَ	مُعْجِز	ع ج ز	عجز	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:muEojiz|ROOT:Ejz|MP|GEN			ACT	IV		M	plural	GEN
m-w-s042-a031-w004-01	w-s042-a031-w004	42:31:4:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a031-w005-01	w-s042-a031-w005	42:31:5:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a031-w005-02	w-s042-a031-w005	42:31:5:2	2	أَرْضِ	أَرْضِ	أَرْض	ء ر ض	ءرض	N	STEM	STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN								GEN
m-w-s042-a031-w006-01	w-s042-a031-w006	42:31:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a031-w006-02	w-s042-a031-w006	42:31:6:2	2	مَا	مَا	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a031-w007-01	w-s042-a031-w007	42:31:7:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a031-w007-02	w-s042-a031-w007	42:31:7:2	2	كُم	كُم				PRON	STEM	STEM|POS:PRON|2MP					2	M	plural	
m-w-s042-a031-w008-01	w-s042-a031-w008	42:31:8:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a031-w009-01	w-s042-a031-w009	42:31:9:1	1	دُونِ	دُونِ	دُون	د و ن	دون	N	STEM	STEM|POS:N|LEM:duwn|ROOT:dwn|GEN								GEN
m-w-s042-a031-w010-01	w-s042-a031-w010	42:31:10:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s042-a031-w011-01	w-s042-a031-w011	42:31:11:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a031-w012-01	w-s042-a031-w012	42:31:12:1	1	وَلِىٍّ	وَلِىٍّ	وَلِىّ	و ل ي	ولي	N	STEM	STEM|POS:N|LEM:waliY~|ROOT:wly|M|INDEF|GEN								GEN
m-w-s042-a031-w013-01	w-s042-a031-w013	42:31:13:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a031-w013-02	w-s042-a031-w013	42:31:13:2	2	لَا	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA								
m-w-s042-a031-w014-01	w-s042-a031-w014	42:31:14:1	1	نَصِيرٍ	نَصِيرٍ	نَصِير	ن ص ر	نصر	N	STEM	STEM|POS:N|LEM:naSiyr|ROOT:nSr|MS|INDEF|GEN						M	singular	GEN
m-w-s042-a032-w001-01	w-s042-a032-w001	42:32:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a032-w001-02	w-s042-a032-w001	42:32:1:2	2	مِنْ	مِنْ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a032-w002-01	w-s042-a032-w002	42:32:2:1	1	ءَايَٰتِ	ءَايَٰتِ	ءَايَة	ء ي ي	ءيي	N	STEM	STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN						F	plural	GEN
m-w-s042-a032-w002-02	w-s042-a032-w002	42:32:2:2	2	هِ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a032-w003-01	w-s042-a032-w003	42:32:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a032-w003-02	w-s042-a032-w003	42:32:3:2	2	جَوَارِ	جَوَارِ	جَوَار	ج ر ي	جري	ADJ	STEM	STEM|POS:ADJ|ACT|PCPL|LEM:jawaAr|ROOT:jry|FP|GEN			ACT			F	plural	GEN
m-w-s042-a032-w004-01	w-s042-a032-w004	42:32:4:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a032-w005-01	w-s042-a032-w005	42:32:5:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a032-w005-02	w-s042-a032-w005	42:32:5:2	2	بَحْرِ	بَحْرِ	بَحْر	ب ح ر	بحر	N	STEM	STEM|POS:N|LEM:baHor|ROOT:bHr|M|GEN								GEN
m-w-s042-a032-w006-01	w-s042-a032-w006	42:32:6:1	1	كَ					P	PREFIX	PREFIX|ka+								
m-w-s042-a032-w006-02	w-s042-a032-w006	42:32:6:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a032-w006-03	w-s042-a032-w006	42:32:6:3	3	أَعْلَٰمِ	أَعْلَٰمِ	أَعْلَٰم	ع ل م	علم	N	STEM	STEM|POS:N|LEM:>aEola`m|ROOT:Elm|MP|GEN						M	plural	GEN
m-w-s042-a033-w001-01	w-s042-a033-w001	42:33:1:1	1	إِن	إِن	إِن			COND	STEM	STEM|POS:COND|LEM:<in								
m-w-s042-a033-w002-01	w-s042-a033-w002	42:33:2:1	1	يَشَأْ	يَشَأْ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS|MOOD:JUS	IMPF	JUS			3	M	singular	
m-w-s042-a033-w003-01	w-s042-a033-w003	42:33:3:1	1	يُسْكِنِ	يُسْكِنِ	أَسْكَن	س ك ن	سكن	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>asokan|ROOT:skn|3MS|MOOD:JUS	IMPF	JUS		IV	3	M	singular	
m-w-s042-a033-w004-01	w-s042-a033-w004	42:33:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a033-w004-02	w-s042-a033-w004	42:33:4:2	2	رِّيحَ	رِّيحَ	رِيح	ر و ح	روح	N	STEM	STEM|POS:N|LEM:riyH|ROOT:rwH|F|ACC								ACC
m-w-s042-a033-w005-01	w-s042-a033-w005	42:33:5:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s042-a033-w005-02	w-s042-a033-w005	42:33:5:2	2	يَظْلَلْ	يَظْلَلْ	ظَلَّ	ظ ل ل	ظلل	V	STEM	STEM|POS:V|IMPF|LEM:Zal~a|ROOT:Zll|3FP	IMPF				3	F	plural	
m-w-s042-a033-w005-03	w-s042-a033-w005	42:33:5:3	3	نَ					PRON	SUFFIX	SUFFIX|PRON:3FP					3	F	plural	
m-w-s042-a033-w006-01	w-s042-a033-w006	42:33:6:1	1	رَوَاكِدَ	رَوَاكِدَ	رَوَاكِد	ر ك د	ركد	N	STEM	STEM|POS:N|LEM:rawaAkid|ROOT:rkd|MP|ACC						M	plural	ACC
m-w-s042-a033-w007-01	w-s042-a033-w007	42:33:7:1	1	عَلَىٰ	عَلَىٰ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
m-w-s042-a033-w008-01	w-s042-a033-w008	42:33:8:1	1	ظَهْرِ	ظَهْرِ	ظَهْر	ظ ه ر	ظهر	N	STEM	STEM|POS:N|LEM:Zahor|ROOT:Zhr|M|GEN								GEN
m-w-s042-a033-w008-02	w-s042-a033-w008	42:33:8:2	2	هِۦٓ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a033-w009-01	w-s042-a033-w009	42:33:9:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s042-a033-w010-01	w-s042-a033-w010	42:33:10:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a033-w011-01	w-s042-a033-w011	42:33:11:1	1	ذَٰلِكَ	ذَٰلِكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|MS						M	singular	
m-w-s042-a033-w012-01	w-s042-a033-w012	42:33:12:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s042-a033-w012-02	w-s042-a033-w012	42:33:12:2	2	ءَايَٰتٍ	ءَايَٰتٍ	ءَايَة	ء ي ي	ءيي	N	STEM	STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|INDEF|GEN						F	plural	GEN
m-w-s042-a033-w013-01	w-s042-a033-w013	42:33:13:1	1	لِّ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a033-w013-02	w-s042-a033-w013	42:33:13:2	2	كُلِّ	كُلِّ	كُلّ	ك ل ل	كلل	N	STEM	STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN								GEN
m-w-s042-a033-w014-01	w-s042-a033-w014	42:33:14:1	1	صَبَّارٍ	صَبَّارٍ	صَبَّار	ص ب ر	صبر	ADJ	STEM	STEM|POS:ADJ|LEM:Sab~aAr|ROOT:Sbr|MS|INDEF|GEN						M	singular	GEN
m-w-s042-a033-w015-01	w-s042-a033-w015	42:33:15:1	1	شَكُورٍ	شَكُورٍ	شَكُور	ش ك ر	شكر	ADJ	STEM	STEM|POS:ADJ|LEM:$akuwr|ROOT:$kr|MS|INDEF|GEN						M	singular	GEN
m-w-s042-a034-w001-01	w-s042-a034-w001	42:34:1:1	1	أَوْ	أَوْ	أَو			CONJ	STEM	STEM|POS:CONJ|LEM:>aw								
m-w-s042-a034-w002-01	w-s042-a034-w002	42:34:2:1	1	يُوبِقْ	يُوبِقْ	يُوبِقْ	و ب ق	وبق	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:yuwbiqo|ROOT:wbq|3MS|MOOD:JUS	IMPF	JUS		IV	3	M	singular	
m-w-s042-a034-w002-02	w-s042-a034-w002	42:34:2:2	2	هُنَّ					PRON	SUFFIX	SUFFIX|PRON:3FP					3	F	plural	
m-w-s042-a034-w003-01	w-s042-a034-w003	42:34:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a034-w003-02	w-s042-a034-w003	42:34:3:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a034-w004-01	w-s042-a034-w004	42:34:4:1	1	كَسَبُ	كَسَبُ	كَسَبَ	ك س ب	كسب	V	STEM	STEM|POS:V|PERF|LEM:kasaba|ROOT:ksb|3MP	PERF				3	M	plural	
m-w-s042-a034-w004-02	w-s042-a034-w004	42:34:4:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a034-w005-01	w-s042-a034-w005	42:34:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a034-w005-02	w-s042-a034-w005	42:34:5:2	2	يَعْفُ	يَعْفُ	عَفَا	ع ف و	عفو	V	STEM	STEM|POS:V|IMPF|LEM:EafaA|ROOT:Efw|3MS|MOOD:JUS	IMPF	JUS			3	M	singular	
m-w-s042-a034-w006-01	w-s042-a034-w006	42:34:6:1	1	عَن	عَن	عَن			P	STEM	STEM|POS:P|LEM:Ean								
m-w-s042-a034-w007-01	w-s042-a034-w007	42:34:7:1	1	كَثِيرٍ	كَثِيرٍ	كَثِير	ك ث ر	كثر	N	STEM	STEM|POS:N|LEM:kaviyr|ROOT:kvr|MS|INDEF|GEN						M	singular	GEN
m-w-s042-a035-w001-01	w-s042-a035-w001	42:35:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a035-w001-02	w-s042-a035-w001	42:35:1:2	2	يَعْلَمَ	يَعْلَمَ	عَلِمَ	ع ل م	علم	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS|MOOD:SUBJ	IMPF	SUBJ			3	M	singular	
m-w-s042-a035-w002-01	w-s042-a035-w002	42:35:2:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s042-a035-w003-01	w-s042-a035-w003	42:35:3:1	1	يُجَٰدِلُ	يُجَٰدِلُ	جَٰدَلُ	ج د ل	جدل	V	STEM	STEM|POS:V|IMPF|(III)|LEM:ja`dalu|ROOT:jdl|3MP	IMPF			III	3	M	plural	
m-w-s042-a035-w003-02	w-s042-a035-w003	42:35:3:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a035-w004-01	w-s042-a035-w004	42:35:4:1	1	فِىٓ	فِىٓ	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a035-w005-01	w-s042-a035-w005	42:35:5:1	1	ءَايَٰتِ	ءَايَٰتِ	ءَايَة	ء ي ي	ءيي	N	STEM	STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN						F	plural	GEN
m-w-s042-a035-w005-02	w-s042-a035-w005	42:35:5:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s042-a035-w006-01	w-s042-a035-w006	42:35:6:1	1	مَا	مَا	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a035-w007-01	w-s042-a035-w007	42:35:7:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a035-w007-02	w-s042-a035-w007	42:35:7:2	2	هُم	هُم				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s042-a035-w008-01	w-s042-a035-w008	42:35:8:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a035-w009-01	w-s042-a035-w009	42:35:9:1	1	مَّحِيصٍ	مَّحِيصٍ	مَّحِيص	ح ي ص	حيص	N	STEM	STEM|POS:N|VN|LEM:m~aHiyS|ROOT:HyS|M|INDEF|GEN								GEN
m-w-s042-a036-w001-01	w-s042-a036-w001	42:36:1:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s042-a036-w001-02	w-s042-a036-w001	42:36:1:2	2	مَآ	مَآ	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a036-w002-01	w-s042-a036-w002	42:36:2:1	1	أُوتِي	أُوتِي	آتَى	ء ت ي	ءتي	V	STEM	STEM|POS:V|PERF|PASS|(IV)|LEM:A^taY|ROOT:Aty|2MP	PERF		PASS	IV	2	M	plural	
m-w-s042-a036-w002-02	w-s042-a036-w002	42:36:2:2	2	تُم					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s042-a036-w003-01	w-s042-a036-w003	42:36:3:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a036-w004-01	w-s042-a036-w004	42:36:4:1	1	شَىْءٍ	شَىْءٍ	شَىْء	ش ي ء	شيء	N	STEM	STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|GEN								GEN
m-w-s042-a036-w005-01	w-s042-a036-w005	42:36:5:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s042-a036-w005-02	w-s042-a036-w005	42:36:5:2	2	مَتَٰعُ	مَتَٰعُ	مَتَٰع	م ت ع	متع	N	STEM	STEM|POS:N|LEM:mata`E|ROOT:mtE|M|NOM								NOM
m-w-s042-a036-w006-01	w-s042-a036-w006	42:36:6:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a036-w006-02	w-s042-a036-w006	42:36:6:2	2	حَيَوٰةِ	حَيَوٰةِ	حَيَوٰة	ح ي ي	حيي	N	STEM	STEM|POS:N|LEM:Hayaw`p|ROOT:Hyy|F|GEN								GEN
m-w-s042-a036-w007-01	w-s042-a036-w007	42:36:7:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a036-w007-02	w-s042-a036-w007	42:36:7:2	2	دُّنْيَا	دُّنْيَا	دُّنْيَا	د ن و	دنو	ADJ	STEM	STEM|POS:ADJ|LEM:d~unoyaA|ROOT:dnw|FS|GEN						F	singular	GEN
m-w-s042-a036-w008-01	w-s042-a036-w008	42:36:8:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a036-w008-02	w-s042-a036-w008	42:36:8:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a036-w009-01	w-s042-a036-w009	42:36:9:1	1	عِندَ	عِندَ	عِند	ع ن د	عند	LOC	STEM	STEM|POS:LOC|LEM:Eind|ROOT:End|ACC								ACC
m-w-s042-a036-w010-01	w-s042-a036-w010	42:36:10:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s042-a036-w011-01	w-s042-a036-w011	42:36:11:1	1	خَيْرٌ	خَيْرٌ	خَيْر	خ ي ر	خير	ADJ	STEM	STEM|POS:ADJ|LEM:xayor|ROOT:xyr|MS|INDEF|NOM						M	singular	NOM
m-w-s042-a036-w012-01	w-s042-a036-w012	42:36:12:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a036-w012-02	w-s042-a036-w012	42:36:12:2	2	أَبْقَىٰ	أَبْقَىٰ	أَبْقَىٰٓ	ب ق ي	بقي	N	STEM	STEM|POS:N|LEM:>aboqaY`^|ROOT:bqy|NOM								NOM
m-w-s042-a036-w013-01	w-s042-a036-w013	42:36:13:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a036-w013-02	w-s042-a036-w013	42:36:13:2	2	لَّذِينَ	لَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s042-a036-w014-01	w-s042-a036-w014	42:36:14:1	1	ءَامَنُ	ءَامَنُ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV	3	M	plural	
m-w-s042-a036-w014-02	w-s042-a036-w014	42:36:14:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a036-w015-01	w-s042-a036-w015	42:36:15:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a036-w015-02	w-s042-a036-w015	42:36:15:2	2	عَلَىٰ	عَلَىٰ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
m-w-s042-a036-w016-01	w-s042-a036-w016	42:36:16:1	1	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s042-a036-w016-02	w-s042-a036-w016	42:36:16:2	2	هِمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a036-w017-01	w-s042-a036-w017	42:36:17:1	1	يَتَوَكَّلُ	يَتَوَكَّلُ	تَوَكَّلْ	و ك ل	وكل	V	STEM	STEM|POS:V|IMPF|(V)|LEM:tawak~alo|ROOT:wkl|3MP	IMPF			V	3	M	plural	
m-w-s042-a036-w017-02	w-s042-a036-w017	42:36:17:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a037-w001-01	w-s042-a037-w001	42:37:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a037-w001-02	w-s042-a037-w001	42:37:1:2	2	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s042-a037-w002-01	w-s042-a037-w002	42:37:2:1	1	يَجْتَنِبُ	يَجْتَنِبُ	ٱجْتَنَبُ	ج ن ب	جنب	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:{jotanabu|ROOT:jnb|3MP	IMPF			VIII	3	M	plural	
m-w-s042-a037-w002-02	w-s042-a037-w002	42:37:2:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a037-w003-01	w-s042-a037-w003	42:37:3:1	1	كَبَٰٓئِرَ	كَبَٰٓئِرَ	كَبِيرَة	ك ب ر	كبر	N	STEM	STEM|POS:N|LEM:kabiyrap|ROOT:kbr|FP|ACC						F	plural	ACC
m-w-s042-a037-w004-01	w-s042-a037-w004	42:37:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a037-w004-02	w-s042-a037-w004	42:37:4:2	2	إِثْمِ	إِثْمِ	إِثْم	ء ث م	ءثم	N	STEM	STEM|POS:N|LEM:<ivom|ROOT:Avm|M|GEN								GEN
m-w-s042-a037-w005-01	w-s042-a037-w005	42:37:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a037-w005-02	w-s042-a037-w005	42:37:5:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a037-w005-03	w-s042-a037-w005	42:37:5:3	3	فَوَٰحِشَ	فَوَٰحِشَ	فَٰحِشَة	ف ح ش	فحش	N	STEM	STEM|POS:N|LEM:fa`Hi$ap|ROOT:fH$|MP|ACC						M	plural	ACC
m-w-s042-a037-w006-01	w-s042-a037-w006	42:37:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a037-w006-02	w-s042-a037-w006	42:37:6:2	2	إِذَا	إِذَا	إِذَا			T	STEM	STEM|POS:T|LEM:<i*aA								
m-w-s042-a037-w007-01	w-s042-a037-w007	42:37:7:1	1	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a037-w008-01	w-s042-a037-w008	42:37:8:1	1	غَضِبُ	غَضِبُ	غَضِبَ	غ ض ب	غضب	V	STEM	STEM|POS:V|PERF|LEM:gaDiba|ROOT:gDb|3MP	PERF				3	M	plural	
m-w-s042-a037-w008-02	w-s042-a037-w008	42:37:8:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a037-w009-01	w-s042-a037-w009	42:37:9:1	1	هُمْ	هُمْ				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s042-a037-w010-01	w-s042-a037-w010	42:37:10:1	1	يَغْفِرُ	يَغْفِرُ	غَفَرَ	غ ف ر	غفر	V	STEM	STEM|POS:V|IMPF|LEM:gafara|ROOT:gfr|3MP	IMPF				3	M	plural	
m-w-s042-a037-w010-02	w-s042-a037-w010	42:37:10:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a038-w001-01	w-s042-a038-w001	42:38:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a038-w001-02	w-s042-a038-w001	42:38:1:2	2	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s042-a038-w002-01	w-s042-a038-w002	42:38:2:1	1	ٱسْتَجَابُ	ٱسْتَجَابُ	ٱسْتَجَابَ	ج و ب	جوب	V	STEM	STEM|POS:V|PERF|(X)|LEM:{sotajaAba|ROOT:jwb|3MP	PERF			X	3	M	plural	
m-w-s042-a038-w002-02	w-s042-a038-w002	42:38:2:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a038-w003-01	w-s042-a038-w003	42:38:3:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a038-w003-02	w-s042-a038-w003	42:38:3:2	2	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s042-a038-w003-03	w-s042-a038-w003	42:38:3:3	3	هِمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a038-w004-01	w-s042-a038-w004	42:38:4:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a038-w004-02	w-s042-a038-w004	42:38:4:2	2	أَقَامُ	أَقَامُ	أَقَامَ	ق و م	قوم	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aqaAma|ROOT:qwm|3MP	PERF			IV	3	M	plural	
m-w-s042-a038-w004-03	w-s042-a038-w004	42:38:4:3	3	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a038-w005-01	w-s042-a038-w005	42:38:5:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a038-w005-02	w-s042-a038-w005	42:38:5:2	2	صَّلَوٰةَ	صَّلَوٰةَ	صَلَوٰة	ص ل و	صلو	N	STEM	STEM|POS:N|LEM:Salaw`p|ROOT:Slw|F|ACC								ACC
m-w-s042-a038-w006-01	w-s042-a038-w006	42:38:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a038-w006-02	w-s042-a038-w006	42:38:6:2	2	أَمْرُ	أَمْرُ	أَمْر	ء م ر	ءمر	N	STEM	STEM|POS:N|LEM:>amor|ROOT:Amr|M|NOM								NOM
m-w-s042-a038-w006-03	w-s042-a038-w006	42:38:6:3	3	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a038-w007-01	w-s042-a038-w007	42:38:7:1	1	شُورَىٰ	شُورَىٰ	شُورَىٰ	ش و ر	شور	N	STEM	STEM|POS:N|LEM:$uwraY`|ROOT:$wr|M|NOM								NOM
m-w-s042-a038-w008-01	w-s042-a038-w008	42:38:8:1	1	بَيْنَ	بَيْنَ	بَيْن	ب ي ن	بين	LOC	STEM	STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC								ACC
m-w-s042-a038-w008-02	w-s042-a038-w008	42:38:8:2	2	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a038-w009-01	w-s042-a038-w009	42:38:9:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a038-w009-02	w-s042-a038-w009	42:38:9:2	2	مِ	مِ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a038-w009-03	w-s042-a038-w009	42:38:9:3	3	مَّا	مَّا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a038-w010-01	w-s042-a038-w010	42:38:10:1	1	رَزَقْ	رَزَقْ	رَزَقَ	ر ز ق	رزق	V	STEM	STEM|POS:V|PERF|LEM:razaqa|ROOT:rzq|1P	PERF				1		plural	
