unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	part	agreement	referent_status	frame_raw	frame_unit_id	candidate_refs_raw	candidate_ref_unit_ids	status	confidence	evidence	translation_instruction	reason
ae:v3:s025:027:pass2:impl:i2	pass2	IMPL	i2	25	27	implicit_subject	10	q:25:27:10	subject_agreement	1cs	discourse_candidate_available	v3	ae:v3:s025:027:pass1:frame:v3			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:028:pass2:impl:i1	pass2	IMPL	i1	25	28	implicit_subject	5	q:25:28:5	subject_agreement	1cs	discourse_candidate_available	v1	ae:v3:s025:028:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:029:pass2:impl:i1	pass2	IMPL	i1	25	29	implicit_subject	3	q:25:29:3	subject_agreement	1cs	discourse_candidate_available	v1	ae:v3:s025:029:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:029:pass2:impl:i2	pass2	IMPL	i2	25	29	implicit_subject	8	q:25:29:8	subject_agreement	1cs	discourse_candidate_available	v2	ae:v3:s025:029:pass1:frame:v2			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:030:pass2:impl:i1	pass2	IMPL	i1	25	30	implicit_subject	8	q:25:30:8	subject_agreement	3mp	morphologically_present_unresolved	v2	ae:v3:s025:030:pass1:frame:v2			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:031:pass2:impl:i1	pass2	IMPL	i1	25	31	implicit_subject	4	q:25:31:4	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s025:031:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:032:pass2:impl:i1	pass2	IMPL	i1	25	32	implicit_subject	4	q:25:32:4	subject_agreement	3mp	morphologically_present_unresolved	v2	ae:v3:s025:032:pass1:frame:v2			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:032:pass2:impl:i2	pass2	IMPL	i2	25	32	implicit_agent	6	q:25:32:6	passive_voice	unspecified	morphologically_present_unresolved	v3	ae:v3:s025:032:pass1:frame:v3			surface_form	medium	morphology	avoid_adding_explanatory_noun	Passive morphology marks an unstated agent; the Arabic does not name the agent in this clause.
ae:v3:s025:032:pass2:impl:i3	pass2	IMPL	i3	25	32	implicit_subject	14	q:25:32:14	subject_agreement	1cp	discourse_candidate_available	v4	ae:v3:s025:032:pass1:frame:v4			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:032:pass2:impl:i4	pass2	IMPL	i4	25	32	implicit_subject	18	q:25:32:18	subject_agreement	1cp	discourse_candidate_available	v5	ae:v3:s025:032:pass1:frame:v5			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:033:pass2:impl:i1	pass2	IMPL	i1	25	33	implicit_subject	3	q:25:33:3	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s025:033:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks an addressee role; the referent is supplied by discourse address rather than an overt local noun.
ae:v3:s025:033:pass2:impl:i2	pass2	IMPL	i2	25	33	implicit_subject	7	q:25:33:7	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s025:033:pass1:frame:v2			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:034:pass2:impl:i1	pass2	IMPL	i1	25	34	implicit_agent	2	q:25:34:2	passive_voice	unspecified	morphologically_present_unresolved	v1	ae:v3:s025:034:pass1:frame:v1			surface_form	medium	morphology	avoid_adding_explanatory_noun	Passive morphology marks an unstated agent; the Arabic does not name the agent in this clause.
ae:v3:s025:035:pass2:impl:i1	pass2	IMPL	i1	25	35	implicit_subject	4	q:25:35:4	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s025:035:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:035:pass2:impl:i2	pass2	IMPL	i2	25	35	implicit_subject	8	q:25:35:8	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s025:035:pass1:frame:v2			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:036:pass2:impl:i1	pass2	IMPL	i1	25	36	implicit_subject	2	q:25:36:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s025:036:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:036:pass2:impl:i2	pass2	IMPL	i2	25	36	implicit_subject	3	q:25:36:3	subject_agreement	2du	discourse_candidate_available	v2	ae:v3:s025:036:pass1:frame:v2			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks an addressee role; the referent is supplied by discourse address rather than an overt local noun.
ae:v3:s025:036:pass2:impl:i3	pass2	IMPL	i3	25	36	implicit_subject	7	q:25:36:7	subject_agreement	3mp	morphologically_present_unresolved	v3	ae:v3:s025:036:pass1:frame:v3			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:036:pass2:impl:i4	pass2	IMPL	i4	25	36	implicit_subject	11	q:25:36:11	subject_agreement	1cp	discourse_candidate_available	v4	ae:v3:s025:036:pass1:frame:v4			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:037:pass2:impl:i1	pass2	IMPL	i1	25	37	implicit_subject	5	q:25:37:5	subject_agreement	3mp	morphologically_present_unresolved	v1	ae:v3:s025:037:pass1:frame:v1			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:037:pass2:impl:i2	pass2	IMPL	i2	25	37	implicit_subject	7	q:25:37:7	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s025:037:pass1:frame:v2			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:037:pass2:impl:i3	pass2	IMPL	i3	25	37	implicit_subject	9	q:25:37:9	subject_agreement	1cp	discourse_candidate_available	v3	ae:v3:s025:037:pass1:frame:v3			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:037:pass2:impl:i4	pass2	IMPL	i4	25	37	implicit_subject	14	q:25:37:14	subject_agreement	1cp	discourse_candidate_available	v4	ae:v3:s025:037:pass1:frame:v4			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:039:pass2:impl:i1	pass2	IMPL	i1	25	39	implicit_subject	3	q:25:39:3	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s025:039:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:039:pass2:impl:i2	pass2	IMPL	i2	25	39	implicit_subject	8	q:25:39:8	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s025:039:pass1:frame:v2			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:040:pass2:impl:i1	pass2	IMPL	i1	25	40	implicit_subject	4	q:25:40:4	subject_agreement	3mp	morphologically_present_unresolved	v1	ae:v3:s025:040:pass1:frame:v1			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:040:pass2:impl:i2	pass2	IMPL	i2	25	40	implicit_agent	8	q:25:40:8	passive_voice	unspecified	morphologically_present_unresolved	v2	ae:v3:s025:040:pass1:frame:v2			surface_form	medium	morphology	avoid_adding_explanatory_noun	Passive morphology marks an unstated agent; the Arabic does not name the agent in this clause.
ae:v3:s025:040:pass2:impl:i3	pass2	IMPL	i3	25	40	implicit_subject	13	q:25:40:13	subject_agreement	3mp	morphologically_present_unresolved	v3	ae:v3:s025:040:pass1:frame:v3			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:040:pass2:impl:i4	pass2	IMPL	i4	25	40	implicit_subject	14	q:25:40:14	subject_agreement	3mp	morphologically_present_unresolved	v4	ae:v3:s025:040:pass1:frame:v4			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:040:pass2:impl:i5	pass2	IMPL	i5	25	40	implicit_subject	16	q:25:40:16	subject_agreement	3mp	morphologically_present_unresolved	v5	ae:v3:s025:040:pass1:frame:v5			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:040:pass2:impl:i6	pass2	IMPL	i6	25	40	implicit_subject	18	q:25:40:18	subject_agreement	3mp	morphologically_present_unresolved	v6	ae:v3:s025:040:pass1:frame:v6			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:041:pass2:impl:i1	pass2	IMPL	i1	25	41	implicit_subject	3	q:25:41:3	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s025:041:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks an addressee role; the referent is supplied by discourse address rather than an overt local noun.
ae:v3:s025:041:pass2:impl:i2	pass2	IMPL	i2	25	41	implicit_subject	5	q:25:41:5	subject_agreement	3mp	morphologically_present_unresolved	v2	ae:v3:s025:041:pass1:frame:v2			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:042:pass2:impl:i1	pass2	IMPL	i1	25	42	implicit_subject	2	q:25:42:2	subject_agreement	3ms	morphologically_present_unresolved	v1	ae:v3:s025:042:pass1:frame:v1			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:042:pass2:impl:i2	pass2	IMPL	i2	25	42	implicit_subject	4	q:25:42:4	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s025:042:pass1:frame:v2			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:042:pass2:impl:i3	pass2	IMPL	i3	25	42	implicit_subject	9	q:25:42:9	subject_agreement	1cp	discourse_candidate_available	v3	ae:v3:s025:042:pass1:frame:v3			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
ae:v3:s025:042:pass2:impl:i4	pass2	IMPL	i4	25	42	implicit_subject	13	q:25:42:13	subject_agreement	3mp	morphologically_present_unresolved	v4	ae:v3:s025:042:pass1:frame:v4			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:042:pass2:impl:i5	pass2	IMPL	i5	25	42	implicit_subject	15	q:25:42:15	subject_agreement	3mp	morphologically_present_unresolved	v5	ae:v3:s025:042:pass1:frame:v5			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:043:pass2:impl:i1	pass2	IMPL	i1	25	43	implicit_subject	1	q:25:43:1	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s025:043:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks an addressee role; the referent is supplied by discourse address rather than an overt local noun.
ae:v3:s025:044:pass2:impl:i1	pass2	IMPL	i1	25	44	implicit_subject	2	q:25:44:2	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s025:044:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks an addressee role; the referent is supplied by discourse address rather than an overt local noun.
ae:v3:s025:045:pass2:impl:i1	pass2	IMPL	i1	25	45	implicit_subject	2	q:25:45:2	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s025:045:pass1:frame:v1			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks an addressee role; the referent is supplied by discourse address rather than an overt local noun.
ae:v3:s025:045:pass2:impl:i2	pass2	IMPL	i2	25	45	implicit_subject	6	q:25:45:6	subject_agreement	3ms	morphologically_present_unresolved	v2	ae:v3:s025:045:pass1:frame:v2			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:045:pass2:impl:i3	pass2	IMPL	i3	25	45	implicit_subject	10	q:25:45:10	subject_agreement	3ms	morphologically_present_unresolved	v3	ae:v3:s025:045:pass1:frame:v3			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:045:pass2:impl:i4	pass2	IMPL	i4	25	45	implicit_subject	12	q:25:45:12	subject_agreement	3ms	morphologically_present_unresolved	v4	ae:v3:s025:045:pass1:frame:v4			surface_form	medium	agreement	target_language_may_require_resolution	The verb agreement supplies a grammatical subject, but the row does not force a named antecedent beyond the morphology.
ae:v3:s025:045:pass2:impl:i5	pass2	IMPL	i5	25	45	implicit_subject	15	q:25:45:15	subject_agreement	1cp	discourse_candidate_available	v5	ae:v3:s025:045:pass1:frame:v5			surface_form	medium	speech_role;agreement	target_language_may_require_resolution	Agreement marks the speaker role; no lexical antecedent is required in the ayah.
