unit_id	row_kind	source_pass	source_rtype	source_local_id	sura	ayah	xref_unit_id	candidate_unit_id	ref_type	wid	word_unit_id	part	antecedent_type	antecedent_sura	antecedent_ayah	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_text	confidence	status	evidence	translation_instruction	reason	basis	result
ae:v3:s034:042:pass2:xref:r2	xref	pass2	XREF	r2	34	42	ae:v3:s034:042:pass2:xref:r2		pronoun_antecedent	13	q:34:42:13												high	discourse_inferred	speech_role;agreement	avoid_adding_explanatory_noun	The 1cp subject of نَقُولُ is the divine speaker role in the judgment speech.		
ae:v3:s034:042:pass2:xref:r3	xref	pass2	XREF	r3	34	42	ae:v3:s034:042:pass2:xref:r3		pronoun_antecedent	17	q:34:42:17												high	syntactically_forced	imperative;local_syntax	target_language_may_require_resolution	The 2mp imperative subject addresses ٱلَّذِينَ ظَلَمُوا۟.		
ae:v3:s034:042:pass2:xref:r4	xref	pass2	XREF	r4	34	42	ae:v3:s034:042:pass2:xref:r4		pronoun_antecedent	22	q:34:42:22	prep_object_pronoun											high	syntactically_forced	agreement;relative_clause	avoid_adding_explanatory_noun	The 3fs suffix in بِهَا resumes ٱلنَّارِ modified by the relative clause.		
ae:v3:s034:042:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	34	42	ae:v3:s034:042:pass2:xref:r1	ae:v3:s034:042:pass2:cand:r1.c1					word	34	40	9	q:34:40:9						high	strongly_licensed	discourse_continuity;agreement			The plural demonstrative group from the judgment question is the accessible addressee group.	
ae:v3:s034:042:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	34	42	ae:v3:s034:042:pass2:xref:r2	ae:v3:s034:042:pass2:cand:r2.c1					discourse_entity									divine_speaker	high	strongly_licensed	speech_role;agreement			First-person plural speech in the judgment scene marks the divine speaker role.	
ae:v3:s034:042:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	34	42	ae:v3:s034:042:pass2:xref:r3	ae:v3:s034:042:pass2:cand:r3.c1					word	34	42	15	q:34:42:15						high	syntactically_forced	quotation;agreement			The imperative follows نَقُولُ لِلَّذِينَ ظَلَمُوا۟ and matches that plural addressee.	
ae:v3:s034:042:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	34	42	ae:v3:s034:042:pass2:xref:r4	ae:v3:s034:042:pass2:cand:r4.c1					word	34	42	19	q:34:42:19						high	syntactically_forced	agreement;relative_clause			The feminine singular relative ٱلَّتِى and the 3fs suffix agree with ٱلنَّارِ.	
ae:v3:s034:043:pass2:xref:r1	xref	pass2	XREF	r1	34	43	ae:v3:s034:043:pass2:xref:r1		pronoun_antecedent	4	q:34:43:4	prep_object_pronoun											high	strongly_licensed	discourse_continuity;agreement	target_language_may_require_resolution	The 3mp object in عَلَيْهِمْ refers to the plural deniers whose responses follow.		
ae:v3:s034:043:pass2:xref:r2	xref	pass2	XREF	r2	34	43	ae:v3:s034:043:pass2:xref:r2		demonstrative_reference	9	q:34:43:9												medium	discourse_inferred	deixis;quotation	target_language_may_force_choice	هَٰذَا in the first quote points deictically to a masculine singular person in the speech situation.		
ae:v3:s034:043:pass2:xref:r3	xref	pass2	XREF	r3	34	43	ae:v3:s034:043:pass2:xref:r3		pronoun_antecedent	14	q:34:43:14	object_suffix											high	discourse_inferred	speech_role;agreement	avoid_adding_explanatory_noun	The 2mp suffix in يَصُدَّكُمْ addresses the quoted audience.		
ae:v3:s034:043:pass2:xref:r4	xref	pass2	XREF	r4	34	43	ae:v3:s034:043:pass2:xref:r4		pronoun_antecedent	18	q:34:43:18	morphology_suffix											high	discourse_inferred	speech_role;agreement	target_language_may_require_resolution	The 2mp suffix in ءَابَآؤُكُمْ links the fathers to the quoted addressees.		
ae:v3:s034:043:pass2:xref:r5	xref	pass2	XREF	r5	34	43	ae:v3:s034:043:pass2:xref:r5		demonstrative_reference	22	q:34:43:22												medium	ambiguous	deixis;discourse_continuity	do_not_resolve_in_default	The second هَٰذَا may refer to the recited signs or to the quoted message as a proposition.		
ae:v3:s034:043:pass2:xref:r6	xref	pass2	XREF	r6	34	43	ae:v3:s034:043:pass2:xref:r6		pronoun_antecedent	33	q:34:43:33	object_suffix											high	syntactically_forced	agreement;local_syntax	avoid_adding_explanatory_noun	The 3mp suffix in جَآءَهُمْ refers to ٱلَّذِينَ كَفَرُوا۟.		
ae:v3:s034:043:pass2:xref:r7	xref	pass2	XREF	r7	34	43	ae:v3:s034:043:pass2:xref:r7		demonstrative_reference	35	q:34:43:35												high	strongly_licensed	local_proximity;deixis	target_language_may_require_resolution	The final هَٰذَا points to ٱلْحَقِّ just mentioned as having come to them.		
ae:v3:s034:043:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	34	43	ae:v3:s034:043:pass2:xref:r1	ae:v3:s034:043:pass2:cand:r1.c1					word	34	42	15	q:34:42:15						high	strongly_licensed	discourse_continuity;agreement			The preceding ٱلَّذِينَ ظَلَمُوا۟ are the accessible plural audience of recitation.	
ae:v3:s034:043:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	34	43	ae:v3:s034:043:pass2:xref:r2	ae:v3:s034:043:pass2:cand:r2.c1					discourse_entity									quoted_deictic_male	medium	discourse_inferred	deixis;agreement			The predicate رَجُلٌ requires a masculine singular human referent for the demonstrative.	
ae:v3:s034:043:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	34	43	ae:v3:s034:043:pass2:xref:r3	ae:v3:s034:043:pass2:cand:r3.c1					word	34	43	4	q:34:43:4						high	strongly_licensed	quotation;agreement			The same plural group on whom the signs are recited is addressed in the quoted accusation.	
ae:v3:s034:043:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	34	43	ae:v3:s034:043:pass2:xref:r4	ae:v3:s034:043:pass2:cand:r4.c1					word	34	43	4	q:34:43:4						high	strongly_licensed	quotation;agreement			The morphology suffix matches the same plural audience addressed by يَصُدَّكُمْ.	
ae:v3:s034:043:pass2:cand:r5.c1	cand	pass2	CAND	r5.c1	34	43	ae:v3:s034:043:pass2:xref:r5	ae:v3:s034:043:pass2:cand:r5.c1					word	34	43	5	q:34:43:5						medium	strongly_licensed	discourse_continuity;deixis			ءَايَٰتُنَا is the nearest explicit discourse object being rejected.	
ae:v3:s034:043:pass2:cand:r5.c2	cand	pass2	CAND	r5.c2	34	43	ae:v3:s034:043:pass2:xref:r5	ae:v3:s034:043:pass2:cand:r5.c2					clause	34	43					c3	ae:v3:s034:043:pass1:clause:c3		medium	ambiguous	quotation;deixis			The demonstrative can point to the quoted claim or recitation as a whole proposition.	
ae:v3:s034:043:pass2:cand:r6.c1	cand	pass2	CAND	r6.c1	34	43	ae:v3:s034:043:pass2:xref:r6	ae:v3:s034:043:pass2:cand:r6.c1					word	34	43	28	q:34:43:28						high	syntactically_forced	agreement;local_syntax			The relative subject ٱلَّذِينَ كَفَرُوا۟ is the plural recipient of the coming of ٱلْحَقِّ.	
ae:v3:s034:043:pass2:cand:r7.c1	cand	pass2	CAND	r7.c1	34	43	ae:v3:s034:043:pass2:xref:r7	ae:v3:s034:043:pass2:cand:r7.c1					word	34	43	31	q:34:43:31						high	strongly_licensed	local_proximity;agreement			ٱلْحَقِّ is masculine singular and immediately precedes the demonstrative claim.	
ae:v3:s034:044:pass2:xref:r1	xref	pass2	XREF	r1	34	44	ae:v3:s034:044:pass2:xref:r1		pronoun_antecedent	3	q:34:44:3	object_suffix											high	strongly_licensed	discourse_continuity;agreement	target_language_may_require_resolution	The 3mp object in ءَاتَيْنَٰهُم refers to the same plural deniers addressed in the preceding ayah.		
ae:v3:s034:044:pass2:xref:r2	xref	pass2	XREF	r2	34	44	ae:v3:s034:044:pass2:xref:r2		resumptive_reference	6	q:34:44:6	object_suffix											high	syntactically_forced	relative_clause;agreement	avoid_adding_explanatory_noun	The 3fs suffix in يَدْرُسُونَهَا resumes the non-human plural كُتُبٍ as a feminine singular agreement target.		
ae:v3:s034:044:pass2:xref:r3	xref	pass2	XREF	r3	34	44	ae:v3:s034:044:pass2:xref:r3		pronoun_antecedent	10	q:34:44:10	prep_object_pronoun											high	strongly_licensed	discourse_continuity;agreement	target_language_may_require_resolution	The 3mp suffix in إِلَيْهِمْ resumes the plural group denied prior scripture and warning.		
ae:v3:s034:044:pass2:xref:r4	xref	pass2	XREF	r4	34	44	ae:v3:s034:044:pass2:xref:r4		pronoun_antecedent	11	q:34:44:11	morphology_suffix											high	discourse_inferred	speech_role;agreement	avoid_adding_explanatory_noun	The 2ms suffix in قَبْلَكَ is the singular addressee of the command-speech frame.		
ae:v3:s034:044:pass2:xref:src1	xref	pass2	XREF	src1	34	44	ae:v3:s034:044:pass2:xref:src1		discourse_reference	7	q:34:44:7												high	strongly_licensed	formulaic_construction	preserve_compression_if_target_language_allows	Near-verbatim negated sending formula wa-mā arsalnā forms the third instance after the 34:28 anchor.		
ae:v3:s034:044:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	34	44	ae:v3:s034:044:pass2:xref:r1	ae:v3:s034:044:pass2:cand:r1.c1					word	34	43	28	q:34:43:28						high	strongly_licensed	discourse_continuity;agreement			ٱلَّذِينَ كَفَرُوا۟ in the prior ayah are the accessible plural group.	
ae:v3:s034:044:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	34	44	ae:v3:s034:044:pass2:xref:r2	ae:v3:s034:044:pass2:cand:r2.c1					word	34	44	5	q:34:44:5						high	syntactically_forced	relative_clause;agreement			Non-human plural كُتُبٍ licenses feminine singular pronominal agreement.	
ae:v3:s034:044:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	34	44	ae:v3:s034:044:pass2:xref:r3	ae:v3:s034:044:pass2:cand:r3.c1					word	34	44	3	q:34:44:3						high	strongly_licensed	parallelism;agreement			The object suffix in ءَاتَيْنَٰهُم supplies the same plural recipient group in the coordinated clause.	
ae:v3:s034:044:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	34	44	ae:v3:s034:044:pass2:xref:r4	ae:v3:s034:044:pass2:cand:r4.c1					discourse_entity									single_addressee	high	strongly_licensed	speech_role;agreement			The masculine singular suffix marks the addressee relative to whom prior sending is denied.	
ae:v3:s034:044:pass2:cand:src1.c1	cand	pass2	CAND	src1.c1	34	44	ae:v3:s034:044:pass2:xref:src1	ae:v3:s034:044:pass2:cand:src1.c1					span	34	28			1	3				high	strongly_licensed	formulaic_construction			Same negated first-plural sending construction returns with a different complement.	
ae:v3:s034:045:pass2:xref:r1	xref	pass2	XREF	r1	34	45	ae:v3:s034:045:pass2:xref:r1		pronoun_antecedent	5	q:34:45:5	morphology_suffix											high	strongly_licensed	discourse_continuity;agreement	target_language_may_require_resolution	The suffix in قَبْلِهِمْ compares earlier deniers with the current plural group.		
ae:v3:s034:045:pass2:xref:r2	xref	pass2	XREF	r2	34	45	ae:v3:s034:045:pass2:xref:r2		pronoun_antecedent	11	q:34:45:11	object_suffix											high	syntactically_forced	local_syntax;agreement	target_language_may_require_resolution	The 3mp suffix in ءَاتَيْنَٰهُمْ refers to ٱلَّذِينَ مِن قَبْلِهِمْ.		
ae:v3:s034:045:pass2:xref:r3	xref	pass2	XREF	r3	34	45	ae:v3:s034:045:pass2:xref:r3		pronoun_antecedent	14	q:34:45:14	morphology_suffix											high	discourse_inferred	speech_role;morphology	avoid_adding_explanatory_noun	The 1cs suffix in رُسُلِى marks the divine speaker as possessor of the messengers.		
ae:v3:s034:045:pass2:xref:r4	xref	pass2	XREF	r4	34	45	ae:v3:s034:045:pass2:xref:r4		pronoun_antecedent	18	q:34:45:18	morphology_suffix											high	discourse_inferred	speech_role;morphology	avoid_adding_explanatory_noun	The first-person morphology in نَكِيرِ refers to the speaker's act of rejection.		
ae:v3:s034:045:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	34	45	ae:v3:s034:045:pass2:xref:r1	ae:v3:s034:045:pass2:cand:r1.c1					word	34	43	28	q:34:43:28						high	strongly_licensed	discourse_continuity;agreement			The current group is represented by ٱلَّذِينَ كَفَرُوا۟ in the preceding discourse.	
ae:v3:s034:045:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	34	45	ae:v3:s034:045:pass2:xref:r2	ae:v3:s034:045:pass2:cand:r2.c1					word	34	45	3	q:34:45:3						high	syntactically_forced	local_syntax;agreement			The relative phrase ٱلَّذِينَ مِن قَبْلِهِمْ is the local plural recipient of what was given.	
ae:v3:s034:045:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	34	45	ae:v3:s034:045:pass2:xref:r3	ae:v3:s034:045:pass2:cand:r3.c1					discourse_entity									divine_speaker	high	strongly_licensed	speech_role;morphology			The first-person singular morphology suffix indexes the speaker in the divine discourse.	
ae:v3:s034:045:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	34	45	ae:v3:s034:045:pass2:xref:r4	ae:v3:s034:045:pass2:cand:r4.c1					discourse_entity									divine_speaker	high	strongly_licensed	speech_role;morphology			The possessed verbal noun carries a first-person reference to the speaker.	
ae:v3:s034:046:pass2:xref:r1	xref	pass2	XREF	r1	34	46	ae:v3:s034:046:pass2:xref:r1		pronoun_antecedent	1	q:34:46:1												high	discourse_inferred	imperative;speech_role	avoid_adding_explanatory_noun	قُلْ is a 2ms command addressed to the singular messenger role.		
ae:v3:s034:046:pass2:xref:r2	xref	pass2	XREF	r2	34	46	ae:v3:s034:046:pass2:xref:r2		pronoun_antecedent	3	q:34:46:3	object_suffix											high	discourse_inferred	quotation;agreement	target_language_may_require_resolution	The 2mp suffix in أَعِظُكُم addresses the quoted audience.		
ae:v3:s034:046:pass2:xref:r3	xref	pass2	XREF	r3	34	46	ae:v3:s034:046:pass2:xref:r3		pronoun_antecedent	17	q:34:46:17	morphology_suffix											high	discourse_inferred	quotation;agreement	target_language_may_require_resolution	The 2mp suffix in صَاحِبِكُم links the companion to the addressed group.		
ae:v3:s034:046:pass2:xref:r4	xref	pass2	XREF	r4	34	46	ae:v3:s034:046:pass2:xref:r4		pronoun_antecedent	21	q:34:46:21												high	strongly_licensed	discourse_continuity;agreement	target_language_may_require_resolution	هُوَ refers back to صَاحِبِكُم in the denial and correction.		
ae:v3:s034:046:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	34	46	ae:v3:s034:046:pass2:xref:r1	ae:v3:s034:046:pass2:cand:r1.c1					discourse_entity									single_addressee	high	strongly_licensed	imperative;agreement			The command verb has masculine singular addressee agreement.	
ae:v3:s034:046:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	34	46	ae:v3:s034:046:pass2:xref:r2	ae:v3:s034:046:pass2:cand:r2.c1					word	34	43	28	q:34:43:28						high	strongly_licensed	discourse_continuity;agreement			The plural deniers from the preceding exchange remain the audience of the command.	
ae:v3:s034:046:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	34	46	ae:v3:s034:046:pass2:xref:r3	ae:v3:s034:046:pass2:cand:r3.c1					word	34	46	3	q:34:46:3						high	strongly_licensed	quotation;agreement			The same plural addressees of أَعِظُكُم are referenced by the morphology suffix.	
ae:v3:s034:046:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	34	46	ae:v3:s034:046:pass2:xref:r4	ae:v3:s034:046:pass2:cand:r4.c1					word	34	46	17	q:34:46:17						high	strongly_licensed	local_proximity;agreement			صَاحِبِكُم is the nearest masculine singular referent and fits نَذِيرٌ.	
ae:v3:s034:047:pass2:xref:r1	xref	pass2	XREF	r1	34	47	ae:v3:s034:047:pass2:xref:r1		pronoun_antecedent	1	q:34:47:1												high	discourse_inferred	imperative;speech_role	avoid_adding_explanatory_noun	قُلْ is a 2ms command to the singular addressee.		
ae:v3:s034:047:pass2:xref:r2	xref	pass2	XREF	r2	34	47	ae:v3:s034:047:pass2:xref:r2		pronoun_antecedent	3	q:34:47:3	object_suffix											high	discourse_inferred	quotation;agreement	target_language_may_require_resolution	The 2mp object suffix in سَأَلْتُكُم addresses the quoted audience.		
ae:v3:s034:047:pass2:xref:r3	xref	pass2	XREF	r3	34	47	ae:v3:s034:047:pass2:xref:r3		pronoun_antecedent	7	q:34:47:7												high	strongly_licensed	condition_apodosis;agreement	target_language_may_require_resolution	هُوَ resumes the condition_structure object مَا سَأَلْتُكُم.		
ae:v3:s034:047:pass2:xref:r4	xref	pass2	XREF	r4	34	47	ae:v3:s034:047:pass2:xref:r4		pronoun_antecedent	8	q:34:47:8	prep_object_pronoun											high	discourse_inferred	quotation;agreement	avoid_adding_explanatory_noun	The 2mp suffix in لَكُمْ refers to the same quoted addressees.		
ae:v3:s034:047:pass2:xref:r5	xref	pass2	XREF	r5	34	47	ae:v3:s034:047:pass2:xref:r5		pronoun_antecedent	10	q:34:47:10	morphology_suffix											high	discourse_inferred	quotation;agreement	avoid_adding_explanatory_noun	The 1cs suffix in أَجْرِىَ refers to the speaker of the quote.		
ae:v3:s034:047:pass2:xref:r6	xref	pass2	XREF	r6	34	47	ae:v3:s034:047:pass2:xref:r6		pronoun_antecedent	15	q:34:47:15												high	strongly_licensed	local_proximity;agreement	target_language_may_require_resolution	The final هُوَ resumes ٱللَّهِ as the subject of the witnessing predicate.		
ae:v3:s034:047:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	34	47	ae:v3:s034:047:pass2:xref:r1	ae:v3:s034:047:pass2:cand:r1.c1					discourse_entity									single_addressee	high	strongly_licensed	imperative;agreement			The command verb has masculine singular addressee agreement.	
ae:v3:s034:047:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	34	47	ae:v3:s034:047:pass2:xref:r2	ae:v3:s034:047:pass2:cand:r2.c1					word	34	46	3	q:34:46:3						high	strongly_licensed	discourse_continuity;agreement			The plural addressees of أَعِظُكُم remain the audience of the next command.	
ae:v3:s034:047:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	34	47	ae:v3:s034:047:pass2:xref:r3	ae:v3:s034:047:pass2:cand:r3.c1					word	34	47	2	q:34:47:2						high	strongly_licensed	condition_apodosis;agreement			The masculine singular pronoun resumes the condition_structure مَا as the thing asked.	
ae:v3:s034:047:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	34	47	ae:v3:s034:047:pass2:xref:r4	ae:v3:s034:047:pass2:cand:r4.c1					word	34	47	3	q:34:47:3						high	strongly_licensed	discourse_continuity;agreement			The object suffix of سَأَلْتُكُم supplies the accessible plural addressee.	
ae:v3:s034:047:pass2:cand:r5.c1	cand	pass2	CAND	r5.c1	34	47	ae:v3:s034:047:pass2:xref:r5	ae:v3:s034:047:pass2:cand:r5.c1					discourse_entity									quoted_speaker	high	strongly_licensed	speech_role;agreement			The first-person singular morphology is anchored in the commanded quotation.	
