unit_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	has_idafa_dependent	has_idafa_head	has_adjective	has_prep_complement	dependent_attachment_ids	head_attachment_ids	modifier_attachment_ids	prep_attachment_ids	attachment_count	high_count	low_count
ae:v3:s025:054:noun:16	25	54	16	q:25:54:16	قَدِيرَاً	قدير	ق د ر	ADJ_QUALIT	adjective (ṣifa mushabbaha), accusative singular (manṣūb as predicate of kāna), indefinite with tanwīn, faʿīl pattern	0	0	0	0	ae:v3:s025:054:pass1:attach:a8				1	1	0
ae:v3:s025:055:noun:4	25	55	4	q:25:55:4	دُونِ	دون	د و ن	NOUN_ABSTRACT	noun (abstract), genitive (governed by min); spatial metaphor for inferiority/exclusion	0	1	0	1	ae:v3:s025:055:pass1:attach:a1	ae:v3:s025:055:pass1:attach:a2		ae:v3:s025:055:pass1:attach:a1	2	2	0
ae:v3:s025:055:noun:5	25	55	5	q:25:55:5	اللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (governed by dūni in construct); the divine name	1	0	0	0	ae:v3:s025:055:pass1:attach:a2				1	1	0
ae:v3:s025:055:noun:14	25	55	14	q:25:55:14	الْكَافِرُ	كافر	ك ف ر	NOUN_ACTIVE_PART	active participle (noun), nominative definite with article al-; generic singular — subject of kāna	0	0	0	0	ae:v3:s025:055:pass1:attach:a7				1	1	0
ae:v3:s025:055:noun:16	25	55	16	q:25:55:16	رَبِّهِ	رب	ر ب ب	NOUN_CONCRETE	noun (concrete), genitive (governed by ʿalā), with possessive pronoun -hī; in construct — the kāfir's own rabb	0	0	0	1	ae:v3:s025:055:pass1:attach:a8			ae:v3:s025:055:pass1:attach:a8	1	1	0
ae:v3:s025:055:noun:17	25	55	17	q:25:55:17	ظَهِيرَاً	ظهير	ظ ه ر	ADJ_INTENS	intensive adjective (faʿīl pattern), accusative indefinite; predicate of kāna — the state assigned to the kāfir	0	0	0	0	ae:v3:s025:055:pass1:attach:a9	ae:v3:s025:055:pass1:attach:a8			2	2	0
ae:v3:s025:056:noun:5	25	56	5	q:25:56:5	مُبَشِّرَاً	مبشر	ب ش ر	NOUN_ACTIVE_PART	noun/active participle (ism fāʿil), Form II (mufaʿʿil), indefinite accusative singular masculine, functioning as ḥāl (circumstantial accusative) for the subject of arsalnāka	0	0	0	0	ae:v3:s025:056:pass1:attach:a2	ae:v3:s025:056:pass1:attach:a3			2	2	0
ae:v3:s025:056:noun:7	25	56	7	q:25:56:7	وَنَذِيرَاً	نذير	ن ذ ر	ADJ_QUALIT	adjective (ṣifah mushabbahah / faʿīl), indefinite accusative singular masculine, coordinated with mubashshiran as ḥāl	0	0	0	0	ae:v3:s025:056:pass1:attach:a3				1	1	0
ae:v3:s025:057:noun:6	25	57	6	q:25:57:6	أَجْرٍ	أجر	أ ج ر	GERUND	verbal noun (GERUND), genitive indefinite (governed by min); object of the negated request	0	0	0	1	ae:v3:s025:057:pass1:attach:a3	ae:v3:s025:057:pass1:attach:a4		ae:v3:s025:057:pass1:attach:a3	2	2	0
ae:v3:s025:057:noun:13	25	57	13	q:25:57:13	رَبِّهِ	رب	ر ب ب	NOUN_CONCRETE	noun (NOUN_CONCRETE), genitive (governed by ilā), with 3rd person masculine singular possessive pronoun -hī; construct state	0	0	0	1	ae:v3:s025:057:pass1:attach:a8			ae:v3:s025:057:pass1:attach:a8	1	1	0
ae:v3:s025:057:noun:14	25	57	14	q:25:57:14	سَبِيلَاً	سبيل	س ب ل	NOUN_ABSTRACT	noun (NOUN_ABSTRACT), accusative indefinite; direct object of yattakhidha; the thing adopted/taken	0	0	0	0	ae:v3:s025:057:pass1:attach:a9				1	1	0
ae:v3:s025:058:noun:4	25	58	4	q:25:58:4	الْحَيِّ	حي	ح ي ي	NOUN_PROP	noun/adjective, genitive definite (governed by ʿalā); divine attribute; from root ḥ-y-y	0	0	1	1	ae:v3:s025:058:pass1:attach:a1	ae:v3:s025:058:pass1:attach:a2	ae:v3:s025:058:pass1:attach:a2	ae:v3:s025:058:pass1:attach:a1	2	2	0
ae:v3:s025:058:noun:11	25	58	11	q:25:58:11	بِحَمْدِهِ	حمد	ح م د	GERUND	verbal noun (maṣdar), genitive (governed by bi-); with 3rd person masculine singular possessive pronoun -hī	0	0	0	1	ae:v3:s025:058:pass1:attach:a3			ae:v3:s025:058:pass1:attach:a3	1	1	0
ae:v3:s025:058:noun:16	25	58	16	q:25:58:16	بِذُنُوبِ	ذنوب	ذ ن ب	NOUN_ABSTRACT	noun, genitive (governed by bi-); plural of dhanb; in iḍāfa with ʿibādihī	0	1	0	1	ae:v3:s025:058:pass1:attach:a5	ae:v3:s025:058:pass1:attach:a6		ae:v3:s025:058:pass1:attach:a5	2	2	0
ae:v3:s025:058:noun:17	25	58	17	q:25:58:17	عِبَادِهِ	عباد	ع ب د	NOUN_CONCRETE	noun, genitive (in iḍāfa with dhunūbi); plural of ʿabd; with 3rd person masculine singular possessive pronoun -hī	1	0	0	0	ae:v3:s025:058:pass1:attach:a6				1	1	0
ae:v3:s025:058:noun:18	25	58	18	q:25:58:18	خَبِيرَاً	خبير	خ ب ر	ADJ_QUALIT	adjective, accusative indefinite; tamyīz (specification) after kafā — specifying HOW God suffices; faʿīl intensive pattern	0	0	0	0	ae:v3:s025:058:pass1:attach:a7	ae:v3:s025:058:pass1:attach:a5			2	2	0
ae:v3:s025:059:noun:3	25	59	3	q:25:59:3	السَّمَاوَاتِ	سماو	س م و	NOUN_CONCRETE	noun, feminine plural, genitive (accusative in form after khalaqa); definite with al-	0	0	0	0	ae:v3:s025:059:pass1:attach:a1	ae:v3:s025:059:pass1:attach:a2;ae:v3:s025:059:pass1:attach:a3			3	3	0
ae:v3:s025:059:noun:5	25	59	5	q:25:59:5	وَالْأَرْضَ	أرض	أ ر ض	NOUN_CONCRETE	noun, feminine singular, accusative definite; second object of khalaqa coordinated by wa	0	0	0	0	ae:v3:s025:059:pass1:attach:a2				1	1	0
ae:v3:s025:059:noun:10	25	59	10	q:25:59:10	سِتَّةِ	ست	س ت ت	NOUN_NUM	cardinal number, feminine form (agreeing with masculine counted noun ayyām by inverse polarity); genitive after fī	0	1	0	1	ae:v3:s025:059:pass1:attach:a5	ae:v3:s025:059:pass1:attach:a6		ae:v3:s025:059:pass1:attach:a5	2	2	0
ae:v3:s025:059:noun:11	25	59	11	q:25:59:11	أَيَّامٍ	أيام	ي و م	NOUN_ABSTRACT	noun, masculine plural (broken plural of yawm), genitive indefinite (after sittati in construct); tanwīn with iqlab (nūn → mīm before bāʾ)	1	0	0	0	ae:v3:s025:059:pass1:attach:a6				1	1	0
ae:v3:s025:059:noun:15	25	59	15	q:25:59:15	الْعَرْشِ	عرش	ع ر ش	NOUN_CONCRETE	noun, masculine singular, genitive definite (after ʿalā); object of the preposition	0	0	0	1	ae:v3:s025:059:pass1:attach:a7			ae:v3:s025:059:pass1:attach:a7	1	1	0
ae:v3:s025:059:noun:16	25	59	16	q:25:59:16	الرَّحْمَنُ	رحمن	ر ح م	NOUN_PROP	proper noun / intensive adjective, nominative definite; syntactically ambiguous — can be subject of khalaqa (delayed), predicate of a deleted mubtadaʾ, or appositive to the implied subject	0	0	0	0	ae:v3:s025:059:pass1:attach:a8;ae:v3:s025:059:pass1:attach:a9				2	0	0
ae:v3:s025:059:noun:20	25	59	20	q:25:59:20	خَبِيرَاً	خبير	خ ب ر	ADJ_QUALIT	qualitative adjective, accusative indefinite; syntactically: object of sʾal (the person asked), or ḥāl (describing the state of the one asked about)	0	0	0	0	ae:v3:s025:059:pass1:attach:a11;ae:v3:s025:059:pass1:attach:a12				2	0	0
ae:v3:s025:060:noun:8	25	60	8	q:25:60:8	لِلرَّحْمَنِ	رحمن	ر ح م	NOUN_PROP	proper noun (ism ʿalam), definite with al-, genitive singular masculine (majrūr by li-); faʿlān pattern = intensive/extensive	0	0	0	1	ae:v3:s025:060:pass1:attach:a3			ae:v3:s025:060:pass1:attach:a3	1	1	0
ae:v3:s025:060:noun:12	25	60	12	q:25:60:12	الرَّحْمَنُ	رحمن	ر ح م	NOUN_PROP	proper noun (ism ʿalam), definite with al-, nominative singular masculine (marfūʿ as predicate of mā or as mubtadaʾ); second occurrence in the ayah	0	0	0	0	ae:v3:s025:060:pass1:attach:a5				1	1	0
ae:v3:s025:060:noun:18	25	60	18	q:25:60:18	نُفُورَاً	نفور	ن ف ر	GERUND	"verbal noun / gerund (maṣdar), indefinite accusative (tamyīz after zāda), from nafara (I) — ""to flee, to scatter, to recoil"""	0	0	0	0	ae:v3:s025:060:pass1:attach:a9				1	1	0
ae:v3:s025:061:noun:5	25	61	5	q:25:61:5	السَّمَاءِ	سماء	س م و	NOUN_CONCRETE	"noun, genitive definite singular feminine; governed by fī; from root meaning ""to be high/elevated"""	0	0	0	1	ae:v3:s025:061:pass1:attach:a2			ae:v3:s025:061:pass1:attach:a2	1	1	0
ae:v3:s025:061:noun:6	25	61	6	q:25:61:6	بُرُوجَاً	بروج	ب ر ج	NOUN_ABSTRACT	noun, accusative indefinite plural; direct object of jaʿala; broken plural of burj	0	0	0	0	ae:v3:s025:061:pass1:attach:a3				1	1	0
ae:v3:s025:061:noun:10	25	61	10	q:25:61:10	سِرَاجَاً	سراج	س ر ج	NOUN_CONCRETE	noun, accusative indefinite singular; direct object of jaʿala; from root meaning saddle/lamp	0	0	0	0	ae:v3:s025:061:pass1:attach:a6	ae:v3:s025:061:pass1:attach:a7			2	2	0
ae:v3:s025:061:noun:12	25	61	12	q:25:61:12	وَقَمَرَاً	قمر	ق م ر	NOUN_CONCRETE	noun, accusative indefinite singular; coordinated object of jaʿala alongside sirājan	0	0	1	0	ae:v3:s025:061:pass1:attach:a7	ae:v3:s025:061:pass1:attach:a8	ae:v3:s025:061:pass1:attach:a8		2	2	0
ae:v3:s025:061:noun:13	25	61	13	q:25:61:13	مُنِيرَاً	منير	ن و ر	NOUN_ACTIVE_PART	active participle, Form IV (munīr); accusative indefinite singular; adjective modifying qamaran	0	0	0	0	ae:v3:s025:061:pass1:attach:a8				1	1	0
ae:v3:s025:062:noun:5	25	62	5	q:25:62:5	اللَّيْلَ	ليل	ل ي ل	NOUN_ABSTRACT	noun (ism), definite with al-, accusative (mafʿūl bih of jaʿala), singular — the night as cosmological period	0	0	0	0	ae:v3:s025:062:pass1:attach:a2	ae:v3:s025:062:pass1:attach:a3			2	2	0
ae:v3:s025:062:noun:7	25	62	7	q:25:62:7	وَالنَّهَارَ	نهار	ن ه ر	NOUN_ABSTRACT	noun (ism), definite with al-, accusative (maʿṭūf ʿalā al-layla), singular — the daytime as cosmological period	0	0	0	0	ae:v3:s025:062:pass1:attach:a3				1	1	0
ae:v3:s025:062:noun:8	25	62	8	q:25:62:8	خِلْفَةً	خلف	خ ل ف	NOUN_ABSTRACT	noun (ism), accusative (mafʿūl thānī of jaʿala or ḥāl), indefinite, tanwīn — describing how night and day relate to each other	0	0	0	0	ae:v3:s025:062:pass1:attach:a4	ae:v3:s025:062:pass1:attach:a5			2	2	0
ae:v3:s025:062:noun:16	25	62	16	q:25:62:16	شُكُورَاً	شكور	ش ك ر	GERUND	verbal noun (maṣdar/gerund), accusative (mafʿūl bih of arāda), indefinite with tanwīn — the object of the second act of willing	0	0	0	0	ae:v3:s025:062:pass1:attach:a10				1	1	0
ae:v3:s025:063:noun:2	25	63	2	q:25:63:2	وَعِبَادُ	عباد	ع ب د	NOUN_CONCRETE	noun (ism), broken plural of ʿabd, nominative (marfūʿ) as mubtadaʾ (subject), in iḍāfah (construct state) with al-raḥmān	0	1	0	0		ae:v3:s025:063:pass1:attach:a1;ae:v3:s025:063:pass1:attach:a2			2	2	0
ae:v3:s025:063:noun:3	25	63	3	q:25:63:3	الرَّحْمَنِ	رحمن	ر ح م	NOUN_PROP	noun proper (ism ʿalam), genitive (majrūr) as muḍāf ilayhi in iḍāfah with ʿibādu, definite with al-	1	0	0	0	ae:v3:s025:063:pass1:attach:a1				1	1	0
ae:v3:s025:063:noun:7	25	63	7	q:25:63:7	الْأَرْضِ	أرض	أ ر ض	NOUN_CONCRETE	noun (ism), genitive (majrūr) governed by ʿalā, definite with al-, singular feminine	0	0	0	1	ae:v3:s025:063:pass1:attach:a3			ae:v3:s025:063:pass1:attach:a3	1	1	0
ae:v3:s025:063:noun:8	25	63	8	q:25:63:8	هَوْنَاً	هون	ه و ن	GERUND	verbal noun / masdar (gerund), indefinite accusative (manṣūb), functioning as ḥāl (circumstantial) or mafʿūl muṭlaq (cognate accusative) describing the manner of walking	0	0	0	0	ae:v3:s025:063:pass1:attach:a4				1	1	0
ae:v3:s025:063:noun:12	25	63	12	q:25:63:12	الْجَاهِلُونَ	جاهل	ج ه ل	NOUN_ACTIVE_PART	active participle (ism fāʿil), nominative plural masculine (marfūʿ) as subject (fāʿil) of khāṭaba, definite with al-	0	0	0	0	ae:v3:s025:063:pass1:attach:a7				1	1	0
ae:v3:s025:063:noun:14	25	63	14	q:25:63:14	سَلَامَاً	سلام	س ل م	GERUND	verbal noun / masdar (gerund), indefinite accusative (manṣūb), functioning as mafʿūl bihi (direct object of qālū) or mafʿūl muṭlaq, representing the content of their speech	0	0	0	0	ae:v3:s025:063:pass1:attach:a8				1	1	0
ae:v3:s025:064:noun:5	25	64	5	q:25:64:5	لِرَبِّهِمْ	رب	ر ب ب	NOUN_CONCRETE	noun (ism), genitive (majrūr by li-), with 3rd masculine plural possessive pronoun -him; object of the preposition	0	0	0	1	ae:v3:s025:064:pass1:attach:a2			ae:v3:s025:064:pass1:attach:a2	1	1	0
ae:v3:s025:064:noun:6	25	64	6	q:25:64:6	سُجَّدَاً	سجد	س ج د	NOUN_ACTIVE_PART	noun (ism), active participle plural (broken plural of sājid), accusative (manṣūb) — circumstantial accusative (ḥāl) describing the state of the night-spenders	0	0	0	0	ae:v3:s025:064:pass1:attach:a3	ae:v3:s025:064:pass1:attach:a4			2	2	0
ae:v3:s025:064:noun:8	25	64	8	q:25:64:8	وَقِيَامَاً	قيام	ق و م	GERUND	gerund (maṣdar), accusative (manṣūb) — circumstantial accusative (ḥāl) parallel to sujjadan, describing the second state of the night-spenders	0	0	0	0	ae:v3:s025:064:pass1:attach:a4				1	1	0
ae:v3:s025:065:noun:4	25	65	4	q:25:65:4	رَبَّنَا	رب	ر ب ب	NOUN_CONCRETE	noun, accusative (vocative usage), with 1st person plural possessive pronoun -nā; direct address form	0	0	0	0	ae:v3:s025:065:pass1:attach:a1;ae:v3:s025:065:pass1:attach:a2				2	2	0
ae:v3:s025:065:noun:7	25	65	7	q:25:65:7	عَذَابَ	عذاب	ع ذ ب	NOUN_ABSTRACT	noun, accusative (direct object of ṣrif), indefinite in construct state with jahannam; first of two occurrences	0	1	0	0	ae:v3:s025:065:pass1:attach:a4	ae:v3:s025:065:pass1:attach:a5			2	2	0
ae:v3:s025:065:noun:10	25	65	10	q:25:65:10	عَذَابَهَا	عذاب	ع ذ ب	NOUN_ABSTRACT	noun, accusative (ism inna), with 3rd feminine singular pronoun -hā referring to jahannam; second occurrence	0	0	0	0	ae:v3:s025:065:pass1:attach:a6;ae:v3:s025:065:pass1:attach:a8				2	2	0
ae:v3:s025:065:noun:12	25	65	12	q:25:65:12	غَرَامَاً	غرام	غ ر م	NOUN_ABSTRACT	noun, accusative (khabar kāna = predicate of kāna), indefinite with tanwīn; the key predicate of the justification clause	0	0	0	0	ae:v3:s025:065:pass1:attach:a9				1	1	0
ae:v3:s025:066:noun:3	25	66	3	q:25:66:3	مُسْتَقَرَّاً	مستقر	ق ر ر	NOUN_TIME_PLACE	noun of time/place (ism makān), accusative as tamyīz (specification) of sāʾat — Form X pattern (mustafʿal), from istaqarra (to settle, to become established); indefinite	0	0	0	0	ae:v3:s025:066:pass1:attach:a3	ae:v3:s025:066:pass1:attach:a4			2	2	0
ae:v3:s025:066:noun:5	25	66	5	q:25:66:5	وَمُقَامَاً	مقام	ق و م	NOUN_PASSIVE_PART	noun of passive participle (NOUN_PASSIVE_PART), accusative as tamyīz coordinated with mustaqarran; from aqāma (IV: to establish, to reside) — the place where one is made to reside; indefinite	0	0	0	0	ae:v3:s025:066:pass1:attach:a4				1	1	0
ae:v3:s025:067:noun:14	25	67	14	q:25:67:14	قَوَامَاً	قوام	ق و م	GERUND	verbal noun (maṣdar/gerund), accusative indefinite; predicate of kāna; from root q-w-m (to stand upright); the quality of standing/uprightness applied to moderation	0	0	0	0	ae:v3:s025:067:pass1:attach:a9				1	1	0
ae:v3:s025:068:noun:6	25	68	6	q:25:68:6	اللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (governed by maʿa); the divine name; first of two occurrences in this ayah	1	0	0	0	ae:v3:s025:068:pass1:attach:a3				1	1	0
ae:v3:s025:068:noun:7	25	68	7	q:25:68:7	إِلَهَاً	إله	أ ل ه	NOUN_CONCRETE	noun, accusative indefinite; object of yadʿūna; shares root with Allāh — the very word for God is used for the false deity	0	0	1	0	ae:v3:s025:068:pass1:attach:a4	ae:v3:s025:068:pass1:attach:a5	ae:v3:s025:068:pass1:attach:a5		2	2	0
ae:v3:s025:068:noun:8	25	68	8	q:25:68:8	آخَرَ	آخر	أ خ ر	ADJ_COMP	comparative adjective, accusative indefinite; qualifying ilāhan; from root '-kh-r denoting otherness/lateness	0	0	0	0	ae:v3:s025:068:pass1:attach:a5				1	1	0
ae:v3:s025:068:noun:12	25	68	12	q:25:68:12	النَّفْسَ	نفس	ن ف س	NOUN_ABSTRACT	noun, accusative definite; direct object of yaqtulūna; al-nafs here refers to the sanctified human life	0	0	1	0	ae:v3:s025:068:pass1:attach:a8	ae:v3:s025:068:pass1:attach:a9	ae:v3:s025:068:pass1:attach:a9		2	2	0
ae:v3:s025:068:noun:15	25	68	15	q:25:68:15	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative; subject (fāʿil) of ḥarrama; second occurrence in this ayah — here as the agent who sanctifies	0	0	0	0	ae:v3:s025:068:pass1:attach:a10				1	1	0
ae:v3:s025:068:noun:18	25	68	18	q:25:68:18	بِالْحَقِّ	حق	ح ق ق	GERUND	verbal noun (maṣdar), genitive definite (governed by bi-); al-ḥaqq = the truth/right — the condition that permits the exception to killing	0	0	0	1	ae:v3:s025:068:pass1:attach:a11			ae:v3:s025:068:pass1:attach:a11	1	1	0
ae:v3:s025:068:noun:27	25	68	27	q:25:68:27	أَثَامَاً	أثام	أ ث م	NOUN_ABSTRACT	noun, accusative indefinite; object of yalqa; an intensive noun-form from the root '-th-m; the penalty for sin	0	0	0	0	ae:v3:s025:068:pass1:attach:a17				1	1	0
ae:v3:s025:069:noun:3	25	69	3	q:25:69:3	الْعَذَابُ	عذاب	ع ذ ب	GERUND	noun, nominative definite (al-), verbal noun (maṣdar) functioning as subject of passive verb yuḍāʿaf	0	0	0	0	ae:v3:s025:069:pass1:attach:a2				1	1	0
ae:v3:s025:069:noun:5	25	69	5	q:25:69:5	الْقِيَامَةِ	قيام	ق و م	NOUN_PROP	noun, genitive definite (muḍāf ilayhi); verbal noun of qāma — the act of standing/rising; NOUN_PROP in MASAQ	1	0	0	0	ae:v3:s025:069:pass1:attach:a4				1	1	0
ae:v3:s025:069:noun:9	25	69	9	q:25:69:9	مُهَانَاً	مهان	ه و ن	NOUN_PASSIVE_PART	passive participle, accusative indefinite, functioning as ḥāl (circumstantial state) describing the subject of yakhlud	0	0	0	0	ae:v3:s025:069:pass1:attach:a7				1	1	0
ae:v3:s025:070:noun:8	25	70	8	q:25:70:8	عَمَلَاً	عمل	ع م ل	GERUND	verbal noun (gerund), accusative indefinite; cognate accusative (mafʿūl muṭlaq) of ʿamila	0	0	1	0	ae:v3:s025:070:pass1:attach:a7	ae:v3:s025:070:pass1:attach:a8	ae:v3:s025:070:pass1:attach:a8		2	2	0
ae:v3:s025:070:noun:9	25	70	9	q:25:70:9	صَالِحَاً	صالح	ص ل ح	NOUN_ACTIVE_PART	active participle, accusative indefinite, masculine singular; adjective modifying ʿamalan	0	0	0	0	ae:v3:s025:070:pass1:attach:a8				1	1	0
ae:v3:s025:070:noun:13	25	70	13	q:25:70:13	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative; subject (fāʿil) of yubaddilu	0	0	0	0	ae:v3:s025:070:pass1:attach:a10				1	1	0
ae:v3:s025:070:noun:14	25	70	14	q:25:70:14	سَيِّئَاتِهِمْ	سيئ	س و أ	NOUN_ABSTRACT	noun, feminine plural, genitive (or accusative in construct); first object of yubaddilu; possessive pronoun -him (their)	0	0	0	0	ae:v3:s025:070:pass1:attach:a11				1	1	0
ae:v3:s025:070:noun:15	25	70	15	q:25:70:15	حَسَنَاتٍ	حسن	ح س ن	NOUN_ABSTRACT	noun, feminine plural, genitive with tanwīn; second object of yubaddilu (the replacement/result)	0	0	0	0	ae:v3:s025:070:pass1:attach:a12				1	1	0
ae:v3:s025:070:noun:18	25	70	18	q:25:70:18	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative; subject (ism kāna) in the copular clause	0	0	0	0	ae:v3:s025:070:pass1:attach:a14				1	1	0
ae:v3:s025:070:noun:19	25	70	19	q:25:70:19	غَفُورَاً	غفور	غ ف ر	ADJ_INTENS	intensive adjective (faʿūl pattern), accusative indefinite; predicate (khabar kāna) describing God	0	0	0	0	ae:v3:s025:070:pass1:attach:a15				1	1	0
ae:v3:s025:070:noun:20	25	70	20	q:25:70:20	رَحِيمَاً	رحيم	ر ح م	ADJ_QUALIT	qualitative adjective (faʿīl pattern), accusative indefinite; second predicate of kāna; completes the dual-attribute closure	0	0	0	0	ae:v3:s025:070:pass1:attach:a16				1	1	0
ae:v3:s025:071:noun:6	25	71	6	q:25:71:6	صَالِحَاً	صالح	ص ل ح	NOUN_ACTIVE_PART	active participle used as indefinite accusative noun (object of ʿamila); singular masculine accusative; functions as adjective modifying implicit ʿamalan	0	0	0	0	ae:v3:s025:071:pass1:attach:a4				1	1	0
ae:v3:s025:071:noun:11	25	71	11	q:25:71:11	اللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (governed by ilā); the divine name	0	0	0	1	ae:v3:s025:071:pass1:attach:a7			ae:v3:s025:071:pass1:attach:a7	1	1	0
ae:v3:s025:071:noun:12	25	71	12	q:25:71:12	مَتَابَاً	متاب	ت و ب	GERUND_MEEM	mīm-verbal noun (GERUND_MEEM), indefinite accusative; cognate accusative (mafʿūl muṭlaq) reinforcing yatūbu; can also be read as noun of place/time	0	0	0	0	ae:v3:s025:071:pass1:attach:a8				1	1	0
ae:v3:s025:072:noun:5	25	72	5	q:25:72:5	الزُّورَ	زور	ز و ر	NOUN_ABSTRACT	noun, accusative definite (object of yashhadūna); abstract noun denoting falsehood or deviation from truth	0	0	0	0	ae:v3:s025:072:pass1:attach:a2				1	1	0
ae:v3:s025:072:noun:10	25	72	10	q:25:72:10	بِاللَّغْوِ	لغو	ل غ و	GERUND	verbal noun (gerund), genitive definite (governed by bi-); from root l-gh-w	0	0	0	1	ae:v3:s025:072:pass1:attach:a4			ae:v3:s025:072:pass1:attach:a4	1	1	0
ae:v3:s025:072:noun:12	25	72	12	q:25:72:12	كِرَامَاً	كرام	ك ر م	ADJ_QUALIT	adjective (qualitative), accusative indefinite; ḥāl (circumstantial accusative) modifying the subject of marrū; from root k-r-m	0	0	0	0	ae:v3:s025:072:pass1:attach:a5				1	1	0
ae:v3:s025:073:noun:6	25	73	6	q:25:73:6	بِآيَاتِ	آي	أ ي ي	NOUN_ABSTRACT	noun, feminine plural, genitive (governed by bi); iḍāfa with rabbihim	0	1	0	1	ae:v3:s025:073:pass1:attach:a2	ae:v3:s025:073:pass1:attach:a3		ae:v3:s025:073:pass1:attach:a2	2	2	0
ae:v3:s025:073:noun:7	25	73	7	q:25:73:7	رَبِّهِمْ	رب	ر ب ب	NOUN_CONCRETE	noun, masculine singular, genitive (iḍāfa with āyāt); with 3rd person masculine plural possessive pronoun -him	1	0	0	0	ae:v3:s025:073:pass1:attach:a3				1	1	0
ae:v3:s025:073:noun:11	25	73	11	q:25:73:11	صُمَّاً	صم	ص م م	ADJ_QUALIT	adjective, masculine plural accusative indefinite; ḥāl (circumstantial accusative) describing the state during the falling	0	0	0	0	ae:v3:s025:073:pass1:attach:a6	ae:v3:s025:073:pass1:attach:a7			2	2	0
