unit_id	source_pass	source_rtype	source_local_id	sura	ayah	relation	status	confidence	evidence	reason	dep_wid	dep_unit_id	dep_surface	dep_root_norm	dep_form_tag	dep_part	head_wid	head_unit_id	head_surface	head_root_norm	head_form_tag	head_part	obj_type	prep_base	prep_wid	prep_unit_id	dep_start_wid	dep_end_wid	context	dep_clause_raw	dep_clause_unit_ids	head_clause_raw	head_clause_unit_ids	choice_set_raw	choice_relation
ae:v3:s025:020:pass1:attach:a11	pass1	ATTACH	a11	25	20	prep_complement	syntactically_forced	high	case_government;local_syntax	بَعْضٍ is governed by لِ as complement of جَعَلْنَا.	20	q:25:20:20	لِبَعْضٍ	ب ع ض	NOUN_ABSTRACT		17	q:25:20:17	وَجَعَلْنَا	ج ع ل	PV			لـ	19	q:25:20:19									
ae:v3:s025:020:pass1:attach:a12	pass1	ATTACH	a12	25	20	direct_object	syntactically_forced	high	case_government;local_syntax	فِتْنَةً is the second object of جَعَلْنَا.	21	q:25:20:21	فِتْنَةً	ف ت ن	GERUND		17	q:25:20:17	وَجَعَلْنَا	ج ع ل	PV		explicit												
ae:v3:s025:020:pass1:attach:a13	pass1	ATTACH	a13	25	20	subject	syntactically_forced	high	case_government;word_order	رَبُّكَ is the nominative subject of كَانَ.	25	q:25:20:25	رَبُّكَ	ر ب ب	NOUN_CONCRETE		24	q:25:20:24	وَكَانَ	ك و ن	PV														
ae:v3:s025:020:pass1:attach:a14	pass1	ATTACH	a14	25	20	idafa	syntactically_forced	high	morphology;local_syntax	The suffix كَ is the possessor in رَبُّكَ.	25	q:25:20:25				possessive_suffix	25	q:25:20:25	رَبُّكَ	ر ب ب	NOUN_CONCRETE														
ae:v3:s025:020:pass1:attach:a15	pass1	ATTACH	a15	25	20	kana_predicate	syntactically_forced	high	case_government;local_syntax	بَصِيرًا is the accusative predicate of كَانَ.	26	q:25:20:26	بَصِيرَاً	ب ص ر	ADJ_QUALIT		24	q:25:20:24	وَكَانَ	ك و ن	PV														
ae:v3:s025:021:pass1:attach:a1	pass1	ATTACH	a1	25	21	subject	strongly_licensed	high	word_order;agreement	ٱلَّذِينَ is the explicit speaker of قَالَ.	3	q:25:21:3	الَّذِينَ	ل ل ذ	REL_PRON		2	q:25:21:2	وَقَالَ	ق و ل	PV														
ae:v3:s025:021:pass1:attach:a2	pass1	ATTACH	a2	25	21	direct_object	strongly_licensed	high	case_government;local_syntax	لِقَآءَنَا is the object hoped for by يَرْجُونَ.	6	q:25:21:6	لِقَاءَنَا	ل ق ي	GERUND		5	q:25:21:5	يَرْجُونَ	ر ج ج	IV		explicit												
ae:v3:s025:021:pass1:attach:a3	pass1	ATTACH	a3	25	21	quoted_complement	syntactically_forced	high	local_syntax	The utterance لَوْلَا أُنزِلَ عَلَيْنَا ٱلْمَلَٰئِكَةُ أَوْ نَرَىٰ رَبَّنَا is the quoted content of قَالَ.	7	q:25:21:7	لَوْلَا		REL_ADV		2	q:25:21:2	وَقَالَ	ق و ل	PV						7	13		c3;c4	ae:v3:s025:021:pass1:clause:c3;ae:v3:s025:021:pass1:clause:c4				
ae:v3:s025:021:pass1:attach:a4	pass1	ATTACH	a4	25	21	prep_complement	syntactically_forced	high	case_government;local_syntax	The pronoun in عَلَيْنَا is governed by عَلَى as complement of أُنزِلَ.	9	q:25:21:9				pronoun_suffix	8	q:25:21:8	أُنْزِلَ	ن ز ل	PV_PASS			عَلَى	9	q:25:21:9									
ae:v3:s025:021:pass1:attach:a5	pass1	ATTACH	a5	25	21	subject	syntactically_forced	high	agreement;word_order	ٱلْمَلَٰئِكَةُ is the nominative deputy subject of passive أُنزِلَ.	10	q:25:21:10	الْمَلَائِكَةُ	م ل ك	NOUN_CONCRETE		8	q:25:21:8	أُنْزِلَ	ن ز ل	PV_PASS														
ae:v3:s025:021:pass1:attach:a6	pass1	ATTACH	a6	25	21	conjoined	strongly_licensed	high	local_syntax;parallelism	أَوْ coordinates نَرَىٰ with the demand أُنزِلَ.	12	q:25:21:12	نَرَى	ر أ ي	IV		8	q:25:21:8	أُنْزِلَ	ن ز ل	PV_PASS														
ae:v3:s025:021:pass1:attach:a7	pass1	ATTACH	a7	25	21	direct_object	syntactically_forced	high	case_government	رَبَّنَا is the direct object of نَرَىٰ.	13	q:25:21:13	رَبَّنَا	ر ب ب	NOUN_CONCRETE		12	q:25:21:12	نَرَى	ر أ ي	IV		explicit												
ae:v3:s025:021:pass1:attach:a8	pass1	ATTACH	a8	25	21	prep_complement	syntactically_forced	high	case_government;local_syntax	أَنفُسِهِمْ is governed by فِي with ٱسْتَكْبَرُوا.	18	q:25:21:18	أَنْفُسِهِمْ	ن ف س	NOUN_ABSTRACT		16	q:25:21:16	اسْتَكْبَرُوا	ك ب ر	PV			فِي	17	q:25:21:17									
ae:v3:s025:021:pass1:attach:a9	pass1	ATTACH	a9	25	21	conjoined	strongly_licensed	high	local_syntax;parallelism	وَ coordinates عَتَوْا with ٱسْتَكْبَرُوا.	20	q:25:21:20	وَعَتَوْا	ع ت و	PV		16	q:25:21:16	اسْتَكْبَرُوا	ك ب ر	PV														
ae:v3:s025:021:pass1:attach:a10	pass1	ATTACH	a10	25	21	cognate_acc	syntactically_forced	high	morphology;case_government	عُتُوًّا is the cognate accusative of عَتَوْا.	21	q:25:21:21	عُتُوَّاً	ع ت و	GERUND		20	q:25:21:20	وَعَتَوْا	ع ت و	PV														
ae:v3:s025:021:pass1:attach:a11	pass1	ATTACH	a11	25	21	adjective	strongly_licensed	high	agreement	كَبِيرًا agrees with and modifies عُتُوًّا.	22	q:25:21:22	كَبِيرَاً	ك ب ر	ADJ_QUALIT		21	q:25:21:21	عُتُوَّاً	ع ت و	GERUND														
ae:v3:s025:022:pass1:attach:a1	pass1	ATTACH	a1	25	22	adverbial	strongly_licensed	high	case_government;local_syntax	يَوْمَ sets the time for the negated بُشْرَىٰ.	1	q:25:22:1	يَوْمَ	ي و م	ADV		5	q:25:22:5	بُشْرَى	ب ش ر	NOUN_ABSTRACT														
ae:v3:s025:022:pass1:attach:a2	pass1	ATTACH	a2	25	22	direct_object	syntactically_forced	high	case_government	ٱلْمَلَٰئِكَةَ is the direct object of يَرَوْنَ.	3	q:25:22:3	الْمَلَائِكَةَ	م ل ك	NOUN_CONCRETE		2	q:25:22:2	يَرَوْنَ	ر أ ي	IV		explicit												
ae:v3:s025:022:pass1:attach:a3	pass1	ATTACH	a3	25	22	particle_complement	syntactically_forced	high	case_government;local_syntax	بُشْرَىٰ is the governed noun of categorical لَا.	5	q:25:22:5	بُشْرَى	ب ش ر	NOUN_ABSTRACT		4	q:25:22:4	لَا		NEG_PART														
ae:v3:s025:022:pass1:attach:a4	pass1	ATTACH	a4	25	22	adverbial	strongly_licensed	high	local_syntax	يَوْمَئِذٍ specifies the time of the denied بُشْرَىٰ.	6	q:25:22:6	يَوْمَئِذٍ	ي و م	NOUN_ABSTRACT		5	q:25:22:5	بُشْرَى	ب ش ر	NOUN_ABSTRACT														
ae:v3:s025:022:pass1:attach:a5	pass1	ATTACH	a5	25	22	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلْمُجْرِمِينَ is governed by لِ as the group for whom no بُشْرَىٰ exists.	8	q:25:22:8	لِلْمُجْرِمِينَ	ج ر م	NOUN_ACTIVE_PART		5	q:25:22:5	بُشْرَى	ب ش ر	NOUN_ABSTRACT			لـ	7	q:25:22:7									
ae:v3:s025:022:pass1:attach:a6	pass1	ATTACH	a6	25	22	conjoined	strongly_licensed	high	local_syntax	وَ coordinates يَقُولُونَ with the preceding negated announcement.	10	q:25:22:10	وَيَقُولُونَ	ق و ل	IV		5	q:25:22:5	بُشْرَى	ب ش ر	NOUN_ABSTRACT														
ae:v3:s025:022:pass1:attach:a7	pass1	ATTACH	a7	25	22	quoted_complement	syntactically_forced	high	local_syntax	حِجْرًا مَّحْجُورًا is the full quoted content of يَقُولُونَ.	11	q:25:22:11	حِجْرَاً	ح ج ر	NOUN_ABSTRACT		10	q:25:22:10	وَيَقُولُونَ	ق و ل	IV						11	12		c4	ae:v3:s025:022:pass1:clause:c4				
ae:v3:s025:022:pass1:attach:a8	pass1	ATTACH	a8	25	22	adjective	strongly_licensed	high	agreement	مَّحْجُورًا agrees with and modifies حِجْرًا.	12	q:25:22:12	مَحْجُورَاً	ح ج ر	NOUN_PASSIVE_PART		11	q:25:22:11	حِجْرَاً	ح ج ر	NOUN_ABSTRACT														
ae:v3:s025:023:pass1:attach:a1	pass1	ATTACH	a1	25	23	prep_complement	syntactically_forced	high	case_government;local_syntax	مَا is governed by إِلَى as the goal of قَدِمْنَا.	4	q:25:23:4	مَا		REL_PRON		2	q:25:23:2	وَقَدِمْنَا	ق د م	PV			إِلَى	3	q:25:23:3									
ae:v3:s025:023:pass1:attach:a2	pass1	ATTACH	a2	25	23	direct_object	syntactically_forced	high	local_syntax	مَا is the object resumed by عَمِلُوا in the relative clause.	4	q:25:23:4	مَا		REL_PRON		5	q:25:23:5	عَمِلُوا	ع م ل	PV		explicit												
ae:v3:s025:023:pass1:attach:a3	pass1	ATTACH	a3	25	23	prep_complement	syntactically_forced	high	case_government;local_syntax	عَمَلٍ is governed by مِنْ as the explicative complement with عَمِلُوا.	7	q:25:23:7	عَمَلٍ	ع م ل	GERUND		5	q:25:23:5	عَمِلُوا	ع م ل	PV			مِن	6	q:25:23:6									
ae:v3:s025:023:pass1:attach:a4	pass1	ATTACH	a4	25	23	conjoined	strongly_licensed	high	local_syntax	فَ connects جَعَلْنَاهُ after قَدِمْنَا.	9	q:25:23:9	فَجَعَلْنَاهُ	ج ع ل	PV		2	q:25:23:2	وَقَدِمْنَا	ق د م	PV														
ae:v3:s025:023:pass1:attach:a5	pass1	ATTACH	a5	25	23	direct_object	syntactically_forced	high	morphology;local_syntax	The suffix هُ in جَعَلْنَاهُ is the first object of جَعَلْنَا.	9	q:25:23:9				object_suffix	9	q:25:23:9	فَجَعَلْنَاهُ	ج ع ل	PV		clitic												
ae:v3:s025:023:pass1:attach:a6	pass1	ATTACH	a6	25	23	direct_object	strongly_licensed	high	case_government;local_syntax	هَبَاءً is the second object produced by جَعَلْنَاهُ.	10	q:25:23:10	هَبَاءً	ه ب و	NOUN_CONCRETE		9	q:25:23:9	فَجَعَلْنَاهُ	ج ع ل	PV		explicit												
ae:v3:s025:023:pass1:attach:a7	pass1	ATTACH	a7	25	23	adjective	strongly_licensed	high	agreement	مَنْثُورًا agrees with and modifies هَبَاءً.	11	q:25:23:11	مَنْثُورَاً	ن ث ر	NOUN_PASSIVE_PART		10	q:25:23:10	هَبَاءً	ه ب و	NOUN_CONCRETE														
ae:v3:s025:024:pass1:attach:a1	pass1	ATTACH	a1	25	24	idafa	syntactically_forced	high	morphology;case_government	ٱلْجَنَّةِ is the genitive complement of construct أَصْحَابُ.	2	q:25:24:2	الْجَنَّةِ	ج ن ن	NOUN_CONCRETE		1	q:25:24:1	أَصْحَابُ	ص ح ب	NOUN_ACTIVE_PART														
ae:v3:s025:024:pass1:attach:a2	pass1	ATTACH	a2	25	24	adverbial	strongly_licensed	high	case_government;local_syntax	يَوْمَئِذٍ sets the time for خَيْرٌ.	3	q:25:24:3	يَوْمَئِذٍ	ي و م	NOUN_ABSTRACT		4	q:25:24:4	خَيْرٌ	خ ي ر	ADJ_COMP														
ae:v3:s025:024:pass1:attach:a3	pass1	ATTACH	a3	25	24	predication	strongly_licensed	high	word_order;local_syntax	خَيْرٌ is the predicate of أَصْحَابُ ٱلْجَنَّةِ.	4	q:25:24:4	خَيْرٌ	خ ي ر	ADJ_COMP		1	q:25:24:1	أَصْحَابُ	ص ح ب	NOUN_ACTIVE_PART														
ae:v3:s025:024:pass1:attach:a4	pass1	ATTACH	a4	25	24	accusative_specification	strongly_licensed	high	case_government	مُّسْتَقَرًّا specifies the respect in which خَيْرٌ is meant.	5	q:25:24:5	مُسْتَقَرَّاً	ق ر ر	NOUN_TIME_PLACE		4	q:25:24:4	خَيْرٌ	خ ي ر	ADJ_COMP														
ae:v3:s025:024:pass1:attach:a5	pass1	ATTACH	a5	25	24	conjoined	strongly_licensed	high	local_syntax;parallelism	وَ coordinates أَحْسَنُ with خَيْرٌ.	7	q:25:24:7	وَأَحْسَنُ	ح س ن	ADJ_COMP		4	q:25:24:4	خَيْرٌ	خ ي ر	ADJ_COMP														
ae:v3:s025:024:pass1:attach:a6	pass1	ATTACH	a6	25	24	predication	strongly_licensed	high	parallelism;local_syntax	أَحْسَنُ is a second predicate of أَصْحَابُ ٱلْجَنَّةِ.	7	q:25:24:7	وَأَحْسَنُ	ح س ن	ADJ_COMP		1	q:25:24:1	أَصْحَابُ	ص ح ب	NOUN_ACTIVE_PART														
ae:v3:s025:024:pass1:attach:a7	pass1	ATTACH	a7	25	24	accusative_specification	strongly_licensed	high	case_government	مَقِيلًا specifies the respect in which أَحْسَنُ is meant.	8	q:25:24:8	مَقِيلَاً	ق ي ل	NOUN_TIME_PLACE		7	q:25:24:7	وَأَحْسَنُ	ح س ن	ADJ_COMP														
ae:v3:s025:025:pass1:attach:a1	pass1	ATTACH	a1	25	25	adverbial	strongly_licensed	high	case_government;local_syntax	يَوْمَ gives the time of تَشَقَّقُ.	2	q:25:25:2	وَيَوْمَ	ي و م	NOUN_ABSTRACT		3	q:25:25:3	تَشَقَّقُ	ش ق ق	PV														
ae:v3:s025:025:pass1:attach:a2	pass1	ATTACH	a2	25	25	subject	syntactically_forced	high	agreement;word_order	ٱلسَّمَاءُ is the nominative subject of تَشَقَّقُ.	4	q:25:25:4	السَّمَاءُ	س م و	NOUN_CONCRETE		3	q:25:25:3	تَشَقَّقُ	ش ق ق	PV														
ae:v3:s025:025:pass1:attach:a3	pass1	ATTACH	a3	25	25	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلْغَمَامِ is governed by بِ with تَشَقَّقُ.	6	q:25:25:6	بِالْغَمَامِ	غ م م	NOUN_CONCRETE		3	q:25:25:3	تَشَقَّقُ	ش ق ق	PV			بـ	5	q:25:25:5									
ae:v3:s025:025:pass1:attach:a4	pass1	ATTACH	a4	25	25	conjoined	strongly_licensed	high	local_syntax;parallelism	وَ coordinates نُزِّلَ with تَشَقَّقُ in the temporal construction.	8	q:25:25:8	وَنُزِّلَ	ن ز ل	PV_PASS		3	q:25:25:3	تَشَقَّقُ	ش ق ق	PV														
ae:v3:s025:025:pass1:attach:a5	pass1	ATTACH	a5	25	25	subject	syntactically_forced	high	agreement;word_order	ٱلْمَلَٰئِكَةُ is the deputy subject of passive نُزِّلَ.	9	q:25:25:9	الْمَلَائِكَةُ	م ل ك	NOUN_CONCRETE		8	q:25:25:8	وَنُزِّلَ	ن ز ل	PV_PASS														
ae:v3:s025:025:pass1:attach:a6	pass1	ATTACH	a6	25	25	cognate_acc	syntactically_forced	high	morphology;case_government	تَنزِيلًا is the cognate accusative of نُزِّلَ.	10	q:25:25:10	تَنْزِيلَاً	ن ز ل	GERUND		8	q:25:25:8	وَنُزِّلَ	ن ز ل	PV_PASS														
ae:v3:s025:026:pass1:attach:a1	pass1	ATTACH	a1	25	26	adverbial	strongly_licensed	high	case_government;local_syntax	يَوْمَئِذٍ temporally restricts ٱلْمُلْكُ.	2	q:25:26:2	يَوْمَئِذٍ	ي و م	NOUN_ABSTRACT		1	q:25:26:1	الْمُلْكُ	م ل ك	NOUN_ABSTRACT														
ae:v3:s025:026:pass1:attach:a2	pass1	ATTACH	a2	25	26	adjective	ambiguous	medium	agreement;local_syntax	ٱلْحَقُّ can modify ٱلْمُلْكُ as true sovereignty.	3	q:25:26:3	الْحَقُّ	ح ق ق	GERUND		1	q:25:26:1	الْمُلْكُ	م ل ك	NOUN_ABSTRACT													cs1	mutually_exclusive
ae:v3:s025:026:pass1:attach:a3	pass1	ATTACH	a3	25	26	predication	ambiguous	medium	word_order;local_syntax	ٱلْحَقُّ can also stand as a predicate of ٱلْمُلْكُ.	3	q:25:26:3	الْحَقُّ	ح ق ق	GERUND		1	q:25:26:1	الْمُلْكُ	م ل ك	NOUN_ABSTRACT													cs1	mutually_exclusive
ae:v3:s025:026:pass1:attach:a4	pass1	ATTACH	a4	25	26	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلرَّحْمَٰنِ is governed by لِ in the possession phrase for ٱلْمُلْكُ.	5	q:25:26:5	لِلرَّحْمَنِ	ر ح م	NOUN_PROP		1	q:25:26:1	الْمُلْكُ	م ل ك	NOUN_ABSTRACT			لـ	4	q:25:26:4									
ae:v3:s025:026:pass1:attach:a5	pass1	ATTACH	a5	25	26	conjoined	strongly_licensed	high	local_syntax	وَ coordinates كَانَ with the preceding sovereignty declaration.	7	q:25:26:7	وَكَانَ	ك و ن	PV		1	q:25:26:1	الْمُلْكُ	م ل ك	NOUN_ABSTRACT														
ae:v3:s025:026:pass1:attach:a6	pass1	ATTACH	a6	25	26	kana_predicate	strongly_licensed	high	case_government;local_syntax	يَوْمًا is the accusative predicate complement of كَانَ.	8	q:25:26:8	يَوْمَاً	ي و م	ADV		7	q:25:26:7	وَكَانَ	ك و ن	PV														
ae:v3:s025:026:pass1:attach:a7	pass1	ATTACH	a7	25	26	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلْكَٰفِرِينَ is governed by عَلَى as the complement of عَسِيرًا.	10	q:25:26:10	الْكَافِرِينَ	ك ف ر	NOUN_ACTIVE_PART		11	q:25:26:11	عَسِيرَاً	ع س ر	ADJ_QUALIT			عَلَى	9	q:25:26:9									
ae:v3:s025:026:pass1:attach:a8	pass1	ATTACH	a8	25	26	adjective	strongly_licensed	high	agreement	عَسِيرًا describes يَوْمًا.	11	q:25:26:11	عَسِيرَاً	ع س ر	ADJ_QUALIT		8	q:25:26:8	يَوْمَاً	ي و م	ADV														
ae:v3:s025:027:pass1:attach:a1	pass1	ATTACH	a1	25	27	adverbial	strongly_licensed	high	case_government;local_syntax	يَوْمَ sets the time for يَقُولُ.	2	q:25:27:2	وَيَوْمَ	ي و م	NOUN_ABSTRACT		7	q:25:27:7	يَقُولُ	ق و ل	IV														
ae:v3:s025:027:pass1:attach:a2	pass1	ATTACH	a2	25	27	subject	syntactically_forced	high	agreement;word_order	ٱلظَّالِمُ is the nominative subject of يَعَضُّ.	4	q:25:27:4	الظَّالِمُ	ظ ل م	NOUN_ACTIVE_PART		3	q:25:27:3	يَعَضُّ	ع ض ض	IV														
ae:v3:s025:027:pass1:attach:a3	pass1	ATTACH	a3	25	27	prep_complement	syntactically_forced	high	case_government;local_syntax	يَدَيْهِ is governed by عَلَى with يَعَضُّ.	6	q:25:27:6	يَدَيْهِ	ي د ي	NOUN_CONCRETE		3	q:25:27:3	يَعَضُّ	ع ض ض	IV			عَلَى	5	q:25:27:5									
ae:v3:s025:027:pass1:attach:a4	pass1	ATTACH	a4	25	27	quoted_complement	syntactically_forced	high	local_syntax	The full utterance يَا لَيْتَنِي ٱتَّخَذْتُ مَعَ ٱلرَّسُولِ سَبِيلًا is the quoted content of يَقُولُ.	8	q:25:27:8	يَالَيْتَنِي		VOC_PART		7	q:25:27:7	يَقُولُ	ق و ل	IV						8	13		c3	ae:v3:s025:027:pass1:clause:c3				
ae:v3:s025:027:pass1:attach:a5	pass1	ATTACH	a5	25	27	particle_complement	strongly_licensed	high	local_syntax	يَا introduces the optative particle لَيْتَنِي.	9	q:25:27:9	يَالَيْتَنِي	ل ي ت	ANNUL_PART		8	q:25:27:8	يَالَيْتَنِي		VOC_PART														
ae:v3:s025:027:pass1:attach:a6	pass1	ATTACH	a6	25	27	predication	strongly_licensed	high	local_syntax	ٱتَّخَذْتُ مَعَ ٱلرَّسُولِ سَبِيلًا is the predicate content of لَيْتَنِي.	10	q:25:27:10	اتَّخَذْتُ	أ خ ذ	PV		9	q:25:27:9	يَالَيْتَنِي	ل ي ت	ANNUL_PART						10	13		c4	ae:v3:s025:027:pass1:clause:c4				
ae:v3:s025:027:pass1:attach:a7	pass1	ATTACH	a7	25	27	adverbial	strongly_licensed	high	case_government;local_syntax	مَعَ marks accompaniment for ٱتَّخَذْتُ.	11	q:25:27:11	مَعَ	م ع ع	ADV		10	q:25:27:10	اتَّخَذْتُ	أ خ ذ	PV														
ae:v3:s025:027:pass1:attach:a8	pass1	ATTACH	a8	25	27	idafa	syntactically_forced	high	morphology;case_government	ٱلرَّسُولِ is the genitive complement of مَعَ.	12	q:25:27:12	الرَّسُولِ	ر س ل	NOUN_CONCRETE		11	q:25:27:11	مَعَ	م ع ع	ADV														
ae:v3:s025:027:pass1:attach:a9	pass1	ATTACH	a9	25	27	direct_object	syntactically_forced	high	case_government	سَبِيلًا is the direct object of ٱتَّخَذْتُ.	13	q:25:27:13	سَبِيلَاً	س ب ل	NOUN_ABSTRACT		10	q:25:27:10	اتَّخَذْتُ	أ خ ذ	PV		explicit												
ae:v3:s025:028:pass1:attach:a1	pass1	ATTACH	a1	25	28	vocative	strongly_licensed	high	local_syntax	وَيْلَتَىٰ is the exclamatory vocative introduced by يَا.	2	q:25:28:2	يَاوَيْلَتَى	و ي ل	NOUN_ABSTRACT		1	q:25:28:1	يَاوَيْلَتَى		VOC_PART														
ae:v3:s025:028:pass1:attach:a2	pass1	ATTACH	a2	25	28	predication	strongly_licensed	high	local_syntax	لَمْ أَتَّخِذْ فُلَانًا خَلِيلًا is the predicate content of لَيْتَنِي.	5	q:25:28:5	أَتَّخِذْ	أ خ ذ	IV		3	q:25:28:3	لَيْتَنِي	ل ي ت	ANNUL_PART						4	7		c2	ae:v3:s025:028:pass1:clause:c2				
ae:v3:s025:028:pass1:attach:a3	pass1	ATTACH	a3	25	28	particle_complement	syntactically_forced	high	local_syntax;morphology	لَمْ governs أَتَّخِذْ in the jussive negated verb phrase.	5	q:25:28:5	أَتَّخِذْ	أ خ ذ	IV		4	q:25:28:4	لَمْ	ل م م	JUSSIVE_PART														
