unit_id	source_pass	source_rtype	source_local_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	frame_obj_status	object_attachment_ids	object_wids	object_roots	prep_attachment_ids	preps	prep_object_wids	prep_object_roots	clausal_attachment_ids	subject_attachment_id	subject_wid	prodrop	has_cognate_acc	frame_signature	notes
ae:v3:s020:089:pass1:frame:v3	pass1	FRAME	v3	20	89	10	q:20:89:10	يَمْلِكُ	ملك	م ل ك	IV	IV 3ms; imperfect indicative; subject = the golden calf (implicit); governs ḍarran and nafʿan as objects	explicit	ae:v3:s020:089:pass1:attach:a6;ae:v3:s020:089:pass1:attach:a8	13;16	ض ر ر;ن ف ع	ae:v3:s020:089:pass1:attach:a5	لـ	12					1	0	obj=explicit|prep=لـ|clause=no|cognate=no	
ae:v3:s020:090:pass1:frame:v1	pass1	FRAME	v1	20	90	4	q:20:90:4	قَالَ	قال	ق و ل	PV	perfect verb (PV), 3rd person masculine singular, active; subject: Hārūn; introduces direct speech	clausal				ae:v3:s020:090:pass1:attach:a1	لـ	6		ae:v3:s020:090:pass1:attach:a4	ae:v3:s020:090:pass1:attach:a2	7		0	obj=clausal|prep=لـ|clause=yes|cognate=no	
ae:v3:s020:090:pass1:frame:v2	pass1	FRAME	v2	20	90	13	q:20:90:13	فُتِنْتُمْ	فتن	ف ت ن	PV_PASS	perfect verb (PV), passive voice (majhūl), 2nd person masculine plural; the agent of testing is unnamed (God or the Sāmirī)	none_passive				ae:v3:s020:090:pass1:attach:a6	بـ	14					1	0	obj=none_passive|prep=بـ|clause=no|cognate=no	
ae:v3:s020:090:pass1:frame:v3	pass1	FRAME	v3	20	90	20	q:20:90:20	فَاتَّبِعُونِي	اتبع	ت ب ع	CV	imperative verb (CV), Form VIII (iftiʿāl), 2nd person masculine plural + nūn al-wiqāya + yāʾ al-mutakallim; object = the speaker (Aaron)	clitic	ae:v3:s020:090:pass1:attach:a10	20									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:090:pass1:frame:v4	pass1	FRAME	v4	20	90	22	q:20:90:22	وَأَطِيعُوا	أطيع	ط و ع	CV	imperative verb (CV), Form IV (ifʿāl), 2nd person masculine plural; transitive — governs amrī as direct object	explicit	ae:v3:s020:090:pass1:attach:a12	23	أ م ر								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:091:pass1:frame:v1	pass1	FRAME	v1	20	91	1	q:20:91:1	قَالُوا	قال	ق و ل	PV	PV 3MP — perfect verb, 3rd person masculine plural; introduces direct speech	clausal								ae:v3:s020:091:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:091:pass1:frame:v2	pass1	FRAME	v2	20	91	3	q:20:91:3	نَبْرَحَ	برح	ب ر ح	IV	IV subjunctive 1CP — imperfect verb Form I, 1st person common plural, subjunctive mood (governed by lan); copular function (IV_COP)	none_copular											1	0	obj=none_copular|prep=-|clause=no|cognate=no	
ae:v3:s020:091:pass1:frame:v3	pass1	FRAME	v3	20	91	7	q:20:91:7	يَرْجِعَ	رجع	ر ج ع	IV	IV subjunctive 3MS — imperfect verb Form I, 3rd person masculine singular, subjunctive mood (governed by ḥattā); subject = Mūsā	none_intransitive				ae:v3:s020:091:pass1:attach:a5	إِلَى	8			ae:v3:s020:091:pass1:attach:a4	9		0	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	
ae:v3:s020:092:pass1:frame:v1	pass1	FRAME	v1	20	92	1	q:20:92:1	قَالَ	قال	ق و ل	PV	PV 3ms; perfect tense — speech act already completed; introduces direct discourse	clausal								ae:v3:s020:092:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:092:pass1:frame:v2	pass1	FRAME	v2	20	92	5	q:20:92:5	مَنَعَكَ	منع	م ن ع	PV	PV 3ms + 2ms object suffix -ka; subject is mā (what); transitive: the thing that prevented you	clitic	ae:v3:s020:092:pass1:attach:a3	5							ae:v3:s020:092:pass1:attach:a4	4		0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:092:pass1:frame:v3	pass1	FRAME	v3	20	92	7	q:20:92:7	رَأَيْتَهُمْ	رأي	ر أ ي	PV	PV 2ms + 3mp object suffix -hum; perfect tense — completed act of seeing; governs the following clause ḍallū as its complement	clitic	ae:v3:s020:092:pass1:attach:a6	7									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:092:pass1:frame:v4	pass1	FRAME	v4	20	92	8	q:20:92:8	ضَلُّوا	ضل	ض ل ل	PV	PV 3mp; perfect tense — completed going astray; functions as complement clause to raʾaytahum — the content of what was seen	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s020:093:pass1:frame:v1	pass1	FRAME	v1	20	93	2	q:20:93:2	تَتَّبِعَنِ	تبع	ت ب ع	IV	Form VIII imperfect, 2nd person masculine singular, subjunctive (manṣūb by أَنْ); + nūn al-wiqāya + 1st person singular object pronoun ي	clitic	ae:v3:s020:093:pass1:attach:a1	2									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:093:pass1:frame:v2	pass1	FRAME	v2	20	93	4	q:20:93:4	أَفَعَصَيْتَ	عصي	ع ص ي	PV	perfect verb (PV), Form I, 2nd person masculine singular; active voice; object follows (amrī)	explicit	ae:v3:s020:093:pass1:attach:a2	5	أ م ر								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:094:pass1:frame:v1	pass1	FRAME	v1	20	94	1	q:20:94:1	قَالَ	قال	ق و ل	PV	PV 3ms; perfect tense indicating completed speech act	clausal								ae:v3:s020:094:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:094:pass1:frame:v2	pass1	FRAME	v2	20	94	6	q:20:94:6	بِلِحْيَتِي	أخذ	أ خ ذ	IV	IV 2ms jussive; jussive mood triggered by prohibitive lā; imperfect stem used in negative imperative	none_absolute				ae:v3:s020:094:pass1:attach:a4;ae:v3:s020:094:pass1:attach:a5	بـ;بـ	8;12	ل ح ي;ر أ س				1	0	obj=none_absolute|prep=بـ;بـ|clause=no|cognate=no	object expressed through bi-complements
ae:v3:s020:094:pass1:frame:v3	pass1	FRAME	v3	20	94	14	q:20:94:14	خَشِيتُ	خشي	خ ش ي	PV	PV 1s; perfect tense — completed/past fear motivating present plea	clausal								ae:v3:s020:094:pass1:attach:a9			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:094:pass1:frame:v4	pass1	FRAME	v4	20	94	16	q:20:94:16	تَقُولَ	قول	ق و ل	IV	IV 2ms subjunctive; subjunctive mood triggered by ʾan; imperfect = hypothetical/unrealized speech	clausal								ae:v3:s020:094:pass1:attach:a10			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:094:pass1:frame:v5	pass1	FRAME	v5	20	94	17	q:20:94:17	فَرَّقْتَ	فرق	ف ر ق	PV	PV 2ms; Form II perfect — intensive/causative of f-r-q; addressed to Aaron by imagined-Moses	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	separation expressed with bayna
ae:v3:s020:094:pass1:frame:v6	pass1	FRAME	v6	20	94	23	q:20:94:23	تَرْقُبْ	رقب	ر ق ب	IV	"IV 2ms jussive; jussive mood triggered by lam; negated past action — ""you did not watch/guard"""	explicit	ae:v3:s020:094:pass1:attach:a15	24	ق و ل								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:095:pass1:frame:v1	pass1	FRAME	v1	20	95	1	q:20:95:1	قَالَ	قال	ق و ل	PV	PV 3ms; perfect verb, third person masculine singular; introduces reported speech	clausal								ae:v3:s020:095:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:096:pass1:frame:v1	pass1	FRAME	v1	20	96	1	q:20:96:1	قَالَ	قال	ق و ل	PV	PV 3ms; introduces direct speech; no explicit addressee in ayah	clausal								ae:v3:s020:096:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:096:pass1:frame:v2	pass1	FRAME	v2	20	96	2	q:20:96:2	بَصُرْتُ	بصر	ب ص ر	PV	PV 1cs; Form I faʿula pattern (stative/acquisitive); cognate root reappears in word 6 (yabṣurū)	none_intransitive				ae:v3:s020:096:pass1:attach:a2	بـ	4					1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	
ae:v3:s020:096:pass1:frame:v3	pass1	FRAME	v3	20	96	6	q:20:96:6	يَبْصُرُوا	بصر	ب ص ر	IV	IV 3mp jussive (after lam); Form I imperfect; the negated counterpart of baṣurtu (w.2)	none_intransitive				ae:v3:s020:096:pass1:attach:a3	بـ	7					1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	
ae:v3:s020:096:pass1:frame:v4	pass1	FRAME	v4	20	96	9	q:20:96:9	فَقَبَضْتُ	قبض	ق ب ض	PV	PV 1cs; Form I; takes cognate accusative qabḍatan (w.10); full-fist grasping	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	cognate accusative present
ae:v3:s020:096:pass1:frame:v5	pass1	FRAME	v5	20	96	15	q:20:96:15	فَنَبَذْتُهَا	نبذ	ن ب ذ	PV	PV 1cs + 3fs object pronoun -hā; referent of -hā = qabḍa (the handful); object suffix makes transitivity explicit	clitic	ae:v3:s020:096:pass1:attach:a9	15									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:096:pass1:frame:v6	pass1	FRAME	v6	20	96	19	q:20:96:19	سَوَّلَتْ	سول	س و ل	PV	PV 3fs; Form II (faʿʿala) intensive/causative; subject is nafsī (w.21); rare root (4 Quranic occurrences)	none_absolute				ae:v3:s020:096:pass1:attach:a10;ae:v3:s020:096:pass1:attach:a11	كـ;لـ	18;20			ae:v3:s020:096:pass1:attach:a12	21		0	obj=none_absolute|prep=كـ;لـ|clause=no|cognate=no	
ae:v3:s020:097:pass1:frame:v1	pass1	FRAME	v1	20	97	1	q:20:97:1	قَالَ	قال	ق و ل	PV	PV 3ms; perfect active; introduces direct speech of Moses to al-Sāmirī	clausal								ae:v3:s020:097:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:097:pass1:frame:v2	pass1	FRAME	v2	20	97	3	q:20:97:3	فَاذْهَبْ	ذهب	ذ ه ب	CV	CV 2ms (imperative); command addressed to al-Sāmirī; no explicit directional complement	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s020:097:pass1:frame:v3	pass1	FRAME	v3	20	97	10	q:20:97:10	تَقُولَ	قول	ق و ل	IV	IV subjunctive 2ms; subjunctive after an; al-Sāmirī's perpetual speech-act of self-quarantine	clausal								ae:v3:s020:097:pass1:attach:a6			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:097:pass1:frame:v4	pass1	FRAME	v4	20	97	18	q:20:97:18	تُخْلَفَهُ	خلف	خ ل ف	IV_PASS	IV_PASS subjunctive 2ms + 3ms pronoun suffix; passive voice: the appointment will not be broken/failed regarding you	clitic	ae:v3:s020:097:pass1:attach:a13	18									1	0	obj=clitic|prep=-|clause=no|cognate=no	passive form with visible pronoun suffix
ae:v3:s020:097:pass1:frame:v5	pass1	FRAME	v5	20	97	20	q:20:97:20	وَانْظُرْ	أنظر	ن ظ ر	CV	CV 2ms (imperative); command to al-Sāmirī to visually witness the destruction of his idol	none_intransitive				ae:v3:s020:097:pass1:attach:a15	إِلَى	22	أ ل ه				1	0	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	
ae:v3:s020:097:pass1:frame:v6	pass1	FRAME	v6	20	97	24	q:20:97:24	ظَلْتَ	ظل	ظ ل ل	PV	PV 2ms; contracted from ẓalilta; past tense describing al-Sāmirī's sustained devotion; functions as kāna-like copula	none_copular				ae:v3:s020:097:pass1:attach:a18	عَلَى	25					1	0	obj=none_copular|prep=عَلَى|clause=no|cognate=no	
ae:v3:s020:097:pass1:frame:v7	pass1	FRAME	v7	20	97	28	q:20:97:28	لَنُحَرِّقَنَّهُ	حرق	ح ر ق	IV	IV 1pl + energetic nūn + 3ms pronoun; Form II (intensive) — nuḥarriqu; emphatic future with nūn al-tawkīd; the pronoun refers to the calf	clitic	ae:v3:s020:097:pass1:attach:a20	28									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:097:pass1:frame:v8	pass1	FRAME	v8	20	97	31	q:20:97:31	لَنَنْسِفَنَّهُ	نسف	ن س ف	IV	IV 1pl + energetic nūn + 3ms pronoun; Form I nansif; emphatic future; the pronoun refers to the calf's remains	clitic	ae:v3:s020:097:pass1:attach:a22	31		ae:v3:s020:097:pass1:attach:a23	فِي	33	ي م م				1	0	obj=clitic|prep=فِي|clause=no|cognate=no	
ae:v3:s020:098:pass1:frame:v1	pass1	FRAME	v1	20	98	9	q:20:98:9	وَسِعَ	وسع	و س ع	PV	perfect verb (PV), 3rd person masculine singular; Form I; subject = Allāh (implied); transitive	explicit	ae:v3:s020:098:pass1:attach:a5	10	ك ل ل								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:099:pass1:frame:v1	pass1	FRAME	v1	20	99	3	q:20:99:3	نَقُصُّ	قص	ق ص ص	IV	Form I imperfect verb; 1st person plural (majestic); indicative (marfūʿ); no explicit object	none_absolute				ae:v3:s020:099:pass1:attach:a1;ae:v3:s020:099:pass1:attach:a2;ae:v3:s020:099:pass1:attach:a3	كـ;عَلَى;مِن	2;4;6	ن ب أ				1	0	obj=none_absolute|prep=كـ;عَلَى;مِن|clause=no|cognate=no	partitive min-complement supplies narrated material
ae:v3:s020:099:pass1:frame:v2	pass1	FRAME	v2	20	99	9	q:20:99:9	سَبَقَ	سبق	س ب ق	PV	Form I perfect verb; 3rd person masculine singular; subject is mā (that which); intransitive use	none_intransitive									ae:v3:s020:099:pass1:attach:a5	7		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s020:099:pass1:frame:v3	pass1	FRAME	v3	20	99	12	q:20:99:12	آتَيْنَاكَ	آتي	أ ت ي	PV	Form IV perfect verb; 1st person plural (majestic) + 2nd person masculine singular object suffix -ka; ditransitive (you = first object, dhikran = second)	both	ae:v3:s020:099:pass1:attach:a7;ae:v3:s020:099:pass1:attach:a9	12;15	ذ ك ر	ae:v3:s020:099:pass1:attach:a8	مِن	14	ل د ن				1	0	obj=both|prep=مِن|clause=no|cognate=no	
ae:v3:s020:100:pass1:frame:v1	pass1	FRAME	v1	20	100	2	q:20:100:2	أَعْرَضَ	أعرض	ع ر ض	PV	"perfect verb, Form IV (afʿala), 3ms; tag: PV; transitive with elided object (the referent of ""it"")"	none_intransitive				ae:v3:s020:100:pass1:attach:a2	عَن	3			ae:v3:s020:100:pass1:attach:a1	1		0	obj=none_intransitive|prep=عَن|clause=no|cognate=no	
ae:v3:s020:100:pass1:frame:v2	pass1	FRAME	v2	20	100	6	q:20:100:6	يَحْمِلُ	حمل	ح م ل	IV	"imperfect verb, Form I, 3ms, indicative (marfūʿ); tag: IV (imperfect verb); subject = implicit ""he"" (the one who turned away)"	explicit	ae:v3:s020:100:pass1:attach:a8	9	و ز ر						ae:v3:s020:100:pass1:attach:a5	5		0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:101:pass1:frame:v1	pass1	FRAME	v1	20	101	4	q:20:101:4	وَسَاءَ	ساء	س و أ	PV	perfect verb, Form I, 3ms; tag: PV; functions as fiʿl dhamm (blame verb) in niʿma/biʾsa pattern; subject is implicit (the situation or yawm al-qiyāma)	none_intransitive				ae:v3:s020:101:pass1:attach:a2	لـ	6						0	obj=none_intransitive|prep=لـ|clause=no|cognate=no	verb_of_dispraise
ae:v3:s020:102:pass1:frame:v1	pass1	FRAME	v1	20	102	2	q:20:102:2	يُنْفَخُ	نفخ	ن ف خ	IV_PASS	imperfect verb, Form I, passive voice, 3ms, indicative (marfūʿ); tag: IV_PASS; nāʾib al-fāʿil (deputy subject) is implied or is al-ṣūr	none_passive				ae:v3:s020:102:pass1:attach:a2	فِي	4	ص و ر					0	obj=none_passive|prep=فِي|clause=no|cognate=no	
ae:v3:s020:102:pass1:frame:v2	pass1	FRAME	v2	20	102	6	q:20:102:6	وَنَحْشُرُ	حشر	ح ش ر	IV	"imperfect verb, Form I, 1st person plural, indicative (marfūʿ); tag: IV; subject = divine ""We""; object = al-mujrimīna"	explicit	ae:v3:s020:102:pass1:attach:a3	7	ج ر م								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:103:pass1:frame:v1	pass1	FRAME	v1	20	103	1	q:20:103:1	يَتَخَافَتُونَ	تخافت	خ ف ت	IV	Form VI imperfect indicative, 3rd person masculine plural, reciprocal	clausal								ae:v3:s020:103:pass1:attach:a2			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:103:pass1:frame:v2	pass1	FRAME	v2	20	103	4	q:20:103:4	لَبِثْتُمْ	لبث	ل ب ث	PV	perfect verb, 2nd person masculine plural, Form I	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s020:104:pass1:frame:v1	pass1	FRAME	v1	20	104	5	q:20:104:5	يَقُولُونَ	قول	ق و ل	IV	imperfect verb, Form I, 3rd person masculine plural, indicative (marfūʿ); tag: IV; ṣila (relative clause verb) for mā	explicit	ae:v3:s020:104:pass1:attach:a3	4									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:104:pass1:frame:v2	pass1	FRAME	v2	20	104	7	q:20:104:7	يَقُولُ	قول	ق و ل	IV	imperfect verb, Form I, 3rd person masculine singular, indicative (marfūʿ); tag: IV; main verb of idh-clause; subject is amthaluhum	clausal								ae:v3:s020:104:pass1:attach:a7	ae:v3:s020:104:pass1:attach:a5	8		0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:104:pass1:frame:v3	pass1	FRAME	v3	20	104	11	q:20:104:11	لَبِثْتُمْ	لبث	ل ب ث	PV	perfect verb, Form I, 2nd person masculine plural; tag: PV; main verb of quoted speech; subject = the resurrected (addressed by amthaluhum)	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s020:105:pass1:frame:v1	pass1	FRAME	v1	20	105	2	q:20:105:2	وَيَسْأَلُونَكَ	سأل	س أ ل	IV	"imperfect verb, Form I, 3mp + 2ms object suffix -ka; tag: IV; marfūʿ (indicative); subject: implicit ""they"" (the people)"	clitic	ae:v3:s020:105:pass1:attach:a1	2		ae:v3:s020:105:pass1:attach:a2	عَن	4	ج ب ل				1	0	obj=clitic|prep=عَن|clause=no|cognate=no	
ae:v3:s020:105:pass1:frame:v2	pass1	FRAME	v2	20	105	6	q:20:105:6	فَقُلْ	قل	ق ل ل	CV	"imperative verb (Form I), 2ms, apocopated (majzūm); tag: CV; subject: Prophet Muhammad (implicit ""you""); note: bundle root is q-l-l but the correct root is q-w-l (hollow verb)"	clausal								ae:v3:s020:105:pass1:attach:a3			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s020:105:pass1:frame:v3	pass1	FRAME	v3	20	105	7	q:20:105:7	يَنْسِفُهَا	نسف	ن س ف	IV	imperfect verb, Form I, 3ms + 3fs object suffix -hā (referring to al-jibāl); tag: IV; marfūʿ (indicative); subject: rabbī (my Lord)	clitic	ae:v3:s020:105:pass1:attach:a4	7							ae:v3:s020:105:pass1:attach:a5	8		0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:106:pass1:frame:v1	pass1	FRAME	v1	20	106	2	q:20:106:2	فَيَذَرُهَا	ذر	و ذ ر	IV	imperfect verb, Form I, 3ms, indicative (marfūʿ) + 3fs pronoun suffix -hā; tag: IV; subject = God (implicit); object = the earth (hā)	clitic	ae:v3:s020:106:pass1:attach:a1	2									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s020:107:pass1:frame:v1	pass1	FRAME	v1	20	107	2	q:20:107:2	تَرَى	ري	ر أ ي	IV	"imperfect verb, Form I, 2ms, indicative (marfūʿ); tag: IV; subject = implied ""you"" (addressed person); transitive with two objects negated"	explicit	ae:v3:s020:107:pass1:attach:a2;ae:v3:s020:107:pass1:attach:a4	4;7	ع و ج;أ م ت	ae:v3:s020:107:pass1:attach:a1	فِي	3					1	0	obj=explicit|prep=فِي|clause=no|cognate=no	
ae:v3:s020:108:pass1:frame:v1	pass1	FRAME	v1	20	108	2	q:20:108:2	يَتَّبِعُونَ	تبع	ت ب ع	IV	"imperfect verb, Form VIII (iftaʿala), 3mp, indicative (marfūʿ); tag: IV; subject = implicit ""they"" (the resurrected)"	explicit	ae:v3:s020:108:pass1:attach:a2	3	د ع و								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:108:pass1:frame:v2	pass1	FRAME	v2	20	108	8	q:20:108:8	وَخَشَعَتِ	خشع	خ ش ع	PV	perfect verb, Form I, 3fs (tāʾ al-taʾnīth); tag: PV; subject = al-aṣwāt (feminine plural)	none_intransitive				ae:v3:s020:108:pass1:attach:a7	لـ	11	ر ح م		ae:v3:s020:108:pass1:attach:a6	9		0	obj=none_intransitive|prep=لـ|clause=no|cognate=no	
ae:v3:s020:108:pass1:frame:v3	pass1	FRAME	v3	20	108	14	q:20:108:14	تَسْمَعُ	سمع	س م ع	IV	imperfect verb, Form I, 2ms (or 3fs), indicative (marfūʿ); tag: IV; within lā ... illā restriction frame	explicit	ae:v3:s020:108:pass1:attach:a8	16	ه م س								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:109:pass1:frame:v1	pass1	FRAME	v1	20	109	3	q:20:109:3	تَنْفَعُ	نفع	ن ف ع	IV	imperfect verb, Form I, 3fs, indicative (marfūʿ); tag: IV; subject = al-shafāʿa (feminine noun); intransitive usage here or with elided object	explicit	ae:v3:s020:109:pass1:attach:a3	6	م ن ن						ae:v3:s020:109:pass1:attach:a2	4		0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:109:pass1:frame:v2	pass1	FRAME	v2	20	109	7	q:20:109:7	أَذِنَ	أذن	أ ذ ن	PV	perfect verb, Form I, 3ms; tag: PV; subject = al-Raḥmān (the Most Merciful); lahu = prepositional complement	none_intransitive				ae:v3:s020:109:pass1:attach:a4	لـ	8			ae:v3:s020:109:pass1:attach:a5	9		0	obj=none_intransitive|prep=لـ|clause=no|cognate=no	
ae:v3:s020:109:pass1:frame:v3	pass1	FRAME	v3	20	109	11	q:20:109:11	وَرَضِيَ	رضي	ر ض و	PV	perfect verb, Form I, 3ms; tag: PV; subject = implicit (al-Raḥmān); lahu qawlan = prepositional + accusative complement	explicit	ae:v3:s020:109:pass1:attach:a7	13	ق و ل	ae:v3:s020:109:pass1:attach:a6	لـ	12					1	0	obj=explicit|prep=لـ|clause=no|cognate=no	
ae:v3:s020:110:pass1:frame:v1	pass1	FRAME	v1	20	110	1	q:20:110:1	يَعْلَمُ	علم	ع ل م	IV	imperfect verb, Form I, 3ms, indicative (marfūʿ); tag: IV; subject = God (implied from context); governs mā-clause as object	explicit	ae:v3:s020:110:pass1:attach:a1;ae:v3:s020:110:pass1:attach:a5	2;6									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s020:110:pass1:frame:v2	pass1	FRAME	v2	20	110	10	q:20:110:10	يُحِيطُونَ	حيط	ح و ط	IV	"imperfect verb, Form IV, 3mp, indicative (marfūʿ); tag: IV; subject = ""they"" (humans/created beings); governed by lā (negation)"	none_intransitive				ae:v3:s020:110:pass1:attach:a7	بـ	11					1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	governs_bi_not_direct_object
