unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	role	source_clause_raw	source_clause_unit_id	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	parallel_clause_raw	parallel_clause_unit_id	text	status	confidence	evidence	translation_instruction	reason
ae:v3:s046:010:pass2:ellip:e1	pass2	ELLIP	e1	46	10	ellipsis_after_particle	2	q:46:10:2			conditional_apodosis												strongly_licensed	medium	condition_structure	target_language_may_require_supplied_word	أَرَأَيْتُمْ with the long إِنْ sequence leaves the consequence of the condition compressed before the concluding إِنَّ ٱللَّهَ clause.
ae:v3:s046:035:pass2:ellip:e1	pass2	ELLIP	e1	46	35	ellipsis_in_comparison	3	q:46:35:3			compared_manner												strongly_licensed	medium	comparative_construction	target_language_may_require_supplied_word	كَـمَا صَبَرَ compresses the comparison between the commanded patience and the patience of the resolute messengers.
ae:v3:s046:035:pass2:ellip:e2	pass2	ELLIP	e2	46	35	omitted_predicate	26	q:46:35:26	c8	ae:v3:s046:035:pass1:clause:c8	proclamation_predicate												strongly_licensed	medium	formulaic_construction	preserve_compression_if_target_language_allows	بَلَٰغٌ stands as a compact nominal proclamation with the predicative force left compressed.
ae:v3:s047:004:pass2:ellip:e1	pass2	ELLIP	e1	47	4	omitted_verb	7	q:47:4:7	c3	ae:v3:s047:004:pass1:clause:c3	imperative_predicate												strongly_licensed	high	formulaic_construction;condition_apodosis	target_language_may_require_supplied_word	فَضَرْبَ ٱلرِّقَابِ is a maṣdar command construction with the finite imperative action omitted.
ae:v3:s047:004:pass2:ellip:e2	pass2	ELLIP	e2	47	4	omitted_verb	17	q:47:4:17	c6	ae:v3:s047:004:pass1:clause:c6	post_capture_option												strongly_licensed	medium	parallelism;local_syntax	target_language_may_require_supplied_word	مَنًّا and فِدَآءً are parallel accusative options with the governing release action left implicit.
ae:v3:s047:008:pass2:ellip:e1	pass2	ELLIP	e1	47	8	formulaic_ellipsis	5	q:47:8:5	c2	ae:v3:s047:008:pass1:clause:c2	imprecation_predicate												strongly_licensed	medium	formulaic_construction	target_language_may_require_supplied_word	تَعْسًا لَهُمْ is an accusative formula with the governing verbal idea left unexpressed.
ae:v3:s047:012:pass2:ellip:e1	pass2	ELLIP	e1	47	12	ellipsis_in_comparison	20	q:47:12:20	c5	ae:v3:s047:012:pass1:clause:c5	compared_manner												strongly_licensed	medium	comparative_construction;parallelism	target_language_may_require_supplied_word	كَمَا تَأْكُلُ ٱلْأَنْعَٰمُ compares the eating of ٱلَّذِينَ كَفَرُوا۟ to the eating of cattle, with the shared act supplied by the two verbs.
ae:v3:s047:013:pass2:ellip:e1	pass2	ELLIP	e1	47	13	ellipsis_in_comparison	2	q:47:13:2	c1	ae:v3:s047:013:pass1:clause:c1	compared_quantity												strongly_licensed	medium	comparative_construction	target_language_may_require_supplied_word	كَأَيِّ مِنْ قَرْيَةٍ opens a quantified comparison whose main predication is completed by أَهْلَكْنَٰهُمْ.
ae:v3:s047:013:pass2:ellip:e2	pass2	ELLIP	e2	47	13	omitted_predicate	16	q:47:13:16	c3	ae:v3:s047:013:pass1:clause:c3	negative_existential_predicate												syntactically_forced	high	local_syntax;formulaic_construction	target_language_may_require_supplied_word	فَلَا نَاصِرَ لَهُمْ is a lā-of-category clause with the existential predicate omitted.
ae:v3:s047:014:pass2:ellip:e1	pass2	ELLIP	e1	47	14	ellipsis_in_comparison	8	q:47:14:8	c1	ae:v3:s047:014:pass1:clause:c1	comparison_predicate												strongly_licensed	high	comparative_construction;parallelism	target_language_may_require_supplied_word	أَفَمَن...كَمَن sets two relative clauses in comparison and omits the shared predicate of equality.
ae:v3:s047:015:pass2:ellip:e1	pass2	ELLIP	e1	47	15	ellipsis_in_comparison	41	q:47:15:41	c1	ae:v3:s047:015:pass1:clause:c1	main_comparison_predicate												strongly_licensed	high	comparative_construction;parallelism	target_language_may_require_supplied_word	مَّثَلُ ٱلْجَنَّةِ...كَمَنْ compares the garden description with the fire-abiding figure while leaving the comparison predicate compressed.
ae:v3:s047:018:pass2:ellip:e1	pass2	ELLIP	e1	47	18	ellipsis_after_particle	14	q:47:18:14	c4	ae:v3:s047:018:pass1:clause:c4	rhetorical_predicate												strongly_licensed	medium	interrogative_continuity;condition_structure	target_language_may_require_supplied_word	فَأَنَّىٰ لَهُمْ compresses the predicate of advantage/reminder after the temporal إِذَا clause.
ae:v3:s047:019:pass2:ellip:e1	pass2	ELLIP	e1	47	19	ellipsis_in_exception	6	q:47:19:6	c2	ae:v3:s047:019:pass1:clause:c2	restricted_predication												syntactically_forced	high	exception_particle;local_syntax	preserve_compression_if_target_language_allows	لَا إِلَٰهَ إِلَّا ٱللَّهُ is an exception/restriction construction with the existential predicate compressed.
ae:v3:s047:020:pass2:ellip:e1	pass2	ELLIP	e1	47	20	formulaic_ellipsis	30	q:47:20:30	c9	ae:v3:s047:020:pass1:clause:c9	threat_formula_predicate												strongly_licensed	medium	formulaic_construction	avoid_adding_recovered_text	فَأَوْلَىٰ لَهُمْ is a compressed warning formula without an overt predicate.
ae:v3:s047:021:pass2:ellip:e1	pass2	ELLIP	e1	47	21	omitted_predicate	1	q:47:21:1	c1	ae:v3:s047:021:pass1:clause:c1	preferred_response_predicate												strongly_licensed	medium	local_syntax;discourse_sequence	target_language_may_require_supplied_word	طَاعَةٌ وَقَوْلٌ مَّعْرُوفٌ answers the preceding demand for a sūrah with a nominal phrase whose evaluative predicate is compressed.
ae:v3:s047:024:pass2:ellip:e1	pass2	ELLIP	e1	47	24	omitted_predicate	6	q:47:24:6	c2	ae:v3:s047:024:pass1:clause:c2	disjunctive_nominal_predicate												strongly_licensed	medium	interrogative_continuity;local_syntax	target_language_may_require_supplied_word	أَمْ عَلَىٰ قُلُوبٍ أَقْفَالُهَا gives a fronted prepositional predicate, with the existential linkage compressed.
ae:v3:s047:027:pass2:ellip:e1	pass2	ELLIP	e1	47	27	ellipsis_after_particle	2	q:47:27:2	c1	ae:v3:s047:027:pass1:clause:c1	rhetorical_apodosis												strongly_licensed	medium	interrogative_continuity;condition_structure	target_language_may_require_supplied_word	فَكَيْفَ إِذَا introduces a compressed rhetorical outcome when the angels take them.
ae:v3:s049:002:pass2:ellip:e1	pass2	ELLIP	e1	49	2	ellipsis_in_comparison	17	q:49:2:17			compared_speech_manner												strongly_licensed	medium	comparative_construction;local_syntax	target_language_may_require_supplied_word	كَجَهْرِ بَعْضِكُمْ لِبَعْضٍ compares the prohibited address to ordinary mutual loud speech, with the compared act compressed.
ae:v3:s049:011:pass2:ellip:e1	pass2	ELLIP	e1	49	11	omitted_verb	17	q:49:11:17			parallel_prohibition_verb												strongly_licensed	high	parallelism;local_syntax	target_language_may_require_supplied_word	وَلَا نِسَاءٌ مِّن نِسَاءٍ parallels لَا يَسْخَرْ قَوْمٌ مِّن قَوْمٍ, with the second prohibition's verb omitted.
ae:v3:s050:001:pass2:ellip:e1	pass2	ELLIP	e1	50	1	formulaic_ellipsis	2	q:50:1:2			oath_response												strongly_licensed	medium	formulaic_construction	preserve_compression_if_target_language_allows	وَٱلْقُرْءَانِ ٱلْمَجِيدِ is an oath phrase whose response is not overt in the assigned text.
ae:v3:s050:010:pass2:ellip:e1	pass2	ELLIP	e1	50	10	omitted_verb	2	q:50:10:2			governing_verb											أَنۢبَتْنَا	strongly_licensed	high	parallelism;cross_ayah_continuity	target_language_may_require_supplied_word	ٱلنَّخْلَ is accusative and coordinated after وَحَبَّ ٱلْحَصِيدِ, so the governing verb is recovered from the preceding growth clause.
ae:v3:s050:011:pass2:ellip:e1	pass2	ELLIP	e1	50	11	ellipsis_in_comparison	9	q:50:11:9	c2	ae:v3:s050:011:pass1:clause:c2	compared_manner												strongly_licensed	medium	comparative_construction;local_syntax	target_language_may_require_supplied_word	كَذَٰلِكَ compares ٱلْخُرُوجُ to the prior reviving event without repeating the full compared action.
ae:v3:s050:013:pass2:ellip:e1	pass2	ELLIP	e1	50	13	omitted_verb	2	q:50:13:2			shared_verbal_predicate			50:12:c1	ae:v3:s050:012:pass1:clause:c1							كَذَّبَتْ	strongly_licensed	high	parallelism;cross_ayah_continuity	preserve_compression_if_target_language_allows	The coordinated names continue the subject list from 50:12 with the denial predicate understood from كَذَّبَتْ.
ae:v3:s050:016:pass2:ellip:e1	pass2	ELLIP	e1	50	16	ellipsis_in_comparison	16	q:50:16:16	c4	ae:v3:s050:016:pass1:clause:c4	standard_of_comparison												strongly_licensed	high	comparative_construction;comparative_form	preserve_compression_if_target_language_allows	مِنْ حَبْلِ ٱلْوَرِيدِ supplies the comparison standard after أَقْرَبُ while the parallel closeness predicate is left unspoken.
ae:v3:s050:030:pass2:ellip:e1	pass2	ELLIP	e1	50	30	omitted_predicate			c4	ae:v3:s050:030:pass1:clause:c4	existential_predicate												strongly_licensed	medium	formulaic_construction;local_syntax	target_language_may_require_supplied_word	هَلْ مِن مَزِيدٍ is an existential question with the predicate compressed after هَلْ and partitive مِن.
ae:v3:s050:036:pass2:ellip:e1	pass2	ELLIP	e1	50	36	ellipsis_in_comparison	8	q:50:36:8			compared_degree												strongly_licensed	medium	comparative_construction	preserve_compression_if_target_language_allows	أَشَدُّ مِنْهُم بَطْشًا leaves the compared degree recoverable from the comparative construction rather than spelling out a full predicate.
ae:v3:s050:036:pass2:ellip:e2	pass2	ELLIP	e2	50	36	omitted_predicate			c4	ae:v3:s050:036:pass1:clause:c4	existential_predicate												strongly_licensed	high	interrogative_continuity;local_syntax	target_language_may_require_supplied_word	هَلْ مِن مَّحِيصٍ is an existential question where the being or availability predicate is omitted.
ae:v3:s051:001:pass2:ellip:e1	pass2	ELLIP	e1	51	1	formulaic_ellipsis	1	q:51:1:1			oath_performative												strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	وَ governs ٱلذَّٰرِيَٰتِ as an oath phrase without an overt oath verb.
ae:v3:s051:002:pass2:ellip:e1	pass2	ELLIP	e1	51	2	formulaic_ellipsis	1	q:51:2:1			continued_oath_governor												strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	فَ continues the oath series, while ٱلْحَٰمِلَٰتِ remains in the inherited oath construction without a repeated oath verb.
ae:v3:s051:003:pass2:ellip:e1	pass2	ELLIP	e1	51	3	formulaic_ellipsis	1	q:51:3:1			continued_oath_governor												strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	فَ links ٱلْجَٰرِيَٰتِ to the preceding oath sequence, with the oath governor understood from the parallel construction.
ae:v3:s051:004:pass2:ellip:e1	pass2	ELLIP	e1	51	4	formulaic_ellipsis	1	q:51:4:1			continued_oath_governor												strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	فَ introduces another member of the same oath series, so the oath force is carried without a separately expressed oath verb.
ae:v3:s051:007:pass2:ellip:e1	pass2	ELLIP	e1	51	7	formulaic_ellipsis	1	q:51:7:1			oath_performative												strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	وَ governs ٱلسَّمَآءِ as an oath phrase with the oath performative left unexpressed.
ae:v3:s051:019:pass2:ellip:e1	pass2	ELLIP	e1	51	19	omitted_predicate			c1	ae:v3:s051:019:pass1:clause:c1	existential_predicate												strongly_licensed	medium	local_syntax;word_order	target_language_may_require_supplied_word	The fronted PP وَفِىٓ أَمْوَٰلِهِمْ with delayed حَقٌّ licenses an existential predication without an overt copular word.
ae:v3:s051:020:pass2:ellip:e1	pass2	ELLIP	e1	51	20	omitted_predicate			c1	ae:v3:s051:020:pass1:clause:c1	existential_predicate												strongly_licensed	medium	local_syntax;word_order	target_language_may_require_supplied_word	The fronted locative PP وَفِى ٱلْأَرْضِ with delayed ءَايَٰتٌ forms an existential nominal clause with no overt copular predicate word.
ae:v3:s051:023:pass2:ellip:e1	pass2	ELLIP	e1	51	23	ellipsis_in_comparison	10	q:51:23:10			comparative_standard												strongly_licensed	medium	comparative_construction;local_syntax	preserve_compression_if_target_language_allows	مِّثْلَ مَا أَنَّكُمْ تَنطِقُونَ compresses the comparison between the asserted truth and the addressees' speaking.
ae:v3:s051:025:pass2:ellip:e1	pass2	ELLIP	e1	51	25	formulaic_ellipsis	6	q:51:25:6	c3	ae:v3:s051:025:pass1:clause:c3	greeting_formula												strongly_licensed	medium	formulaic_construction;quotation	preserve_compression_if_target_language_allows	سَلَٰمًا is a compressed formulaic greeting utterance.
ae:v3:s051:025:pass2:ellip:e2	pass2	ELLIP	e2	51	25	formulaic_ellipsis	8	q:51:25:8	c5	ae:v3:s051:025:pass1:clause:c5	greeting_response												strongly_licensed	medium	formulaic_construction;quotation	preserve_compression_if_target_language_allows	سَلَٰمٌ is a compressed formulaic greeting response before the following nominal comment.
ae:v3:s051:038:pass2:ellip:e1	pass2	ELLIP	e1	51	38	omitted_predicate	2	q:51:38:2			parallel_sign_predication											ءَايَة	strongly_licensed	medium	parallelism;local_syntax	target_language_may_require_supplied_word	وَفِى مُوسَىٰ is a compressed parallel to the preceding ءَايَةً construction and leaves the sign predication unexpressed.
ae:v3:s051:042:pass2:ellip:e1	pass2	ELLIP	e1	51	42	ellipsis_in_comparison	9	q:51:42:9			shared_state_in_simile												strongly_licensed	medium	comparative_construction;local_syntax	avoid_adding_recovered_text	The kāf phrase كَٱلرَّمِيمِ supplies the comparison standard while leaving the shared quality compressed.
ae:v3:s051:046:pass2:ellip:e1	pass2	ELLIP	e1	51	46	omitted_verb	2	q:51:46:2			governing_verb_for_accusative_object												strongly_licensed	medium	parallelism;case_government	preserve_compression_if_target_language_allows	قَوْمَ نُوحٍ is accusative in a coordinated narrative list, licensing an omitted governing verb from the destruction sequence.
ae:v3:s052:001:pass2:ellip:e1	pass2	ELLIP	e1	52	1	formulaic_ellipsis	1	q:52:1:1			oath_verb												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	The oath particle وَ governs ٱلطُّورِ with the oath act left unspoken.
ae:v3:s052:002:pass2:ellip:e1	pass2	ELLIP	e1	52	2	formulaic_ellipsis	1	q:52:2:1			oath_verb												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	The continuing oath particle وَ governs كِتَابٍ with the oath act left unspoken.
