unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	severity	anchor_wid	anchor_unit_id	frame_raw	frame_unit_id	xref_raw	xref_unit_id	implicit_raw	implicit_unit_id	reason
ae:v3:s051:033:pass1:issue:s1	pass1	ISSUE	s1	51	33	schema_limitation	warning	1	q:51:33:1							The purpose lām in لِنُرْسِلَ links to the preceding quoted mission, but cross-ayah clause links are out of scope.
ae:v3:s051:034:pass1:issue:s1	pass1	ISSUE	s1	51	34	schema_limitation	warning	1	q:51:34:1							مُّسَوَّمَةً modifies حِجَارَةً in the preceding ayah, but cross-ayah adjective attachment is out of scope.
ae:v3:s051:038:pass1:issue:s1	pass1	ISSUE	s1	51	38	schema_limitation	warning	2	q:51:38:2							The fuller governor of وَفِى مُوسَىٰ is elided or cross-ayah, so the visible PP is attached to the local narrated event.
ae:v3:s051:039:pass2:issue:s1	pass2	ISSUE	s1	51	39	coverage_uncertain	note	7	q:51:39:7							سَٰحِرٌ أَوْ مَجْنُونٌ is a quoted nominal label with an understood subject, but the pass-2 ellipsis type list has no omitted_subject category.
ae:v3:s051:017:pass3:issue:ts1	pass3	ISSUE	ts1	51	17	coverage_uncertain	warning	5	q:51:17:5							The supplied word grammar describes مَا as either negation or adverbial, but Pass 2 provides no ambiguity row for this particle-function choice.
ae:v3:s051:039:pass3:issue:ts1	pass3	ISSUE	ts1	51	39	coverage_uncertain	note	7	q:51:39:7							The supplied Pass 2 rows note an understood subject in سَٰحِرٌ أَوْ مَجْنُونٌ but no upstream ellipsis category licenses a mandatory ellipsis projection.
ae:v3:s052:003:pass1:issue:s1	pass1	ISSUE	s1	52	3	schema_limitation	note	1	q:52:3:1							فِي governs رَقٍّ, but its semantic governor is the prior ayah's كِتَابٍ; the contract forbids cross-ayah attachment.
ae:v3:s052:012:pass1:issue:s1	pass1	ISSUE	s1	52	12	schema_limitation	warning	1	q:52:12:1							ٱلَّذِينَ modifies a head in 52:11, but cross-ayah links are out of scope, so no local adjective attachment is emitted.
ae:v3:s052:013:pass1:issue:s1	pass1	ISSUE	s1	52	13	source_data_unclear	warning	6	q:52:13:6							دَعًّا is tagged is_verb in the input, so a frame is emitted even though the word is the cognate accusative maṣdar of يُدَعُّونَ.
ae:v3:s052:018:pass1:issue:s1	pass1	ISSUE	s1	52	18	schema_limitation	warning	1	q:52:18:1							فَٰكِهِينَ is a circumstantial participle whose overt possessor is in 52:17, so no cross-ayah circumstantial head is emitted.
ae:v3:s052:020:pass1:issue:s1	pass1	ISSUE	s1	52	20	schema_limitation	warning	1	q:52:20:1							مُتَّكِـِٔينَ is a circumstantial participle continuing the prior scene, so no local finite head is available without a cross-ayah link.
ae:v3:s052:027:pass1:issue:s1	pass1	ISSUE	s1	52	27	source_data_unclear	warning	2	q:52:27:2							مَنَّ is syntactically a perfect verb in فَمَنَّ ٱللَّهُ عَلَيْنَا, but the input marks is_verb=false, so no FRAME row is emitted for it.
ae:v3:s052:038:pass1:issue:s1	pass1	ISSUE	s1	52	38	source_data_unclear	warning	6	q:52:38:6							The word list prints wid 6 as فِي, while the ayah text and summary indicate فِيهِ; the suffix is annotated on wid 6 without inventing a new word.
ae:v3:s052:003:pass3:issue:ts1	pass3	ISSUE	ts1	52	3	upstream_evidence_missing	warning	1	q:52:3:1							Pass 1 reports the semantic governor of فِى رَقٍّ as the prior ayah's كِتَابٍ but emits no cross-ayah ATTACH ID under its contract.
ae:v3:s052:004:pass3:issue:ts1	pass3	ISSUE	ts1	52	4	translation_bias_risk	warning	2	q:52:4:2							ٱلْبَيْتِ ٱلْمَعْمُورِ is a definite description whose supplied Arabic evidence does not grammatically fix a real-world identity; preserve the Arabic description unless supplied evidence fixes one.
ae:v3:s052:005:pass3:issue:ts1	pass3	ISSUE	ts1	52	5	translation_bias_risk	warning	2	q:52:5:2							ٱلسَّقْفِ ٱلْمَرْفُوعِ is a definite description whose supplied Arabic evidence does not grammatically fix a real-world identity; preserve the Arabic description unless supplied evidence fixes one.
ae:v3:s052:013:pass3:issue:ts1	pass3	ISSUE	ts1	52	13	manual_review_needed	warning	6	q:52:13:6							Pass 1 reports source data unclear for دَعًّا because the input tags it as is_verb while the syntax treats it as a cognate accusative verbal noun.
ae:v3:s052:027:pass3:issue:ts1	pass3	ISSUE	ts1	52	27	upstream_evidence_missing	warning	2	q:52:27:2							Pass 1 reports مَنَّ as syntactically verbal but emits no FRAME because the input marks is_verb=false; frame-derived transfer checks cannot be projected for that verb.
ae:v3:s052:038:pass3:issue:ts1	pass3	ISSUE	ts1	52	38	upstream_evidence_missing	warning	6	q:52:38:6							Pass1 reports the word list prints wid 6 as فِي while the ayah text and summary indicate فِيهِ, so suffix-based support follows the supplied Pass1 and Pass2 annotations without adding a word.
ae:v3:s053:013:pass1:issue:s1	pass1	ISSUE	s1	53	13	source_data_unclear	warning	5	q:53:13:5							The input marks نَزْلَةً as is_verb true, but the surface word is an accusative noun/adverbial, so the required frame is source-driven.
ae:v3:s053:020:pass1:issue:s1	pass1	ISSUE	s1	53	20	schema_limitation	warning	2	q:53:20:2							مَنَوٰةَ continues the object list from 53:19, but cross-ayah attachments are outside the Pass 1 contract.
ae:v3:s053:029:pass1:issue:s1	pass1	ISSUE	s1	53	29	source_data_unclear	warning	7	q:53:29:7							ذِكْرِنَا is marked is_verb true in the input, but its form and summary identify it as a genitive gerund governed by عَنْ.
ae:v3:s053:037:pass1:issue:s1	pass1	ISSUE	s1	53	37	schema_limitation	note	3	q:53:37:3							ٱلَّذِى is visibly relative to إِبْرَٰهِيمَ, but the containing governed structure continues from the prior ayah, so no local cross-ayah clause link is emitted.
ae:v3:s053:046:pass1:issue:s1	pass1	ISSUE	s1	53	46	schema_limitation	note	1	q:53:46:1							مِن نُّطْفَةٍ depends on خَلَقَ in the previous ayah, but cross-ayah attachments are out of scope.
ae:v3:s053:051:pass1:issue:s1	pass1	ISSUE	s1	53	51	coverage_uncertain	note	2	q:53:51:2							ثَمُودَا also continues the preceding destroyed-peoples sequence, whose earlier governor is outside this ayah range.
ae:v3:s053:052:pass1:issue:s1	pass1	ISSUE	s1	53	52	coverage_uncertain	note	2	q:53:52:2							قَوْمَ نُوحٍ is a coordinated accusative fragment whose visible governor lies outside this ayah range.
ae:v3:s053:005:pass3:issue:ts1	pass3	ISSUE	ts1	53	5	translation_bias_risk	warning	2	q:53:5:2							شَدِيدُ ٱلْقُوَىٰ is a definite descriptive expression in the supplied evidence, not a named identity; preserve the Arabic description unless supplied evidence grammatically fixes an identity.
ae:v3:s053:010:pass3:issue:ts1	pass3	ISSUE	ts1	53	10	translation_bias_risk	warning	4	q:53:10:4							عَبْدِهِۦ is a definite possessed description in the supplied Arabic evidence, not a named identity; preserve the Arabic description unless supplied evidence grammatically fixes an identity.
ae:v3:s053:029:pass3:issue:ts1	pass3	ISSUE	ts1	53	29	upstream_evidence_missing	warning	7	q:53:29:7							Pass 1 flags ذِكْرِنَا as source_data_unclear because the input marks it as verbal while its form is a genitive gerund; no frame-derived support is projected from that source-driven verb frame.
ae:v3:s053:033:pass3:issue:ts1	pass3	ISSUE	ts1	53	33	translation_bias_risk	warning	3	q:53:33:3							The supplied Arabic evidence describes an unnamed ٱلَّذِى and does not grammatically fix a real-world identity; preserve the Arabic description unless supplied evidence fixes it.
ae:v3:s053:051:pass3:issue:ts1	pass3	ISSUE	ts1	53	51	coverage_uncertain	note	2	q:53:51:2							Pass 1 notes that ثَمُودَا also continues the preceding destroyed-peoples sequence whose earlier governor is outside this ayah range.
ae:v3:s053:051:pass3:issue:ts2	pass3	ISSUE	ts2	53	51	coverage_uncertain	warning	4	q:53:51:4							The input notes مَا may be read as negative or interrogative while Pass 1 projects only negation, so translation force should be reviewed.
ae:v3:s053:052:pass3:issue:ts1	pass3	ISSUE	ts1	53	52	coverage_uncertain	note	2	q:53:52:2							Pass 1 notes that قَوْمَ نُوحٍ is a coordinated accusative fragment whose visible governor lies outside this ayah range.
ae:v3:s054:035:pass1:issue:s1	pass1	ISSUE	s1	54	35	schema_limitation	note	1	q:54:35:1							نِعْمَةً naturally attaches to the preceding rescue, but cross-ayah attachments are out of scope.
ae:v3:s054:055:pass1:issue:s1	pass1	ISSUE	s1	54	55	schema_limitation	note	1	q:54:55:1							The phrase فِي مَقْعَدِ صِدْقٍ continues the prior ayah's predicate, so no cross-ayah head is emitted.
ae:v3:s054:021:pass2:issue:s1	pass2	ISSUE	s1	54	21	upstream_clause_issue	note	6	q:54:21:6							Pass 1 does not mark the implied possessive yāʾ on نُذُرِ, so the suffix is not separately annotated here.
ae:v3:s054:030:pass2:issue:s1	pass2	ISSUE	s1	54	30	upstream_clause_issue	note	6	q:54:30:6							Pass 1 does not mark the implied possessive yāʾ on نُذُرِ, so the suffix is not separately annotated here.
ae:v3:s054:055:pass2:issue:s1	pass2	ISSUE	s1	54	55	upstream_clause_issue	note	1	q:54:55:1							Pass 1 emits no clause for فِى مَقْعَدِ صِدْقٍ because it continues the prior ayah predicate across the ayah boundary.
ae:v3:s054:005:pass3:issue:ts1	pass3	ISSUE	ts1	54	5	coverage_uncertain	warning	4	q:54:5:4							The word data flags مَا as negative or interrogative, but no supplied upstream ambiguity row represents that translation-forcing choice.
ae:v3:s054:009:pass3:issue:ts1	pass3	ISSUE	ts1	54	9	translation_bias_risk	warning	7	q:54:9:7							عَبْدَنَا is a possessed description in the supplied Arabic evidence; preserve the description unless the target context explicitly resolves it to a name.
ae:v3:s054:013:pass3:issue:ts1	pass3	ISSUE	ts1	54	13	translation_bias_risk	warning	4	q:54:13:4							ذَاتِ أَلْوَاحٍ وَدُسُرٍ is conventionally identifiable from the episode, but the supplied Arabic-side evidence describes the carrier rather than naming a vessel.
ae:v3:s054:050:pass3:issue:ts1	pass3	ISSUE	ts1	54	50	coverage_uncertain	warning	5	q:54:50:5							The supplied word grammar says وَٰحِدَةٌ implies an elided feminine head, but the supplied upstream rows do not identify which head; preserve the Arabic compression unless target grammar forces a supplied noun.
ae:v3:s055:002:pass1:issue:s1	pass1	ISSUE	s1	55	2	source_data_unclear	warning	1	q:55:2:1							عَلَّمَ is morphologically verbal, but the input marks is_verb=false; no FRAME row is emitted under the contract check.
ae:v3:s055:008:pass1:issue:s1	pass1	ISSUE	s1	55	8	schema_limitation	warning	1	q:55:8:1							أَلَّا تَطْغَوْا is purpose-linked to the prior ayah, but cross-ayah parent links are forbidden.
ae:v3:s055:002:pass2:issue:s1	pass2	ISSUE	s1	55	2	upstream_clause_issue	warning	1	q:55:2:1							عَلَّمَ is verbal in surface form, but Pass 1 has no FRAME because the input marks it non-verbal, so Pass 2 cannot emit its implicit subject.
ae:v3:s055:012:pass2:issue:s1	pass2	ISSUE	s1	55	12	upstream_clause_issue	note	2	q:55:12:2							Pass 1 gives attachments for the visible nominal list وَٱلْحَبُّ ذُو ٱلْعَصْفِ وَٱلرَّيْحَانُ but no CLAUSE row for 55:12.
ae:v3:s055:002:pass3:issue:ts1	pass3	ISSUE	ts1	55	2	upstream_evidence_missing	warning	1	q:55:2:1							Pass 1 reports عَلَّمَ as verbal in surface form but emits no FRAME row because the input marks is_verb=false; frame-derived subject support cannot be projected from the supplied rows.
ae:v3:s055:012:pass3:issue:ts1	pass3	ISSUE	ts1	55	12	upstream_evidence_missing	note	2	q:55:12:2							Pass 2 reports that Pass 1 gives attachment rows but no CLAUSE row for 55:12; clause-level support is limited to the supplied ELLIP and attachment evidence.
ae:v3:s055:048:pass3:issue:ts1	pass3	ISSUE	ts1	55	48	coverage_uncertain	note	1	q:55:48:1							Pass 2 supplies no discourse row for 55:48, while the dual descriptor depends on the prior جَنَّتَانِ for translation attachment.
ae:v3:s056:020:pass1:issue:s1	pass1	ISSUE	s1	56	20	coverage_uncertain	warning	2	q:56:20:2							The phrase فاكهة مما يتخيرون is locally fragmentary because its external governor is outside the ayah; c2 is included only to host the relative link.
ae:v3:s056:038:pass1:issue:s1	pass1	ISSUE	s1	56	38	schema_limitation	note	1	q:56:38:1							لِ governs أَصْحَٰبِ locally, but the semantic governor of the prepositional phrase lies outside this ayah, so no local prep_complement head is available.
ae:v3:s056:049:pass1:issue:s1	pass1	ISSUE	s1	56	49	schema_limitation	warning	2	q:56:49:2							The إِنَّ utterance visibly continues into 56:50, but Pass 1 rows cannot attach across ayah boundaries.
ae:v3:s056:078:pass1:issue:s1	pass1	ISSUE	s1	56	78	schema_limitation	note	1	q:56:78:1							The phrase فِى كِتَٰبٍ has no visible local governor in this ayah, and cross-ayah attachment is out of scope.
ae:v3:s056:086:pass1:issue:s1	pass1	ISSUE	s1	56	86	schema_limitation	warning	3	q:56:86:3							إِنْ كُنتُمْ is conditional, but its visible apodosis falls outside this ayah, so no cross-ayah clause link is emitted.
ae:v3:s056:088:pass1:issue:s1	pass1	ISSUE	s1	56	88	schema_limitation	warning	3	q:56:88:3							إِن كَانَ is conditional after أَمَّا, but its apodosis begins in the next ayah, so no cross-ayah clause link is emitted.
ae:v3:s056:090:pass1:issue:s1	pass1	ISSUE	s1	56	90	schema_limitation	warning	3	q:56:90:3							إِن كَانَ is conditional after أَمَّا, but its apodosis is outside this chunk, so no cross-ayah clause link is emitted.
ae:v3:s056:092:pass1:issue:s1	pass1	ISSUE	s1	56	92	schema_limitation	note	3	q:56:92:3							إِنْ opens a condition whose visible consequence begins in 56:93; cross-ayah clause links are outside this Pass 1 block format.
ae:v3:s056:093:pass1:issue:s1	pass1	ISSUE	s1	56	93	schema_limitation	note	1	q:56:93:1							فَ marks the result of the condition in 56:92, but the contract disallows cross-ayah clause references.
ae:v3:s056:019:pass3:issue:ts1	pass3	ISSUE	ts1	56	19	coverage_uncertain	warning	6	q:56:19:6							The chunk input notes an active-passive qiraat split for ينزفون, but the supplied upstream rows do not provide a choice-set or ambiguity row for projecting alternatives.
ae:v3:s056:020:pass3:issue:ts1	pass3	ISSUE	ts1	56	20	coverage_uncertain	warning	2	q:56:20:2							Pass 1 reports فاكهة مما يتخيرون as locally fragmentary because its external governor lies outside the ayah; avoid forcing a complete same-ayah clause from supplied evidence alone.
ae:v3:s056:038:pass3:issue:ts1	pass3	ISSUE	ts1	56	38	upstream_evidence_missing	warning	1	q:56:38:1							Pass 1 reports that لِ governs أَصْحَٰبِ locally but no local prep_complement head is available because the semantic governor lies outside 56:38; semantic-governor projection should therefore stay window-based.
