unit_id	row_kind	source_pass	source_rtype	source_local_id	sura	ayah	support_unit_id	support_type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	attachment_raw	attachment_unit_ids	frame_raw	frame_unit_id	xref_raw	xref_unit_ids	implicit_raw	implicit_unit_ids	ellipsis_raw	ellipsis_unit_ids	choice_set_raw	choice_set_unit_id	role	scope	force	construction	source	window	window_relation	window_scope	related_wids	related_word_unit_ids	related_clauses	related_unresolved_wids	related_clause_unit_ids	related_xref_unit_ids	related_unresolved_refs	reading	status	confidence	evidence	translation_instruction	risk	reason
ae:v3:s027:063:pass3:support:t6	support	pass3	SUPPORT	t6	27	63	ae:v3:s027:063:pass3:support:t6	context_window	1	q:27:63:1							src1;src2	ae:v3:s027:063:pass2:xref:src1;ae:v3:s027:063:pass2:xref:src2												27:60-64	pericope	intra_surah	1;16	q:27:63:1;q:27:63:16							discourse_inferred	high	textual_repetition;cross_ayah_parallelism	recommend_reading_window	Single-ayah rendering may miss that the opener and refrain are the fourth member of a repeated sign-question cycle.	Pass 2 records the أَمَّنْ opener and أَإِلَٰهٌ مَعَ ٱللَّهِ refrain as repeated from 27:60 through 27:64.
ae:v3:s027:064:pass3:support:t1	support	pass3	SUPPORT	t1	27	64	ae:v3:s027:064:pass3:support:t1	ellipsis_projection	13	q:27:64:13											e1	ae:v3:s027:064:pass2:ellip:e1																			strongly_licensed	medium	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	Target languages may need an existential predicate for the أَإِلَٰهٌ مَعَ ٱللَّهِ refrain, but the Arabic keeps it compressed.	Pass 2 marks the repeated divinity question as an omitted-predicate construction after the creation and provision evidence.
ae:v3:s027:064:pass3:support:t2	support	pass3	SUPPORT	t2	27	64	ae:v3:s027:064:pass3:support:t2	surface_force	13	q:27:64:13	c4	ae:v3:s027:064:pass1:clause:c4					r1	ae:v3:s027:064:pass2:xref:r1									rhetorical_question_candidate														strongly_licensed	high	interrogative_continuity;deixis	preserve_surface_force	A flat information question could lose the challenge force carried by the refrain after the sign cluster.	Pass 2 links أَإِلَٰهٌ مَعَ ٱللَّهِ to the preceding creation, return, and provision signs.
ae:v3:s027:064:pass3:support:t3	support	pass3	SUPPORT	t3	27	64	ae:v3:s027:064:pass3:support:t3	context_window	1	q:27:64:1							src1;src2	ae:v3:s027:064:pass2:xref:src1;ae:v3:s027:064:pass2:xref:src2												27:60-64	pericope	intra_surah	1;13	q:27:64:1;q:27:64:13							discourse_inferred	high	textual_repetition;cross_ayah_parallelism	recommend_reading_window	Single-ayah rendering may miss that the opener and refrain are the fifth member of a repeated sign-question cycle.	Pass 2 records the أَمَّنْ opener and أَإِلَٰهٌ مَعَ ٱللَّهِ refrain as repeated from 27:60 through 27:64.
ae:v3:s027:064:pass3:support:t4	support	pass3	SUPPORT	t4	27	64	ae:v3:s027:064:pass3:support:t4	surface_force	16	q:27:64:16	c5	ae:v3:s027:064:pass1:clause:c5															imperative														syntactically_forced	high	imperative;quotation	preserve_surface_force	The command قُلْ introduces quoted speech and should not be blended into the quoted challenge itself.	Pass 1 marks قُلْ as a reporting imperative with the following clause as its quoted complement.
ae:v3:s027:064:pass3:support:t5	support	pass3	SUPPORT	t5	27	64	ae:v3:s027:064:pass3:support:t5	surface_force	17	q:27:64:17	c6	ae:v3:s027:064:pass1:clause:c6															imperative														syntactically_forced	high	imperative;quotation	preserve_surface_force	The plural imperative هَاتُوا carries direct challenge force inside the quote.	Pass 1 marks هَاتُوا بُرْهَانَكُمْ as the quoted utterance governed by قُلْ.
ae:v3:s027:064:pass3:support:t6	support	pass3	SUPPORT	t6	27	64	ae:v3:s027:064:pass3:support:t6	scope	19	q:27:64:19	c7	ae:v3:s027:064:pass1:clause:c7														condition															syntactically_forced	high	condition_structure;condition_apodosis	preserve_scope	The condition إِنْ كُنْتُمْ صَادِقِينَ scopes over the proof demand rather than over the preceding sign questions.	Pass 1 links clause c7 as the condition attached to the imperative هَاتُوا.
ae:v3:s027:065:pass3:support:t1	support	pass3	SUPPORT	t1	27	65	ae:v3:s027:065:pass3:support:t1	surface_force	1	q:27:65:1	c1	ae:v3:s027:065:pass1:clause:c1															imperative														syntactically_forced	high	imperative;quotation	preserve_surface_force	The command قُلْ frames the following theological claim as quoted instruction.	Pass 1 marks قُلْ as a reporting imperative with the whole statement as its quoted complement.
ae:v3:s027:065:pass3:support:t2	support	pass3	SUPPORT	t2	27	65	ae:v3:s027:065:pass3:support:t2	scope	10	q:27:65:10	c3	ae:v3:s027:065:pass1:clause:c3	a6	ae:v3:s027:065:pass1:attach:a6												exception															strongly_licensed	high	exception_particle;local_syntax	preserve_scope	The exception إِلَّا ٱللَّهُ restricts knowledge of the unseen and should not be detached from the negated subject domain.	Pass 1 marks ٱللَّهُ as the exception from مَنْ in the negated knowing clause.
ae:v3:s027:065:pass3:support:t3	support	pass3	SUPPORT	t3	27	65	ae:v3:s027:065:pass3:support:t3	scope	13	q:27:65:13	c5	ae:v3:s027:065:pass1:clause:c5														negation															syntactically_forced	high	local_syntax	preserve_scope	The negation in وَمَا يَشْعُرُونَ governs awareness of the embedded resurrection-time question.	Pass 1 marks أَيَّانَ يُبْعَثُونَ as the clausal complement of the negated يَشْعُرُونَ clause.
ae:v3:s027:065:pass3:support:t4	support	pass3	SUPPORT	t4	27	65	ae:v3:s027:065:pass3:support:t4	construction_unit	15	q:27:65:15			a8	ae:v3:s027:065:pass1:attach:a8														embedded_interrogative_content	أَيَّانَ plus passive verb												syntactically_forced	high	local_syntax;quotation	preserve_scope	Target language punctuation should preserve أَيَّانَ يُبْعَثُونَ as embedded content rather than a new independent question.	Pass 1 marks the temporal interrogative clause as governed by يَشْعُرُونَ.
ae:v3:s027:066:pass3:support:t1	support	pass3	SUPPORT	t1	27	66	ae:v3:s027:066:pass3:support:t1	referent_resolution_risk	8	q:27:66:8							r1	ae:v3:s027:066:pass2:xref:r1																							discourse_inferred	medium	agreement;discourse_accessibility	target_language_may_require_resolution	If a target language makes هُمْ explicit, it should preserve the discourse link to the prior group under discussion rather than introduce a new group.	Pass 2 resolves هُمْ as continuing those whose knowledge fails regarding the Hereafter.
ae:v3:s027:066:pass3:support:t2	support	pass3	SUPPORT	t2	27	66	ae:v3:s027:066:pass3:support:t2	construction_unit	1	q:27:66:1	c1	ae:v3:s027:066:pass1:clause:c1																corrective_particle_chain							c1;c2;c3		ae:v3:s027:066:pass1:clause:c1;ae:v3:s027:066:pass1:clause:c2;ae:v3:s027:066:pass1:clause:c3				strongly_licensed	high	connector;discourse_sequence	preserve_scope	The three بَلْ clauses form a corrective progression and should not be rendered as unrelated assertions.	Pass 1 separates the three corrective clauses while preserving their sequence.
ae:v3:s027:066:pass3:support:t3	support	pass3	SUPPORT	t3	27	66	ae:v3:s027:066:pass3:support:t3	context_window	1	q:27:66:1							r1	ae:v3:s027:066:pass2:xref:r1												27:65-66	discourse_continuation	intra_surah	1;7;12	q:27:66:1;q:27:66:7;q:27:66:12							discourse_inferred	medium	discourse_continuity;discourse_accessibility	recommend_reading_window	Reading 27:66 alone can obscure that its pronouns and corrective force answer the prior claim about unseen and resurrection knowledge.	Pass 2 links the plural pronoun to the group discussed after 27:65.
ae:v3:s027:067:pass3:support:t1	support	pass3	SUPPORT	t1	27	67	ae:v3:s027:067:pass3:support:t1	referent_resolution_risk	3	q:27:67:3							sr1	ae:v3:s027:067:pass2:xref:sr1																							strongly_licensed	medium	discourse_continuity;discourse_accessibility	target_language_may_require_resolution	If the disbelieving speakers are named explicitly, the target language should preserve their continuity with the prior rejecter chain.	Pass 2 links ٱلَّذِينَ كَفَرُوا to the earlier plural group who do not believe in the Hereafter.
ae:v3:s027:067:pass3:support:t2	support	pass3	SUPPORT	t2	27	67	ae:v3:s027:067:pass3:support:t2	scope	5	q:27:67:5	c3	ae:v3:s027:067:pass1:clause:c3	a2	ae:v3:s027:067:pass1:attach:a2												quotation															syntactically_forced	high	quotation;local_syntax	preserve_scope	The resurrection objection must remain inside the speech of ٱلَّذِينَ كَفَرُوا.	Pass 1 marks the question from أَئِذَا through مُخْرَجُونَ as the quoted complement of قَالَ.
ae:v3:s027:067:pass3:support:t3	support	pass3	SUPPORT	t3	27	67	ae:v3:s027:067:pass3:support:t3	scope	5	q:27:67:5	c4	ae:v3:s027:067:pass1:clause:c4														condition															strongly_licensed	high	condition_structure;condition_apodosis	preserve_scope	The temporal condition أَئِذَا كُنَّا تُرَابًا وَآبَاؤُنَا sets up the resurrection apodosis and should not be detached as a simple time clause.	Pass 1 links clause c4 to the emphatic apodosis question in c5.
ae:v3:s027:067:pass3:support:t4	support	pass3	SUPPORT	t4	27	67	ae:v3:s027:067:pass3:support:t4	surface_force	10	q:27:67:10	c5	ae:v3:s027:067:pass1:clause:c5															rhetorical_question_candidate														strongly_licensed	high	interrogative_continuity;quotation	preserve_surface_force	The emphatic question carries objection force within quoted speech, not neutral information seeking.	Pass 1 marks أَئِنَّا لَمُخْرَجُونَ as the quoted inna-clause apodosis.
ae:v3:s027:067:pass3:support:t5	support	pass3	SUPPORT	t5	27	67	ae:v3:s027:067:pass3:support:t5	construction_unit	10	q:27:67:10			a7	ae:v3:s027:067:pass1:attach:a7														interrogative_inna_with_emphatic_lam													syntactically_forced	high	formulaic_construction;local_syntax	preserve_surface_force	Target languages may need to convey both interrogative and emphatic force without duplicating particles mechanically.	Pass 1 identifies the نَا suffix as governed by إِنَّ and the following لَ as emphasis on the predicate.
ae:v3:s027:068:pass3:support:t1	support	pass3	SUPPORT	t1	27	68	ae:v3:s027:068:pass3:support:t1	referent_resolution_risk	5	q:27:68:5							r1	ae:v3:s027:068:pass2:xref:r1																							ambiguous	medium	agreement;discourse_accessibility	preserve_ambiguity	An explicit target-language noun for هَٰذَا could narrow the resurrection-promise reference beyond what the demonstrative itself states.	Pass 2 marks r1 as ambiguous while linking the demonstrative to the prior resurrection claim.
ae:v3:s027:068:pass3:support:t2	support	pass3	SUPPORT	t2	27	68	ae:v3:s027:068:pass3:support:t2	referent_resolution_risk	12	q:27:68:12							r2	ae:v3:s027:068:pass2:xref:r2																							ambiguous	medium	agreement;discourse_accessibility	preserve_ambiguity	An explicit target-language noun for the denial's هَٰذَا could over-resolve the content labeled as tales of the ancients.	Pass 2 marks r2 as ambiguous while linking the demonstrative to the prior resurrection claim.
ae:v3:s027:068:pass3:support:t3	support	pass3	SUPPORT	t3	27	68	ae:v3:s027:068:pass3:support:t3	surface_force	1	q:27:68:1	c1	ae:v3:s027:068:pass1:clause:c1															emphasis														strongly_licensed	high	morphology;local_syntax	preserve_surface_force	The لَقَدْ opening gives emphatic quoted assertion and should not be flattened into an unemphatic past-tense report.	The input marks لَ plus قَدْ as an asseverative particle before the passive perfect verb.
ae:v3:s027:068:pass3:support:t4	support	pass3	SUPPORT	t4	27	68	ae:v3:s027:068:pass3:support:t4	scope	11	q:27:68:11	c2	ae:v3:s027:068:pass1:clause:c2														restriction															strongly_licensed	high	exception_particle;local_syntax	preserve_scope	The إِنْ هَذَا إِلَّا construction restricts the predicate to أَسَاطِيرُ ٱلْأَوَّلِينَ and should not be translated as a simple exception from an explicit set.	Pass 1 marks أَسَاطِيرُ as the restricted predicate in the إِنْ ... إِلَّا construction.
ae:v3:s027:068:pass3:support:t5	support	pass3	SUPPORT	t5	27	68	ae:v3:s027:068:pass3:support:t5	construction_unit	4	q:27:68:4					v1	ae:v3:s027:068:pass1:frame:v1												passive_promise_with_suppressed_agent													strongly_licensed	high	morphology;local_syntax	avoid_adding_explanatory_noun	Supplying the promiser as an explicit noun can add an agent not overt in the quoted Arabic objection.	Pass 1 notes the passive promised content in FRAME v1 with no explicit agent.
ae:v3:s027:069:pass3:support:t1	support	pass3	SUPPORT	t1	27	69	ae:v3:s027:069:pass3:support:t1	surface_force	2	q:27:69:2	c3	ae:v3:s027:069:pass1:clause:c3															imperative														syntactically_forced	high	imperative;quotation	preserve_surface_force	The plural سِيرُوا is a direct command inside the quoted response and should not be softened into description.	Pass 1 marks سِيرُوا فِي ٱلْأَرْضِ as the first quote-internal imperative clause.
ae:v3:s027:069:pass3:support:t2	support	pass3	SUPPORT	t2	27	69	ae:v3:s027:069:pass3:support:t2	surface_force	6	q:27:69:6	c4	ae:v3:s027:069:pass1:clause:c4															imperative														syntactically_forced	high	imperative;quotation	preserve_surface_force	The plural ٱنظُرُوا is a second direct command linked to the travel command.	Pass 1 marks فَٱنظُرُوا as the result command following سِيرُوا.
ae:v3:s027:069:pass3:support:t3	support	pass3	SUPPORT	t3	27	69	ae:v3:s027:069:pass3:support:t3	construction_unit	5	q:27:69:5	c4	ae:v3:s027:069:pass1:clause:c4																result_command_sequence													syntactically_forced	high	result_link;coordination	preserve_scope	The فَ link makes observation the commanded result of travel, not a separate unrelated instruction.	Pass 1 labels clause c4 as a result clause attached to the travel imperative.
ae:v3:s027:069:pass3:support:t4	support	pass3	SUPPORT	t4	27	69	ae:v3:s027:069:pass3:support:t4	construction_unit	7	q:27:69:7			a4	ae:v3:s027:069:pass1:attach:a4														embedded_interrogative_content	كَيْفَ plus كَانَ clause												syntactically_forced	high	local_syntax	preserve_scope	Target language punctuation should preserve كَيْفَ كَانَ عَاقِبَةُ ٱلْمُجْرِمِينَ as the content of ٱنظُرُوا rather than a new independent question.	Pass 1 marks the كَيْفَ clause as the clausal complement governed by ٱنظُرُوا.
ae:v3:s027:069:pass3:support:t5	support	pass3	SUPPORT	t5	27	69	ae:v3:s027:069:pass3:support:t5	construction_unit	5	q:27:69:5							src1	ae:v3:s027:069:pass2:xref:src1										outcome_inspection_formula													strongly_licensed	high	textual_repetition;formulaic_construction	preserve_compression_if_target_language_allows	The outcome-inspection formula should remain compact and tied to prior punishment examples rather than expanded with unsupplied explanation.	Pass 2 marks the فَٱنظُرُوا كَيْفَ كَانَ عَاقِبَةُ pattern as a repeated formula in the surah.
