root_arabic	form_tag	form_tag_available	instance_count	total_attach	partner_count	top_partner_root	top_partner_form_tag	top_partner_count	top_partner_ratio	constraint_ratio	collocation_entropy	batch_count	low_occurrence
ص ع ق	NOUN_ACTIVE_PART	True	3	3	1	أ خ ذ	PV:I	3	1.0	1.0	0.0	3	True
ص ع ق	NOUN_CONCRETE	True	2	2	2	ج ع ل	IV:I	1	0.5	0.5	1.0	2	True
ص غ ر	ADJ_COMP	True	2	4	2	ث ق ل	NOUN_ABSTRACT	2	0.5	1.0	1.0	2	True
ص غ ر	ADJ_QUALIT	True	6	12	9	ك ب ر	ADJ_QUALIT	4	0.333	0.667	2.918	6	False
ص غ ر	NOUN_ACTIVE_PART	True	5	3	2	ك و ن	IV:I	2	0.667	0.4	0.918	4	False
ص غ و	IV:I	True	1	1	1	ف أ د	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ص غ و	PV:I	True	1	1	1	ق ل ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ص ف ح	CV:I	True	4	4	3	ع ف و	CV:I	2	0.5	0.5	1.5	4	True
ص ف ح	GERUND	True	2	3	3	ج م ل	ADJ_QUALIT	1	0.333	0.5	1.585	2	True
ص ف ح	IV:I	True	2	2	1	ع ف و	IV:I	2	1.0	1.0	0.0	2	True
ص ف د	NOUN_CONCRETE	True	2	2	1	ق ر ن	NOUN_PASSIVE_PART	2	1.0	1.0	0.0	2	True
ص ف ر	ADJ_QUALIT	True	1	1	1	ب ق ر	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ص ف ر	NOUN_NUM	True	1	1	1	ج م ل	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ص ف ر	NOUN_PASSIVE_PART	True	3	3	2	ر أ ي	IV:I	2	0.667	0.667	0.918	3	True
ص ف ص ف	NOUN_ABSTRACT	True	1	1	1	ق و ع	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ص ف ف	NOUN_ABSTRACT	True	6	6	5	م ل ك	NOUN_CONCRETE	2	0.333	0.333	2.252	5	False
ص ف ف	NOUN_ACTIVE_PART	True	4	4	3	ط ي ر	NOUN_CONCRETE	2	0.5	0.5	1.5	4	True
ص ف ف	NOUN_CONCRETE	True	2	2	2	ص ف ف	NOUN_ABSTRACT	1	0.5	0.5	1.0	2	True
ص ف ف	NOUN_PASSIVE_PART	True	2	2	2	س ر ر	NOUN_CONCRETE	1	0.5	0.5	1.0	2	True
ص ف ن	NOUN_CONCRETE	True	1	2	2	ج و د	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ص ف و	IV:VIII	True	1	4	4	أ ل ه	NOUN_PROP	1	0.25	1.0	2.0	1	True
ص ف و	NOUN_CONCRETE	True	1	1	1	م ث ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ص ف و	NOUN_PASSIVE_PART	True	2	3	3	خ ي ر	ADJ_QUALIT	1	0.333	0.5	1.585	2	True
ص ف و	PV:IV	True	2	5	3	أ خ ذ	PV:VIII	2	0.4	1.0	1.522	2	True
ص ف و	PV:VIII	True	11	19	13	أ ل ه	NOUN_PROP	5	0.263	0.455	3.426	7	False
ص ك ك	PV:I	True	1	1	1	و ج ه	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ص ل ب	IV:II	True	3	3	3	ج ذ ع	NOUN_CONCRETE	1	0.333	0.333	1.585	3	True
ص ل ب	IV_PASS:I	True	1	1	1	أ خ ر	ADJ_COMP	1	1.0	1.0	0.0	1	True
ص ل ب	NOUN_CONCRETE	True	2	2	2	ب ي ن	NOUN_ABSTRACT	1	0.5	0.5	1.0	2	True
ص ل ح	CV:IV	True	6	11	8	ب ي ن	ADV	3	0.273	0.5	2.845	4	False
ص ل ح	GERUND	True	9	11	8	ب ع د	ADV	2	0.182	0.222	2.914	4	False
ص ل ح	IV:I	True	1	1	1	ف س د	IV:I	1	1.0	1.0	0.0	1	True
ص ل ح	IV:IV	True	7	12	11	ب ي ن	ADV	2	0.167	0.286	3.418	6	False
ص ل ح	NOUN_ACTIVE_PART	True	136	137	31	ع م ل	PV:I	69	0.504	0.507	3.2	52	False
ص ل ح	NOUN_PROP	True	5	3	3	أ خ و	NOUN_FIVE	1	0.333	0.2	1.585	4	False
ص ل ح	PV:I	True	2	2	1	أ ب و	NOUN_CONCRETE	2	1.0	1.0	0.0	2	True
ص ل ح	PV:IV	True	14	15	8	ت و ب	PV:I	8	0.533	0.571	2.307	11	False
ص ل د	ADJ_QUALIT	True	1	1	1	ت ر ك	PV:I	1	1.0	1.0	0.0	1	True
ص ل ص ل	NOUN_CONCRETE	True	4	8	4	ح م أ	NOUN_CONCRETE	3	0.375	0.75	1.811	2	True
ص ل و	GERUND	True	77	88	40	ق و م	CV:IV	18	0.205	0.234	4.477	31	False
ص ل و	IV:I	True	4	6	5	ن و ر	NOUN_CONCRETE	2	0.333	0.5	2.252	4	True
ص ل و	IV:IV	True	2	2	2	ش ق و	ADJ_COMP	1	0.5	0.5	1.0	2	True
ص ل و	NOUN_ABSTRACT	True	4	6	6	ح ف ظ	CV:III	1	0.167	0.25	2.585	3	True
ص ل و	NOUN_CONCRETE	True	2	2	2	ر س ل	NOUN_CONCRETE	1	0.5	0.5	1.0	1	True
ص ل و	NOUN_TIME_PLACE	True	1	1	1	أ خ ذ	PV:VIII	1	1.0	1.0	0.0	1	True
ص ل و	PV:II	True	3	1	1	ص د ق	PV:II	1	1.0	0.333	0.0	3	True
ص ل ي	ADJ_QUALIT	True	1	1	1	و ل ي	ADJ_QUALIT	1	1.0	1.0	0.0	1	True
ص ل ي	CV:I	True	2	2	2	ص ب ر	CV:I	1	0.5	0.5	1.0	2	True
ص ل ي	CV:II	True	4	4	4	ج ح م	NOUN_CONCRETE	1	0.25	0.25	2.0	4	True
ص ل ي	GERUND	True	1	1	1	ج ح م	NOUN_PROP	1	1.0	1.0	0.0	1	True
ص ل ي	IV:I	True	8	5	5	ج ه ن م	NOUN_CONCRETE	1	0.2	0.125	2.322	6	False
ص ل ي	IV:II	True	4	7	7	أ ب د	ADV	1	0.143	0.25	2.807	3	True
ص ل ي	IV:IV	True	5	7	6	ن و ر	NOUN_CONCRETE	2	0.286	0.4	2.522	3	False
ص ل ي	NOUN_ACTIVE_PART	True	6	7	4	ج ح م	NOUN_CONCRETE	2	0.286	0.333	1.95	6	False
ص ل ي	PV:I	True	1	2	2	ح ر ب	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ص ل ي	PV:II	True	1	1	1	م ل ك	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ص م د	NOUN_PROP	True	1	1	1	أ ل ه	NOUN_PROP	1	1.0	1.0	0.0	1	True
ص م ع	NOUN_CONCRETE	True	1	4	4	ب ي ع	GERUND	1	0.25	1.0	2.0	1	True
ص م م	ADJ_QUALIT	True	12	16	7	ع م ي	ADJ_QUALIT	5	0.312	0.417	2.555	11	False
ص م م	PV:I	True	2	3	2	ع م م	PV:I	2	0.667	1.0	0.918	1	True
ص م م	PV:IV	True	1	2	2	ع م ي	PV:IV	1	0.5	1.0	1.0	1	True
ص ن ع	CV:I	True	2	4	2	ع ي ن	NOUN_CONCRETE	2	0.5	1.0	1.0	2	True
ص ن ع	GERUND	True	2	2	2	أ ل ه	NOUN_PROP	1	0.5	0.5	1.0	2	True
ص ن ع	IV:I	True	9	6	3	ك و ن	PV:I	4	0.667	0.444	1.252	8	False
ص ن ع	NOUN_ABSTRACT	True	1	2	2	ع ل م	PV:II	1	0.5	1.0	1.0	1	True
ص ن ع	NOUN_TIME_PLACE	True	1	1	1	أ خ ذ	IV:VIII	1	1.0	1.0	0.0	1	True
ص ن ع	PV:VIII	True	1	1	1	ن ف س	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ص ن م	NOUN_CONCRETE	True	5	5	4	ع ب د	IV:I	2	0.4	0.4	1.922	5	False
ص ن و	NOUN_ABSTRACT	True	2	3	2	غ ي ر	NOUN_ABSTRACT	2	0.667	1.0	0.918	1	True
ص ه ر	NOUN_ABSTRACT	True	1	1	1	ن س ب	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ص و ب	GERUND	True	1	1	1	ق و ل	PV:I	1	1.0	1.0	0.0	1	True
ص و ب	IV:I	True	4	6	6	ح ل ل	IV:I	1	0.167	0.25	2.585	4	True
ص و ب	IV:IV	True	20	25	20	ف ت ن	GERUND	3	0.12	0.15	4.214	15	False
ص و ب	NOUN_ABSTRACT	True	10	13	5	ص و ب	PV:IV	9	0.692	0.9	1.506	8	False
ص و ب	NOUN_ACTIVE_PART	True	2	1	1	ص ب ب	IV:IV	1	1.0	0.5	0.0	2	True
ص و ب	PV:I	True	6	6	6	ح ر ث	GERUND	1	0.167	0.167	2.585	4	False
ص و ب	PV:IV	True	27	30	17	ص و ب	NOUN_ABSTRACT	9	0.3	0.333	3.597	14	False
ص و ت	NOUN_ABSTRACT	True	8	9	9	ح م ر	NOUN_CONCRETE	1	0.111	0.125	3.17	4	False
ص و ر	IV:II	True	1	1	1	ر ح م	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ص و ر	NOUN_CONCRETE	True	12	12	3	ن ف خ	PV_PASS:I	6	0.5	0.5	1.459	12	False
ص و ر	PV:II	True	3	4	3	ح س ن	PV:IV	2	0.5	0.667	1.5	3	True
ص و ع	NOUN_CONCRETE	True	1	2	2	ف ق د	IV:I	1	0.5	1.0	1.0	1	True
ص و ف	NOUN_CONCRETE	True	1	4	3	أ ث ث	NOUN_CONCRETE	2	0.5	2.0	1.5	1	True
ص و م	GERUND	True	10	15	13	ث ل ث	NOUN_NUM	2	0.133	0.2	3.64	5	False
ص و م	NOUN_ACTIVE_PART	True	2	2	1	س ل م	NOUN_ACTIVE_PART	2	1.0	1.0	0.0	1	True
ص ي ح	GERUND	True	7	7	2	أ خ ذ	PV:I	6	0.857	0.857	0.592	5	False
ص ي ح	GERUND_INSTANT	True	6	13	6	و ح د	NOUN_NUM	5	0.385	0.833	2.346	4	False
ص ي د	GERUND	True	5	8	8	ب ح ر	NOUN_CONCRETE	1	0.125	0.2	3.0	1	False
ص ي ر	GERUND	True	23	16	2	ب أ س	UNINFLECTED_VERB	11	0.688	0.478	0.896	18	False
ص ي ر	GERUND_MEEM	True	5	6	3	س و أ	PV:I	3	0.5	0.6	1.459	4	False
ص ي ر	IV:I	True	1	2	2	أ ل ه	NOUN_PROP	1	0.5	1.0	1.0	1	True
ص ي ص	NOUN_CONCRETE	True	1	1	1	ن ز ل	PV:IV	1	1.0	1.0	0.0	1	True
ص ي ف	NOUN_PROP	True	1	1	1	ش ت و	NOUN_PROP	1	1.0	1.0	0.0	1	True
ض أ ن	NOUN_CONCRETE	True	1	1	1	ث ن ي	NOUN_NUM	1	1.0	1.0	0.0	1	True
ض ب ح	GERUND	True	1	1	1	ع د و	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ض ج ع	NOUN_TIME_PLACE	True	3	3	3	ب ر ز	PV:I	1	0.333	0.333	1.585	3	True
ض ح ك	IV:I	True	6	7	5	ب ك ك	IV:I	2	0.286	0.333	2.236	5	False
ض ح ك	NOUN_ACTIVE_PART	True	2	2	2	ب س م	PV:V	1	0.5	0.5	1.0	2	True
ض ح ك	PV:IV	True	1	1	1	ب ك ي	PV:IV	1	1.0	1.0	0.0	1	True
ض ح و	ADV	True	1	1	1	ع ش و	ADV	1	1.0	1.0	0.0	1	True
ض ح و	IV:I	True	1	1	1	ظ م أ	IV:I	1	1.0	1.0	0.0	1	True
ض ح و	NOUN_ABSTRACT	True	5	4	4	أ ت ي	IV:I	1	0.25	0.2	2.0	5	False
ض د د	NOUN_ABSTRACT	True	1	1	1	ك و ن	IV:I	1	1.0	1.0	0.0	1	True
ض ر ب	CV:I	True	12	20	15	ع ص ي	NOUN_CONCRETE	3	0.15	0.25	3.784	9	False
ض ر ب	GERUND	True	3	5	5	أ ر ض	NOUN_CONCRETE	1	0.2	0.333	2.322	3	True
ض ر ب	IV:I	True	15	35	20	أ ل ه	NOUN_PROP	6	0.171	0.4	3.854	11	False
ض ر ب	PV:I	True	24	41	15	م ث ل	NOUN_ABSTRACT	16	0.39	0.667	3.037	14	False
ض ر ب	PV_PASS:I	True	4	7	5	ح ب ل	NOUN_ABSTRACT	2	0.286	0.5	2.236	3	True
ض ر ر	GERUND	True	32	40	18	م س س	PV:I	9	0.225	0.281	3.58	22	False
ض ر ر	IV:I	True	19	24	9	ش ي ء	NOUN_ABSTRACT	8	0.333	0.421	2.605	13	False
ض ر ر	IV:III	True	2	2	2	س ك ن	CV:IV	1	0.5	0.5	1.0	2	True
ض ر ر	IV:VIII	True	2	3	2	ع ذ ب	NOUN_ABSTRACT	2	0.667	1.0	0.918	2	True
ض ر ر	IV_PASS:III	True	1	3	2	و ل د	NOUN_CONCRETE	2	0.667	2.0	0.918	1	True
ض ر ر	NOUN_ABSTRACT	True	9	14	7	م س س	PV:I	4	0.286	0.444	2.664	7	False
ض ر ر	NOUN_ACTIVE_PART	True	2	7	4	أ ذ ن	GERUND	3	0.429	1.5	1.842	2	True
ض ر ر	NOUN_PASSIVE_PART	True	2	2	2	ج ي ب	IV:IV	1	0.5	0.5	1.0	2	True
ض ر ر	PV:VIII	True	5	5	3	غ ي ر	EXCEPT_NOUN	3	0.6	0.6	1.371	4	False
ض ر ع	GERUND	True	3	6	5	خ ف ي	GERUND	2	0.333	0.667	2.252	2	True
ض ر ع	IV:V	True	3	1	1	ك ي ن	PV:X	1	1.0	0.333	0.0	3	True
ض ر ع	NOUN_CONCRETE	True	1	1	1	ط ع م	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ض ع ف	ADJ_COMP	True	2	4	4	ج ن د	NOUN_RELATIVE	1	0.25	0.5	2.0	2	True
ض ع ف	ADJ_QUALIT	True	9	9	9	ح ر ج	GERUND	1	0.111	0.111	3.17	6	False
ض ع ف	GERUND	True	6	8	7	ض ع ف	NOUN_ABSTRACT	2	0.25	0.333	2.75	4	False
ض ع ف	IV:I	True	1	1	1	أ ت ي	IV:I	1	1.0	1.0	0.0	1	True
ض ع ف	IV:III	True	8	10	7	ع ذ ب	GERUND	3	0.3	0.375	2.646	6	False
ض ع ف	IV:X	True	1	1	1	ط و ف	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ض ع ف	IV_PASS:X	True	1	1	1	ك و ن	PV:I	1	1.0	1.0	0.0	1	True
ض ع ف	NOUN_ABSTRACT	True	10	18	14	ض ع ف	GERUND	2	0.111	0.2	3.725	7	False
ض ع ف	NOUN_PASSIVE_PART	True	5	10	8	أ ر ض	NOUN_CONCRETE	2	0.2	0.4	2.922	2	False
ض ع ف	PV:I	True	2	3	3	ط ل ب	NOUN_ACTIVE_PART	1	0.333	0.5	1.585	2	True
ض ع ف	PV:X	True	1	1	1	ك و د	PV:I	1	1.0	1.0	0.0	1	True
ض ع ف	PV_PASS:X	True	5	1	1	أ ر ض	NOUN_CONCRETE	1	1.0	0.2	0.0	3	False
ض غ ث	NOUN_ABSTRACT	True	2	4	2	ح ل م	NOUN_ABSTRACT	2	0.5	1.0	1.0	2	True
ض غ ث	NOUN_CONCRETE	True	1	1	1	أ خ ذ	CV:I	1	1.0	1.0	0.0	1	True
ض غ ن	NOUN_ABSTRACT	True	2	2	1	خ ر ج	IV:IV	2	1.0	1.0	0.0	1	True
ض ف د ع	NOUN_CONCRETE	True	1	1	1	ط و ف	GERUND	1	1.0	1.0	0.0	1	True
ض ل ل	ADJ_COMP	True	11	10	7	س ب ل	NOUN_ABSTRACT	4	0.4	0.364	2.522	9	False
ض ل ل	GERUND	True	48	76	24	ب ي ن	NOUN_ACTIVE_PART	19	0.25	0.396	3.669	32	False
ض ل ل	IV:I	True	16	15	9	أ ل ه	NOUN_PROP	4	0.267	0.25	2.84	11	False
ض ل ل	IV:IV	True	42	54	27	أ ل ه	NOUN_PROP	13	0.241	0.31	4.028	22	False
ض ل ل	NOUN_ACTIVE_PART	True	17	12	8	ك و ن	PV:I	3	0.25	0.176	2.855	15	False
ض ل ل	PV:I	True	41	28	19	ض ل ل	GERUND	4	0.143	0.098	4.039	25	False
ض ل ل	PV:IV	True	16	25	21	أ ل ه	NOUN_PROP	3	0.12	0.188	4.263	14	False
ض م ر	NOUN_CONCRETE	True	1	2	2	أ ت ي	IV:I	1	0.5	1.0	1.0	1	True
ض م م	CV:I	True	2	5	4	ج ن ح	NOUN_CONCRETE	2	0.4	1.0	1.922	2	True
ض ن ك	GERUND	True	1	1	1	ع ي ش	GERUND_MEEM	1	1.0	1.0	0.0	1	True
ض ن ن	ADJ_QUALIT	True	1	1	1	غ ي ب	GERUND	1	1.0	1.0	0.0	1	True
ض ه ء	IV:III	True	1	1	1	ق و ل	GERUND	1	1.0	1.0	0.0	1	True
ض و ء	IV:I	True	1	1	1	ك و د	IV:I	1	1.0	1.0	0.0	1	True
ض و أ	GERUND	True	2	2	2	ج ع ل	PV:I	1	0.5	0.5	1.0	2	True
ض و أ	NOUN_ABSTRACT	True	1	1	1	أ ت ي	IV:I	1	1.0	1.0	0.0	1	True
ض و أ	PV:IV	True	2	1	1	ظ ل م	PV:IV	1	1.0	0.5	0.0	1	True
ض ي ز	NOUN_ABSTRACT	True	1	1	1	ق س م	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ض ي ع	IV:IV	True	9	13	6	أ ج ر	GERUND	7	0.538	0.778	2.035	7	False
ض ي ع	PV:IV	True	1	2	2	ت ب ع	PV:VIII	1	0.5	1.0	1.0	1	True
ض ي ف	NOUN_CONCRETE	True	5	7	6	ب ر ه م	NOUN_PROP	2	0.286	0.4	2.522	4	False
ض ي ق	ADJ_QUALIT	True	2	3	3	ج ع ل	IV:I	1	0.333	0.5	1.585	2	True
ض ي ق	GERUND	True	2	4	1	ك و ن	IV:I	4	1.0	2.0	0.0	2	True
ض ي ق	IV:I	True	2	3	3	ص د ر	NOUN_ABSTRACT	1	0.333	0.5	1.585	2	True
ض ي ق	NOUN_ACTIVE_PART	True	1	2	2	ت ر ك	NOUN_ACTIVE_PART	1	0.5	1.0	1.0	1	True
ض ي ق	PV:I	True	5	8	5	أ ر ض	NOUN_CONCRETE	2	0.25	0.4	2.25	3	False
ط ب ع	IV:I	True	5	8	3	ق ل ب	NOUN_CONCRETE	4	0.5	0.8	1.406	4	False
ط ب ع	PV:I	True	4	10	5	أ ل ه	NOUN_PROP	4	0.4	1.0	2.046	4	True
ط ب ع	PV_PASS:I	True	2	3	2	ق ل ب	NOUN_CONCRETE	2	0.667	1.0	0.918	2	True
ط ب ق	GERUND	True	2	2	1	س م و	NOUN_CONCRETE	2	1.0	1.0	0.0	2	True
ط ب ق	NOUN_ABSTRACT	True	2	1	1	ر ك ب	IV:I	1	1.0	0.5	0.0	1	True
ط ر ح	CV:I	True	1	2	2	أ ر ض	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ط ر د	NOUN_ACTIVE_PART	True	2	1	1	أ م ن	NOUN_ACTIVE_PART	1	1.0	0.5	0.0	2	True
ط ر ف	NOUN_ABSTRACT	True	8	11	8	ق ص ر	NOUN_ACTIVE_PART	3	0.273	0.375	2.845	8	False
ط ر ف	NOUN_CONCRETE	True	3	4	3	ن ق ص	IV:I	2	0.5	0.667	1.5	3	True
ط ر ق	NOUN_ABSTRACT	True	7	12	11	م ث ل	ADJ_COMP	2	0.167	0.286	3.418	5	False
ط ر ق	NOUN_ACTIVE_PART	True	2	1	1	س م و	NOUN_CONCRETE	1	1.0	0.5	0.0	1	True
ط ر ق	NOUN_CONCRETE	True	2	3	3	ض ر ب	CV:I	1	0.333	0.5	1.585	2	True
ط ر و	ADJ_QUALIT	True	2	2	1	ل ح م	NOUN_CONCRETE	2	1.0	1.0	0.0	2	True
ط ع م	CV:IV	True	2	3	3	ب أ س	NOUN_ACTIVE_PART	1	0.333	0.5	1.585	1	True
ط ع م	GERUND	True	3	7	7	ح ر ر	GERUND	1	0.143	0.333	2.807	3	True
ط ع م	IV:I	True	5	3	3	ز ع م	GERUND	1	0.333	0.2	1.585	4	False
ط ع م	IV:IV	True	6	8	7	س ك ن	ADJ_INTENS	2	0.25	0.333	2.75	6	False
ط ع م	IV_PASS:IV	True	1	1	1	ط ع م	IV:IV	1	1.0	1.0	0.0	1	True
ط ع م	NOUN_ABSTRACT	True	1	1	1	غ ي ر	IV:V	1	1.0	1.0	0.0	1	True
ط ع م	NOUN_ACTIVE_PART	True	1	1	1	ح ر م	NOUN_PASSIVE_PART	1	1.0	1.0	0.0	1	True
ط ع م	NOUN_CONCRETE	True	24	35	27	س ك ن	ADJ_INTENS	5	0.143	0.208	4.512	16	False
ط ع م	PV:IV	True	2	2	2	أ م ن	PV:IV	1	0.5	0.5	1.0	2	True
ط ع م	PV:X	True	1	1	1	أ ه ل	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ط ع ن	GERUND	True	1	2	2	د ي ن	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ط ع ن	PV:I	True	1	2	2	د ي ن	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ط غ و	GERUND	True	1	1	1	ك ذ ب	PV:II	1	1.0	1.0	0.0	1	True
ط غ و	IV:I	True	3	2	2	ك ل ل	CV:I	1	0.5	0.333	1.0	3	True
ط غ و	NOUN_ACTIVE_PART	True	4	4	2	ق و م	NOUN_CONCRETE	3	0.75	0.75	0.811	4	True
ط غ و	PV:I	True	1	1	1	ب ل د	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ط غ ي	ADJ_COMP	True	1	2	2	ظ ل م	ADJ_COMP	1	0.5	1.0	1.0	1	True
ط غ ي	GERUND	True	9	13	8	ز ي د	IV:I	3	0.231	0.333	2.815	8	False
ط غ ي	IV:I	True	2	1	1	ف ر ط	IV:I	1	1.0	0.5	0.0	2	True
ط غ ي	NOUN_ABSTRACT	True	8	9	9	أ م ن	IV:IV	1	0.111	0.125	3.17	5	False
ط غ ي	NOUN_ACTIVE_PART	True	3	2	2	أ و ب	GERUND_MEEM	1	0.5	0.333	1.0	3	True
ط غ ي	PV:I	True	6	2	2	ز ي غ	PV:I	1	0.5	0.167	1.0	4	False
ط ف ء	IV:I	True	1	2	2	ف و ه	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ط ف ء	IV:IV	True	1	2	2	ف و ه	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ط ف أ	PV:IV	True	1	1	1	أ ل ه	NOUN_PROP	1	1.0	1.0	0.0	1	True
ط ف ف	NOUN_ACTIVE_PART	True	1	2	1	و ي ل	NOUN_ABSTRACT	2	1.0	2.0	0.0	1	True
ط ف ق	PV:I	True	3	5	4	خ ص ف	IV:I	2	0.4	0.667	1.922	3	True
ط ف ل	NOUN_CONCRETE	True	4	4	3	خ ر ج	IV:IV	2	0.5	0.5	1.5	3	True
ط ل ب	GERUND	True	1	1	1	ط و ع	IV:X	1	1.0	1.0	0.0	1	True
ط ل ب	IV:I	True	1	1	1	ح ث ث	ADJ_QUALIT	1	1.0	1.0	0.0	1	True
ط ل ب	NOUN_ACTIVE_PART	True	1	2	2	ض ع ف	PV:I	1	0.5	1.0	1.0	1	True
ط ل ب	NOUN_PASSIVE_PART	True	1	1	1	ط ل ب	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ط ل ح	NOUN_CONCRETE	True	1	1	1	ن ض د	NOUN_PASSIVE_PART	1	1.0	1.0	0.0	1	True
ط ل ع	GERUND	True	2	4	2	ش م س	NOUN_CONCRETE	2	0.5	1.0	1.0	2	True
ط ل ع	IV:I	True	1	2	2	ق و م	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ط ل ع	IV:IV	True	1	2	2	غ ي ب	GERUND	1	0.5	1.0	1.0	1	True
ط ل ع	IV:VIII	True	4	5	4	أ ل ه	NOUN_CONCRETE	2	0.4	0.5	1.922	4	True
ط ل ع	NOUN_CONCRETE	True	5	6	6	ب ل غ	PV:I	1	0.167	0.2	2.585	5	False
ط ل ع	NOUN_TIME_PLACE	True	1	2	2	س ل م	GERUND	1	0.5	1.0	1.0	1	True
ط ل ع	PV:VIII	True	3	3	3	أ خ ذ	PV:VIII	1	0.333	0.333	1.585	3	True
ط ل ق	CV:II	True	1	2	2	ح ص ي	CV:IV	1	0.5	1.0	1.0	1	True
ط ل ق	CV:VII	True	2	1	1	ظ ل ل	NOUN_ABSTRACT	1	1.0	0.5	0.0	1	True
ط ل ق	GERUND	True	2	2	2	ع ز م	PV:I	1	0.5	0.5	1.0	1	True
ط ل ق	IV:VII	True	1	2	2	ض ي ق	IV:I	1	0.5	1.0	1.0	1	True
ط ل ق	NOUN_PASSIVE_PART	True	2	3	2	م ت ع	NOUN_ABSTRACT	2	0.667	1.0	0.918	1	True
ط ل ق	PV:II	True	9	7	3	ن س و	NOUN_CONCRETE	4	0.571	0.444	1.379	4	False
ط ل ق	PV:VII	True	6	2	2	غ ن م	NOUN_CONCRETE	1	0.5	0.167	1.0	4	False
ط م أ ن	IV:I	True	4	8	5	ق ل ب	NOUN_CONCRETE	3	0.375	0.75	2.156	3	True
ط م أ ن	IV:IV	True	2	3	3	ب ش ر	NOUN_ABSTRACT	1	0.333	0.5	1.585	2	True
ط م أ ن	NOUN_ACTIVE_PART	True	4	5	5	أ م ن	GERUND	1	0.2	0.25	2.322	3	True
ط م أ ن	PV:I	True	3	1	1	ر ض ي	PV:I	1	1.0	0.333	0.0	3	True
ط م ث	IV:I	True	2	5	3	أ ن س	NOUN_CONCRETE	2	0.4	1.0	1.522	1	True
ط م س	CV:I	True	1	3	3	ر ب ب	NOUN_CONCRETE	1	0.333	1.0	1.585	1	True
ط م س	IV:I	True	1	2	2	ل ع ن	IV:I	1	0.5	1.0	1.0	1	True
ط م س	PV:I	True	2	2	1	ع ي ن	NOUN_CONCRETE	2	1.0	1.0	0.0	2	True
ط م س	PV_PASS:I	True	1	1	1	ن ج م	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ط م ع	GERUND	True	4	4	1	خ و ف	GERUND	4	1.0	1.0	0.0	4	True
ط م ع	IV:I	True	8	2	2	أ م ن	IV:IV	1	0.5	0.125	1.0	7	False
ط م م	NOUN_PROP	True	1	2	2	ج ي أ	PV:I	1	0.5	1.0	1.0	1	True
ط ه ر	ADJ_COMP	True	4	3	3	خ ي ر	ADJ_COMP	1	0.333	0.25	1.585	4	True
ط ه ر	ADJ_INTENS	True	2	2	2	ش ر ب	NOUN_CONCRETE	1	0.5	0.5	1.0	2	True
ط ه ر	CV:II	True	3	6	4	ب ي ت	NOUN_CONCRETE	2	0.333	0.667	1.918	3	True
ط ه ر	GERUND	True	1	1	1	ط ه ر	IV:I	1	1.0	1.0	0.0	1	True
ط ه ر	IV:I	True	2	2	2	ذ ه ب	IV:I	1	0.5	0.5	1.0	2	True
ط ه ر	IV:II	True	4	5	5	ذ ه ب	IV:IV	1	0.2	0.25	2.322	3	True
ط ه ر	IV:V	True	3	2	1	أ ن س	NOUN_CONCRETE	2	1.0	0.667	0.0	3	True
ط ه ر	NOUN_ACTIVE_PART	True	3	3	2	ح ب ب	IV:IV	2	0.667	0.667	0.918	3	True
ط ه ر	NOUN_PASSIVE_PART	True	6	5	3	ز و ج	NOUN_CONCRETE	3	0.6	0.5	1.371	6	False
ط ه ر	PV:II	True	1	2	2	أ ل ه	NOUN_PROP	1	0.5	1.0	1.0	1	True
ط و د	NOUN_CONCRETE	True	1	3	2	ك و ن	PV:I	2	0.667	2.0	0.918	1	True
ط و ر	NOUN_ABSTRACT	True	8	8	3	ج ن ب	NOUN_ABSTRACT	4	0.5	0.5	1.406	6	False
ط و ر	NOUN_PROP	True	3	2	2	خ ر ج	IV:I	1	0.5	0.333	1.0	3	True
