root_arabic	form_tag	form_tag_available	instance_count	dep_total	head_total	dep_dominant	dep_dominant_ratio	head_dominant	head_dominant_ratio	dep_entropy	head_entropy	ambiguous_dep	ambiguous_head	dep_dist	head_dist	batch_count	low_occurrence
ص ب غ	NOUN_CONCRETE	True	1	1	1	conjoined	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1}"	1	True
ص ب و	NOUN_CONCRETE	True	2	2	0	circumstantial	0.5		0.0	1.0	0.0	0	0	"{""circumstantial"": 1, ""kana_predicate"": 1}"	{}	1	True
ص ح ب	CV:III	True	1	1	4	conjoined	1.0	circumstantial	0.25	0.0	2.0	0	0	"{""conjoined"": 1}"	"{""circumstantial"": 1, ""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	1	True
ص ح ب	IV:III	True	1	0	1		0.0	direct_object	1.0	0.0	0.0	0	0	{}	"{""direct_object"": 1}"	1	True
ص ح ب	IV_PASS:I	True	1	0	2		0.0	prep_complement	0.5	0.0	1.0	0	0	{}	"{""prep_complement"": 1, ""subject"": 1}"	1	True
ص ح ب	NOUN_ACTIVE_PART	True	94	89	111	predication	0.326	idafa	0.784	2.827	1.174	0	0	"{""apposition"": 1, ""conjoined"": 7, ""direct_object"": 9, ""exception"": 1, ""idafa"": 2, ""kana_predicate"": 5, ""particle_complement"": 4, ""predication"": 29, ""prep_complement"": 16, ""subject"": 13, ""vocative"": 2}"	"{""accusative_specification"": 1, ""adjective"": 1, ""circumstantial"": 1, ""conjoined"": 6, ""idafa"": 87, ""predication"": 12, ""prep_complement"": 3}"	45	False
ص ح ف	NOUN_CONCRETE	True	9	7	10	prep_complement	0.571	adjective	0.5	1.379	1.685	0	0	"{""direct_object"": 2, ""prep_complement"": 4, ""subject"": 1}"	"{""adjective"": 5, ""conjoined"": 1, ""idafa"": 3, ""prep_complement"": 1}"	8	False
ص خ خ	NOUN_PROP	True	1	1	0	subject	1.0		0.0	0.0	0.0	0	0	"{""subject"": 1}"	{}	1	True
ص خ ر	NOUN_CONCRETE	True	3	4	2	prep_complement	0.5	conjoined	1.0	1.5	0.0	0	0	"{""direct_object"": 1, ""kana_predicate"": 1, ""prep_complement"": 2}"	"{""conjoined"": 2}"	3	True
ص د د	GERUND	True	3	4	5	conjoined	0.5	conjoined	0.4	1.5	1.522	0	2	"{""cognate_acc"": 1, ""conjoined"": 2, ""prep_complement"": 1}"	"{""conjoined"": 2, ""predication"": 1, ""prep_complement"": 2}"	2	True
ص د د	IV:I	True	20	6	44	conjoined	0.5	prep_complement	0.432	1.459	2.221	0	0	"{""circumstantial"": 2, ""conjoined"": 3, ""predication"": 1}"	"{""adverbial"": 2, ""circumstantial"": 1, ""cognate_acc"": 1, ""conjoined"": 5, ""direct_object"": 9, ""prep_complement"": 19, ""subject"": 7}"	14	False
ص د د	NOUN_CONCRETE	True	1	1	0	apposition	1.0		0.0	0.0	0.0	0	0	"{""apposition"": 1}"	{}	1	True
ص د د	PV:I	True	17	7	29	conjoined	1.0	prep_complement	0.552	0.0	1.573	0	0	"{""conjoined"": 7}"	"{""adverbial"": 1, ""direct_object"": 7, ""prep_complement"": 16, ""subject"": 5}"	12	False
ص د د	PV_PASS:I	True	1	1	1	conjoined	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1}"	1	True
ص د ر	GERUND	True	3	3	3	prep_complement	1.0	idafa	1.0	0.0	0.0	0	0	"{""prep_complement"": 3}"	"{""idafa"": 3}"	2	True
ص د ر	IV:I	True	1	0	3		0.0	adverbial	0.333	0.0	1.585	0	0	{}	"{""adverbial"": 1, ""circumstantial"": 1, ""subject"": 1}"	1	True
ص د ر	IV:IV	True	1	1	1	adverbial	1.0	subject	1.0	0.0	0.0	0	0	"{""adverbial"": 1}"	"{""subject"": 1}"	1	True
ص د ر	NOUN_ABSTRACT	True	18	19	5	prep_complement	0.526	idafa	1.0	1.578	0.0	0	0	"{""direct_object"": 2, ""predication"": 1, ""prep_complement"": 10, ""subject"": 6}"	"{""idafa"": 5}"	11	False
ص د ر	NOUN_CONCRETE	True	23	23	2	idafa	0.522	idafa	1.0	1.855	0.0	0	0	"{""accusative_specification"": 1, ""direct_object"": 5, ""idafa"": 12, ""prep_complement"": 3, ""subject"": 2}"	"{""idafa"": 2}"	20	False
ص د ع	CV:I	True	1	0	2		0.0	conjoined	0.5	0.0	1.0	0	0	{}	"{""conjoined"": 1, ""prep_complement"": 1}"	1	True
ص د ع	IV:II	True	1	0	2		0.0	conjoined	0.5	0.0	1.0	0	0	{}	"{""conjoined"": 1, ""prep_complement"": 1}"	1	True
ص د ع	IV:V	True	1	0	1		0.0	adverbial	1.0	0.0	0.0	0	0	{}	"{""adverbial"": 1}"	1	True
ص د ع	NOUN_ACTIVE_PART	True	1	1	1	circumstantial	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	"{""prep_complement"": 1}"	1	True
ص د ع	NOUN_CONCRETE	True	1	1	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 1}"	{}	1	True
ص د ف	IV:I	True	3	1	2	kana_predicate	1.0	prep_complement	0.5	0.0	1.0	0	0	"{""kana_predicate"": 1}"	"{""prep_complement"": 1, ""subject"": 1}"	1	True
ص د ف	NOUN_CONCRETE	True	1	1	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 1}"	{}	1	True
ص د ف	PV:I	True	1	1	1	conjoined	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1}"	1	True
ص د ق	ADJ_COMP	True	2	2	4	predication	1.0	accusative_specification	0.5	0.0	1.0	0	0	"{""predication"": 2}"	"{""accusative_specification"": 2, ""prep_complement"": 2}"	1	True
ص د ق	ADJ_INTENS	True	4	4	1	kana_predicate	0.5	adjective	1.0	1.5	0.0	0	1	"{""conjoined"": 1, ""kana_predicate"": 2, ""predication"": 1}"	"{""adjective"": 1}"	3	True
ص د ق	ADJ_QUALIT	True	2	2	1	adjective	0.5	adjective	1.0	1.0	0.0	0	0	"{""adjective"": 1, ""particle_complement"": 1}"	"{""adjective"": 1}"	2	True
ص د ق	CV:V	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ص د ق	GERUND	True	16	16	8	idafa	0.5	conjoined	0.625	1.875	0.954	0	0	"{""accusative_specification"": 1, ""idafa"": 8, ""kana_predicate"": 1, ""prep_complement"": 4, ""subject"": 2}"	"{""conjoined"": 5, ""idafa"": 3}"	11	False
ص د ق	GERUND_INSTANT	True	1	1	0	predication	1.0		0.0	0.0	0.0	0	0	"{""predication"": 1}"	{}	1	True
ص د ق	IV:II	True	3	2	2	adjective	0.5	direct_object	0.5	1.0	1.0	0	0	"{""adjective"": 1, ""particle_complement"": 1}"	"{""direct_object"": 1, ""prep_complement"": 1}"	3	True
ص د ق	IV:V	True	3	0	1		0.0	conjoined	1.0	0.0	0.0	0	0	{}	"{""conjoined"": 1}"	3	True
ص د ق	NOUN_ABSTRACT	True	9	9	3	direct_object	0.667	conjoined	0.667	1.224	0.918	0	0	"{""conjoined"": 1, ""direct_object"": 6, ""prep_complement"": 2}"	"{""conjoined"": 2, ""idafa"": 1}"	3	False
ص د ق	NOUN_ACTIVE_PART	True	84	98	26	kana_predicate	0.449	prep_complement	0.654	2.429	1.195	0	0	"{""adjective"": 4, ""adverbial"": 1, ""circumstantial"": 12, ""conjoined"": 7, ""direct_object"": 4, ""kana_predicate"": 44, ""particle_complement"": 1, ""predication"": 11, ""prep_complement"": 14}"	"{""conjoined"": 7, ""idafa"": 2, ""prep_complement"": 17}"	38	False
ص د ق	NOUN_CONCRETE	True	6	5	11	direct_object	0.4	prep_complement	0.727	1.522	1.278	0	0	"{""conjoined"": 1, ""direct_object"": 2, ""prep_complement"": 2}"	"{""accusative_specification"": 1, ""adjective"": 1, ""predication"": 1, ""prep_complement"": 8}"	2	False
ص د ق	PV:I	True	15	4	23	adjective	0.25	direct_object	0.435	2.0	1.949	0	0	"{""adjective"": 1, ""clausal_complement"": 1, ""conjoined"": 1, ""quoted_complement"": 1}"	"{""accusative_specification"": 1, ""adverbial"": 1, ""conjoined"": 2, ""direct_object"": 10, ""prep_complement"": 1, ""subject"": 8}"	13	False
ص د ق	PV:II	True	7	4	10	conjoined	0.75	prep_complement	0.4	0.811	1.846	0	0	"{""conjoined"": 3, ""particle_complement"": 1}"	"{""conjoined"": 2, ""direct_object"": 3, ""prep_complement"": 4, ""subject"": 1}"	6	False
ص د ق	PV:V	True	2	1	1	subject	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""subject"": 1}"	"{""prep_complement"": 1}"	2	True
ص د ي	GERUND	True	1	1	0	conjoined	1.0		0.0	0.0	0.0	0	0	"{""conjoined"": 1}"	{}	1	True
ص د ي	PV:V	True	1	0	2		0.0	prep_complement	0.5	0.0	1.0	0	0	{}	"{""prep_complement"": 1, ""subject"": 1}"	1	True
ص ر ح	NOUN_CONCRETE	True	4	4	2	direct_object	0.75	adjective	0.5	0.811	1.0	0	0	"{""direct_object"": 3, ""predication"": 1}"	"{""adjective"": 1, ""prep_complement"": 1}"	3	True
ص ر خ	GERUND	True	1	1	2	particle_complement	1.0	predication	0.5	0.0	1.0	0	0	"{""particle_complement"": 1}"	"{""predication"": 1, ""prep_complement"": 1}"	1	True
ص ر خ	IV:VIII	True	1	0	3		0.0	prep_complement	0.333	0.0	1.585	0	0	{}	"{""prep_complement"": 1, ""quoted_complement"": 1, ""subject"": 1}"	1	True
ص ر خ	IV:X	True	1	1	1	predication	1.0	direct_object	1.0	0.0	0.0	0	0	"{""predication"": 1}"	"{""direct_object"": 1}"	1	True
ص ر خ	NOUN_ACTIVE_PART	True	2	5	1	predication	0.4	conjoined	1.0	1.522	0.0	0	0	"{""conjoined"": 1, ""predication"": 2, ""prep_complement"": 2}"	"{""conjoined"": 1}"	1	True
ص ر ر	IV:IV	True	3	2	4	conjoined	0.5	circumstantial	0.5	1.0	1.0	0	0	"{""conjoined"": 1, ""kana_predicate"": 1}"	"{""circumstantial"": 2, ""prep_complement"": 2}"	3	True
ص ر ر	NOUN_ABSTRACT	True	2	1	2	prep_complement	1.0	predication	0.5	0.0	1.0	0	0	"{""prep_complement"": 1}"	"{""predication"": 1, ""prep_complement"": 1}"	2	True
ص ر ر	PV:IV	True	1	1	1	conjoined	1.0	conjoined	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""conjoined"": 1}"	1	True
ص ر ص ر	ADJ_QUALIT	True	2	2	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 2}"	{}	2	True
ص ر ص ر	NOUN_ABSTRACT	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ص ر ط	NOUN_ABSTRACT	True	43	44	43	prep_complement	0.5	adjective	0.767	1.81	1.051	0	1	"{""adverbial"": 1, ""direct_object"": 7, ""idafa"": 3, ""predication"": 11, ""prep_complement"": 22}"	"{""adjective"": 33, ""circumstantial"": 2, ""idafa"": 7, ""prep_complement"": 1}"	25	False
ص ر ط	NOUN_CONCRETE	True	2	2	0	direct_object	0.5		0.0	1.0	0.0	0	0	"{""direct_object"": 1, ""prep_complement"": 1}"	{}	2	True
ص ر ع	NOUN_PASSIVE_PART	True	1	1	2	circumstantial	1.0	circumstantial	0.5	0.0	1.0	0	0	"{""circumstantial"": 1}"	"{""circumstantial"": 1, ""prep_complement"": 1}"	1	True
ص ر ف	CV:I	True	1	0	3		0.0	direct_object	0.333	0.0	1.585	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 1, ""vocative"": 1}"	1	True
ص ر ف	GERUND	True	3	4	3	conjoined	0.5	idafa	0.667	1.5	0.918	0	0	"{""conjoined"": 2, ""direct_object"": 1, ""prep_complement"": 1}"	"{""conjoined"": 1, ""idafa"": 2}"	3	True
ص ر ف	IV:I	True	5	2	13	conjoined	0.5	prep_complement	0.462	1.0	1.614	0	0	"{""conjoined"": 1, ""exception"": 1}"	"{""adverbial"": 1, ""direct_object"": 5, ""prep_complement"": 6, ""subject"": 1}"	4	False
ص ر ف	IV:II	True	4	0	9		0.0	direct_object	0.444	0.0	1.53	0	0	{}	"{""adverbial"": 2, ""direct_object"": 4, ""prep_complement"": 3}"	2	True
ص ر ف	IV_PASS:I	True	3	0	3		0.0	adverbial	1.0	0.0	0.0	0	0	{}	"{""adverbial"": 3}"	3	True
ص ر ف	NOUN_CONCRETE	True	1	1	1	direct_object	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""direct_object"": 1}"	"{""prep_complement"": 1}"	1	True
ص ر ف	NOUN_PASSIVE_PART	True	1	1	1	kana_predicate	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""kana_predicate"": 1}"	"{""prep_complement"": 1}"	1	True
ص ر ف	PV:I	True	4	1	11	conjoined	1.0	direct_object	0.364	0.0	2.005	0	0	"{""conjoined"": 1}"	"{""clausal_complement"": 1, ""conjoined"": 1, ""direct_object"": 4, ""prep_complement"": 4, ""subject"": 1}"	4	True
ص ر ف	PV:II	True	6	2	13	conjoined	1.0	prep_complement	0.692	0.0	1.352	0	0	"{""conjoined"": 2}"	"{""adverbial"": 1, ""conjoined"": 1, ""direct_object"": 2, ""prep_complement"": 9}"	5	False
ص ر ف	PV_PASS:I	True	1	0	2		0.0	adverbial	0.5	0.0	1.0	0	0	{}	"{""adverbial"": 1, ""subject"": 1}"	1	True
ص ر م	NOUN_ACTIVE_PART	True	1	1	0	kana_predicate	1.0		0.0	0.0	0.0	0	0	"{""kana_predicate"": 1}"	{}	1	True
ص ر م	NOUN_PASSIVE_PART	True	1	2	0	kana_predicate	0.5		0.0	1.0	0.0	0	0	"{""kana_predicate"": 1, ""prep_complement"": 1}"	{}	1	True
ص ر م	PV:I	True	1	0	2		0.0	circumstantial	0.5	0.0	1.0	0	0	{}	"{""circumstantial"": 1, ""direct_object"": 1}"	1	True
ص ع د	IV:I	True	1	0	3		0.0	conjoined	0.333	0.0	1.585	0	0	{}	"{""conjoined"": 1, ""prep_complement"": 1, ""subject"": 1}"	1	True
ص ع د	IV:IV	True	1	0	3		0.0	adverbial	0.333	0.0	1.585	0	0	{}	"{""adverbial"": 1, ""circumstantial"": 1, ""conjoined"": 1}"	1	True
ص ع د	IV:V	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ص ع د	NOUN_ABSTRACT	True	2	2	0	adjective	0.5		0.0	1.0	0.0	0	0	"{""adjective"": 1, ""direct_object"": 1}"	{}	2	True
ص ع د	NOUN_CONCRETE	True	4	4	4	direct_object	0.75	adjective	1.0	0.811	0.0	0	0	"{""direct_object"": 3, ""kana_predicate"": 1}"	"{""adjective"": 4}"	3	True
ص ع ر	IV:II	True	1	0	3		0.0	conjoined	0.333	0.0	1.585	0	0	{}	"{""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	1	True
ص ع ق	ADJ_QUALIT	True	1	1	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	{}	1	True
ص ع ق	IV_PASS:IV	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ص ع ق	NOUN_ABSTRACT	True	3	3	3	direct_object	0.333	idafa	0.667	1.585	0.918	0	0	"{""direct_object"": 1, ""idafa"": 1, ""subject"": 1}"	"{""adjective"": 1, ""idafa"": 2}"	1	True
ص ع ق	NOUN_ACTIVE_PART	True	3	3	0	subject	1.0		0.0	0.0	0.0	0	0	"{""subject"": 3}"	{}	3	True
ص ع ق	NOUN_CONCRETE	True	2	2	0	direct_object	0.5		0.0	1.0	0.0	0	0	"{""direct_object"": 1, ""prep_complement"": 1}"	{}	2	True
ص ع ق	PV:I	True	1	0	1		0.0	subject	1.0	0.0	0.0	0	0	{}	"{""subject"": 1}"	1	True
ص غ ر	ADJ_COMP	True	2	2	4	conjoined	1.0	conjoined	0.5	0.0	1.0	0	0	"{""conjoined"": 2}"	"{""conjoined"": 2, ""prep_complement"": 2}"	2	True
ص غ ر	ADJ_QUALIT	True	6	6	6	circumstantial	0.333	conjoined	0.833	2.252	0.65	0	0	"{""adjective"": 1, ""circumstantial"": 2, ""direct_object"": 1, ""idafa"": 1, ""subject"": 1}"	"{""adverbial"": 1, ""conjoined"": 5}"	6	False
ص غ ر	NOUN_ACTIVE_PART	True	5	7	0	predication	0.429		0.0	1.842	0.0	0	0	"{""circumstantial"": 1, ""kana_predicate"": 1, ""predication"": 3, ""prep_complement"": 2}"	{}	4	False
ص غ و	IV:I	True	1	1	2	particle_complement	1.0	prep_complement	0.5	0.0	1.0	0	0	"{""particle_complement"": 1}"	"{""prep_complement"": 1, ""subject"": 1}"	1	True
ص غ و	PV:I	True	1	0	1		0.0	subject	1.0	0.0	0.0	0	0	{}	"{""subject"": 1}"	1	True
ص ف ح	CV:I	True	4	2	3	conjoined	1.0	cognate_acc	0.333	0.0	1.585	0	0	"{""conjoined"": 2}"	"{""cognate_acc"": 1, ""conjoined"": 1, ""prep_complement"": 1}"	4	True
ص ف ح	GERUND	True	2	2	1	cognate_acc	1.0	adjective	1.0	0.0	0.0	0	0	"{""cognate_acc"": 2}"	"{""adjective"": 1}"	2	True
ص ف ح	IV:I	True	2	2	0	conjoined	1.0		0.0	0.0	0.0	0	0	"{""conjoined"": 2}"	{}	2	True
ص ف د	NOUN_CONCRETE	True	2	2	0	prep_complement	1.0		0.0	0.0	0.0	0	0	"{""prep_complement"": 2}"	{}	2	True
ص ف ر	ADJ_QUALIT	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ص ف ر	NOUN_NUM	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ص ف ر	NOUN_PASSIVE_PART	True	3	3	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 3}"	{}	3	True
ص ف ص ف	NOUN_ABSTRACT	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ص ف ف	IV:I	True	4	0	4		0.0	direct_object	1.0	0.0	0.0	0	0	{}	"{""direct_object"": 4}"	3	True
ص ف ف	NOUN_ABSTRACT	True	6	6	0	circumstantial	0.833		0.0	0.65	0.0	0	0	"{""circumstantial"": 5, ""cognate_acc"": 1}"	{}	5	False
ص ف ف	NOUN_ACTIVE_PART	True	4	4	1	circumstantial	0.75	conjoined	1.0	0.811	0.0	0	0	"{""circumstantial"": 3, ""predication"": 1}"	"{""conjoined"": 1}"	4	True
ص ف ف	NOUN_CONCRETE	True	2	2	1	circumstantial	0.5	cognate_acc	1.0	1.0	0.0	0	0	"{""circumstantial"": 1, ""particle_complement"": 1}"	"{""cognate_acc"": 1}"	2	True
ص ف ف	NOUN_PASSIVE_PART	True	2	2	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 2}"	{}	2	True
ص ف ن	NOUN_CONCRETE	True	1	1	1	subject	1.0	adjective	1.0	0.0	0.0	0	0	"{""subject"": 1}"	"{""adjective"": 1}"	1	True
ص ف و	IV:VIII	True	1	0	4		0.0	prep_complement	0.5	0.0	1.5	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 2, ""subject"": 1}"	1	True
ص ف و	NOUN_CONCRETE	True	1	1	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 1}"	{}	1	True
ص ف و	NOUN_PASSIVE_PART	True	2	2	2	adjective	0.5	adjective	0.5	1.0	1.0	0	0	"{""adjective"": 1, ""prep_complement"": 1}"	"{""adjective"": 1, ""adverbial"": 1}"	2	True
ص ف و	NOUN_PROP	True	1	1	1	particle_complement	1.0	conjoined	1.0	0.0	0.0	0	0	"{""particle_complement"": 1}"	"{""conjoined"": 1}"	1	True
ص ف و	PV:IV	True	2	1	6	conjoined	1.0	direct_object	0.333	0.0	1.918	0	0	"{""conjoined"": 1}"	"{""conjoined"": 1, ""direct_object"": 2, ""prep_complement"": 2, ""subject"": 1}"	2	True
ص ف و	PV:VIII	True	11	6	33	predication	0.833	direct_object	0.424	0.65	1.78	0	0	"{""conjoined"": 1, ""predication"": 5}"	"{""conjoined"": 3, ""direct_object"": 14, ""prep_complement"": 11, ""subject"": 5}"	7	False
ص ك ك	PV:I	True	1	0	1		0.0	direct_object	1.0	0.0	0.0	0	0	{}	"{""direct_object"": 1}"	1	True
ص ل ب	IV:II	True	3	2	4	conjoined	1.0	direct_object	0.75	0.0	0.811	0	0	"{""conjoined"": 2}"	"{""direct_object"": 3, ""prep_complement"": 1}"	3	True
ص ل ب	IV_PASS:I	True	1	0	1		0.0	subject	1.0	0.0	0.0	0	0	{}	"{""subject"": 1}"	1	True
ص ل ب	NOUN_CONCRETE	True	2	2	1	idafa	0.5	conjoined	1.0	1.0	0.0	0	0	"{""idafa"": 1, ""prep_complement"": 1}"	"{""conjoined"": 1}"	2	True
ص ل ب	PV:I	True	1	0	1		0.0	direct_object	1.0	0.0	0.0	0	0	{}	"{""direct_object"": 1}"	1	True
ص ل ح	CV:IV	True	6	3	10	conjoined	1.0	adverbial	0.3	0.0	1.895	0	0	"{""conjoined"": 3}"	"{""adverbial"": 3, ""conjoined"": 3, ""direct_object"": 1, ""prep_complement"": 3}"	4	False
ص ل ح	GERUND	True	9	8	5	direct_object	0.375	adverbial	0.4	2.156	1.522	0	0	"{""cognate_acc"": 1, ""conjoined"": 1, ""direct_object"": 3, ""idafa"": 2, ""quoted_complement"": 1}"	"{""adverbial"": 2, ""predication"": 2, ""prep_complement"": 1}"	4	False
ص ل ح	IV:I	True	1	1	0	conjoined	1.0		0.0	0.0	0.0	0	0	"{""conjoined"": 1}"	{}	1	True
ص ل ح	IV:IV	True	7	5	10	conjoined	0.6	direct_object	0.3	1.371	2.446	0	0	"{""conjoined"": 3, ""particle_complement"": 1, ""predication"": 1}"	"{""adverbial"": 2, ""cognate_acc"": 1, ""conjoined"": 2, ""direct_object"": 3, ""prep_complement"": 1, ""subject"": 1}"	6	False
ص ل ح	NOUN_ACTIVE_PART	True	136	142	13	direct_object	0.592	prep_complement	0.462	1.974	1.776	4	0	"{""adjective"": 12, ""apposition"": 3, ""conjoined"": 2, ""direct_object"": 84, ""idafa"": 2, ""kana_predicate"": 5, ""particle_complement"": 2, ""predication"": 9, ""prep_complement"": 23}"	"{""adjective"": 3, ""conjoined"": 1, ""predication"": 3, ""prep_complement"": 6}"	52	False
ص ل ح	NOUN_PROP	True	5	5	1	vocative	0.4	idafa	1.0	1.922	0.0	0	0	"{""apposition"": 1, ""conjoined"": 1, ""idafa"": 1, ""vocative"": 2}"	"{""idafa"": 1}"	4	False
ص ل ح	PV:I	True	2	0	4		0.0	prep_complement	0.5	0.0	1.0	0	0	{}	"{""prep_complement"": 2, ""subject"": 2}"	2	True
ص ل ح	PV:IV	True	14	12	8	conjoined	1.0	subject	0.5	0.0	1.75	0	0	"{""conjoined"": 12}"	"{""adverbial"": 1, ""direct_object"": 2, ""prep_complement"": 1, ""subject"": 4}"	11	False
ص ل د	ADJ_QUALIT	True	1	1	0	direct_object	1.0		0.0	0.0	0.0	0	0	"{""direct_object"": 1}"	{}	1	True
ص ل ص ل	NOUN_CONCRETE	True	4	4	4	prep_complement	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""prep_complement"": 4}"	"{""prep_complement"": 4}"	2	True
ص ل و	GERUND	True	77	81	14	direct_object	0.568	conjoined	0.5	1.914	1.574	0	0	"{""conjoined"": 4, ""direct_object"": 46, ""idafa"": 7, ""particle_complement"": 3, ""prep_complement"": 16, ""quoted_complement"": 1, ""subject"": 4}"	"{""adjective"": 1, ""adverbial"": 1, ""conjoined"": 7, ""idafa"": 5}"	31	False
ص ل و	IV:I	True	4	1	6	circumstantial	1.0	direct_object	0.667	0.0	0.918	0	0	"{""circumstantial"": 1}"	"{""circumstantial"": 2, ""direct_object"": 4}"	4	True
ص ل و	IV:IV	True	2	0	3		0.0	direct_object	0.667	0.0	0.918	0	0	{}	"{""direct_object"": 2, ""subject"": 1}"	2	True
ص ل و	NOUN_ABSTRACT	True	4	4	6	prep_complement	0.5	conjoined	0.333	1.5	1.918	0	0	"{""conjoined"": 1, ""predication"": 1, ""prep_complement"": 2}"	"{""conjoined"": 2, ""idafa"": 1, ""predication"": 1, ""prep_complement"": 2}"	3	True
ص ل و	NOUN_CONCRETE	True	2	2	2	conjoined	0.5	idafa	1.0	1.0	0.0	0	0	"{""conjoined"": 1, ""particle_complement"": 1}"	"{""idafa"": 2}"	1	True
ص ل و	NOUN_TIME_PLACE	True	1	1	0	direct_object	1.0		0.0	0.0	0.0	0	0	"{""direct_object"": 1}"	{}	1	True
ص ل و	PV:II	True	3	2	1	conjoined	0.5	adverbial	1.0	1.0	0.0	0	0	"{""conjoined"": 1, ""particle_complement"": 1}"	"{""adverbial"": 1}"	3	True
ص ل ي	ADJ_QUALIT	True	1	1	0	accusative_specification	1.0		0.0	0.0	0.0	0	0	"{""accusative_specification"": 1}"	{}	1	True
ص ل ي	CV:I	True	2	0	5		0.0	direct_object	0.4	0.0	1.922	0	0	{}	"{""adverbial"": 1, ""conjoined"": 1, ""direct_object"": 2, ""prep_complement"": 1}"	2	True
ص ل ي	CV:II	True	4	0	7		0.0	prep_complement	0.429	0.0	1.557	0	0	{}	"{""conjoined"": 2, ""direct_object"": 2, ""prep_complement"": 3}"	4	True
ص ل ي	GERUND	True	1	0	1		0.0	idafa	1.0	0.0	0.0	0	0	{}	"{""idafa"": 1}"	1	True
ص ل ي	IV:I	True	8	2	10	circumstantial	0.5	direct_object	0.4	1.0	2.046	0	1	"{""circumstantial"": 1, ""predication"": 1}"	"{""adverbial"": 1, ""conjoined"": 1, ""direct_object"": 4, ""prep_complement"": 3, ""subject"": 1}"	6	False
ص ل ي	IV:II	True	4	1	7	predication	1.0	adverbial	0.286	0.0	1.95	0	0	"{""predication"": 1}"	"{""adverbial"": 2, ""conjoined"": 1, ""prep_complement"": 2, ""subject"": 2}"	3	True
ص ل ي	IV:IV	True	5	1	12	predication	1.0	direct_object	0.833	0.0	0.65	0	0	"{""predication"": 1}"	"{""conjoined"": 2, ""direct_object"": 10}"	3	False
ص ل ي	IV:VIII	True	1	1	0	predication	1.0		0.0	0.0	0.0	0	0	"{""predication"": 1}"	{}	1	True
ص ل ي	NOUN_ACTIVE_PART	True	6	8	3	predication	0.5	idafa	1.0	1.75	0.0	0	0	"{""exception"": 1, ""kana_predicate"": 1, ""predication"": 4, ""prep_complement"": 2}"	"{""idafa"": 3}"	6	False
ص ل ي	PV:I	True	1	1	1	circumstantial	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	"{""prep_complement"": 1}"	1	True
ص ل ي	PV:II	True	1	0	3		0.0	conjoined	0.333	0.0	1.585	0	0	{}	"{""conjoined"": 1, ""prep_complement"": 1, ""subject"": 1}"	1	True
ص م ت	NOUN_ACTIVE_PART	True	1	1	0	predication	1.0		0.0	0.0	0.0	0	0	"{""predication"": 1}"	{}	1	True
ص م د	NOUN_PROP	True	1	1	0	predication	1.0		0.0	0.0	0.0	0	0	"{""predication"": 1}"	{}	1	True
ص م ع	NOUN_CONCRETE	True	1	1	3	subject	1.0	conjoined	1.0	0.0	0.0	0	0	"{""subject"": 1}"	"{""conjoined"": 3}"	1	True
