root_arabic	form_tag	form_tag_available	instance_count	frame_count	absolute_ratio	top_prep	prep_profile	obj_status_dist	clausal_complement_count	passive_count	prodrop_count	batch_count	low_occurrence
ع د ل	IV:I	True	11	11	0.75	بـ	"{""بـ"": 3}"	"{""explicit"": 1, ""none_absolute"": 3, ""none_intransitive"": 7}"	0	0	10	6	False
ع د ل	PV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ع د و	IV:I	True	2	2	1.0	فِي	"{""فِي"": 2}"	"{""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	2	2	True
ع د و	IV:VIII	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	2	1	True
ع د و	PV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ع د و	PV:III	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ع د و	PV:VIII	True	5	5	1.0	عَلَى	"{""بـ"": 1, ""عَلَى"": 3}"	"{""none_absolute"": 1, ""none_intransitive"": 4}"	0	0	2	2	False
ع ذ ب	IV:I	True	2	2	0.0		{}	"{""clitic"": 1, ""explicit"": 1}"	0	0	1	2	True
ع ذ ب	IV:II	True	35	35	0.057	بـ	"{""بـ"": 6, ""فِي"": 6, ""لـ"": 1}"	"{""both"": 1, ""clitic"": 23, ""explicit"": 9, ""none_absolute"": 2}"	1	0	27	14	False
ع ذ ب	PV:II	True	4	4	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 2, ""explicit"": 2}"	0	0	4	4	True
ع ذ ر	IV:VIII	True	5	5	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_intransitive"": 5}"	0	0	5	3	False
ع ر ج	IV:I	True	5	5	0.0	فِي	"{""إِلَى"": 2, ""فِي"": 5}"	"{""none_intransitive"": 5}"	0	0	2	5	False
ع ر ش	IV:I	True	2	2	0.0		{}	"{""explicit"": 2}"	0	0	2	2	True
ع ر ض	CV:IV	True	11	11	0.0	عَن	"{""عَن"": 11}"	"{""none_intransitive"": 11}"	0	0	11	9	False
ع ر ض	IV:IV	True	6	6	0.0	عَن	"{""عَن"": 4}"	"{""none_intransitive"": 6}"	0	0	5	6	False
ع ر ض	IV_PASS:I	True	6	6	0.0	عَلَى	"{""عَلَى"": 5}"	"{""none_passive"": 6}"	0	6	1	5	False
ع ر ض	PV:I	True	4	4	0.0	عَلَى	"{""عَلَى"": 2, ""لـ"": 1}"	"{""clitic"": 1, ""explicit"": 2, ""none_intransitive"": 1}"	0	0	4	4	True
ع ر ض	PV:II	True	1	1	1.0	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ع ر ض	PV:IV	True	14	14	1.0	عَن	"{""عَن"": 8}"	"{""none_absolute"": 1, ""none_intransitive"": 13}"	0	0	11	10	False
ع ر ض	PV_PASS:I	True	2	2	0.0	عَلَى	"{""بـ"": 1, ""عَلَى"": 2}"	"{""none_passive"": 2}"	0	2	0	2	True
ع ر ف	IV:I	True	15	15	0.0	بـ	"{""بـ"": 4, ""فِي"": 3, ""كـ"": 2}"	"{""clitic"": 7, ""explicit"": 7, ""none_passive"": 1}"	0	1	13	11	False
ع ر ف	IV:VI	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	2	2	True
ع ر ف	IV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	1	1	True
ع ر ف	PV:I	True	4	4	0.0	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""clitic"": 2, ""explicit"": 2}"	0	0	4	4	True
ع ر ف	PV:II	True	2	2	0.0	لـ	"{""لـ"": 1}"	"{""clitic"": 1, ""explicit"": 1}"	0	0	2	2	True
ع ر ف	PV:VIII	True	3	3	0.0	بـ	"{""بـ"": 3}"	"{""none_intransitive"": 3}"	0	0	2	3	True
ع ر و	PV:VIII	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	0	1	True
ع ر ي	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ع ز ب	IV:I	True	2	2	0.0	عَن	"{""عَن"": 2, ""فِي"": 1, ""مِن"": 1}"	"{""none_intransitive"": 2}"	0	0	0	2	True
ع ز ر	IV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ع ز ر	PV:II	True	2	2	0.0		{}	"{""clitic"": 2}"	0	0	2	2	True
ع ز ز	CV:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ع ز ز	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ع ز ز	PV:II	True	1	1	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ع ز ل	CV:VIII	True	2	2	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 1, ""explicit"": 1}"	0	0	2	2	True
ع ز ل	IV:VIII	True	2	2	0.0		{}	"{""both"": 1, ""clitic"": 1}"	0	0	2	2	True
ع ز ل	PV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ع ز ل	PV:VIII	True	3	3	0.0		{}	"{""both"": 2, ""clitic"": 1}"	0	0	3	3	True
ع ز م	IV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	1	0	1	1	True
ع ز م	PV:I	True	3	3	0.5		{}	"{""explicit"": 1, ""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	2	3	True
ع س ر	PV:VI	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ع س ع س	PV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ع ش ر	CV:III	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ع ش و	IV:I	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ع ص ر	IV:I	True	2	2	0.5	فِي	"{""فِي"": 1}"	"{""explicit"": 1, ""none_absolute"": 1}"	0	0	2	1	True
ع ص م	CV:VIII	True	4	4	0.0	بـ	"{""بـ"": 4}"	"{""none_intransitive"": 4}"	0	0	4	3	True
ع ص م	IV:I	True	3	3	0.0	مِن	"{""مِن"": 3}"	"{""clitic"": 3}"	0	0	1	3	True
ع ص م	IV:VIII	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ع ص م	PV:X	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ع ص ي	IV:I	True	6	6	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 2, ""explicit"": 4}"	0	0	3	6	False
ع ص ي	IV:IV	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ع ص ي	PV:I	True	20	20	0.35	مِن	"{""مِن"": 1}"	"{""clitic"": 3, ""explicit"": 10, ""none_absolute"": 7}"	0	0	17	14	False
ع ض ض	IV:I	True	1	1	1.0	عَلَى	"{""عَلَى"": 1}"	"{""none_absolute"": 1}"	0	0	0	1	True
ع ض ض	PV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1, ""مِن"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ع ض ل	IV:I	True	2	2	0.0		{}	"{""both"": 1, ""clitic"": 1}"	1	0	2	2	True
ع ط ل	PV_PASS:II	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ع ط و	IV:IV	True	2	2	0.0	عَن	"{""عَن"": 1}"	"{""clitic"": 1, ""explicit"": 1}"	0	0	1	2	True
ع ط و	IV_PASS:IV	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ع ط و	PV:IV	True	4	4	0.25		{}	"{""both"": 2, ""explicit"": 1, ""none_absolute"": 1}"	0	0	2	4	True
ع ط و	PV:VI	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ع ط و	PV_PASS:IV	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ع ظ م	IV:II	True	2	2	0.0		{}	"{""explicit"": 2}"	0	0	0	1	True
ع ظ م	IV:IV	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ع ف ف	IV:X	True	3	3	0.0		{}	"{""none_intransitive"": 3}"	0	0	2	2	True
ع ف و	CV:I	True	4	4	1.0	عَن	"{""عَن"": 3}"	"{""none_absolute"": 2, ""none_intransitive"": 2}"	0	0	4	3	True
ع ف و	IV:I	True	12	12	1.0	عَن	"{""عَن"": 7}"	"{""none_absolute"": 7, ""none_intransitive"": 5}"	0	0	10	7	False
ع ف و	PV:I	True	10	10	1.0	عَن	"{""عَن"": 8}"	"{""none_absolute"": 4, ""none_intransitive"": 6}"	0	0	5	7	False
ع ف و	PV_PASS:I	True	1	1	0.0	لـ	"{""لـ"": 1, ""مِن"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ع ق ب	CV:III	True	1	1	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ع ق ب	IV:II	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	2	2	True
ع ق ب	PV:III	True	3	3	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 2, ""none_intransitive"": 1}"	0	0	2	3	True
ع ق ب	PV:IV	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""both"": 1}"	0	0	1	1	True
ع ق ب	PV_PASS:III	True	2	2	0.0	بـ	"{""بـ"": 2}"	"{""none_passive"": 2}"	0	2	2	2	True
ع ق د	PV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ع ق د	PV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ع ق ر	PV:I	True	5	5	0.2		{}	"{""clitic"": 3, ""explicit"": 1, ""none_absolute"": 1}"	0	0	5	5	False
ع ق ل	IV:I	True	48	48	0.957	بـ	"{""بـ"": 1}"	"{""clitic"": 1, ""explicit"": 1, ""none_absolute"": 44, ""none_intransitive"": 2}"	0	0	42	30	False
ع ق ل	PV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ع ك ف	IV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ع ل م	CV:I	True	31	31	0.0		{}	"{""clausal"": 31}"	36	0	31	9	False
ع ل م	IV:I	True	314	314	0.373	مِن	"{""فِي"": 5, ""لـ"": 1, ""مِن"": 7}"	"{""both"": 4, ""clausal"": 65, ""clitic"": 14, ""explicit"": 113, ""none_absolute"": 117, ""none_passive"": 1}"	75	1	214	71	False
ع ل م	IV:II	True	16	16	0.0	مِن	"{""بـ"": 1, ""مِن"": 5}"	"{""both"": 8, ""clitic"": 5, ""explicit"": 3}"	0	0	10	8	False
ع ل م	IV:IV	True	2	2	0.0		{}	"{""clausal"": 2}"	2	0	2	2	True
ع ل م	IV:V	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 2}"	0	0	2	1	True
ع ل م	PV:I	True	34	24	0.042	مِن	"{""عَلَى"": 1, ""فِي"": 1, ""لـ"": 1, ""مِن"": 2}"	"{""both"": 1, ""clausal"": 10, ""clitic"": 2, ""explicit"": 10, ""none_absolute"": 1}"	10	0	19	22	False
ع ل م	PV:II	True	22	20	0.0	مِن	"{""لـ"": 1, ""مِن"": 4}"	"{""both"": 11, ""clitic"": 7, ""explicit"": 1, ""none_passive"": 1}"	1	1	15	12	False
ع ل م	PV_PASS:II	True	2	2	0.0		{}	"{""clausal"": 1, ""explicit"": 1}"	1	0	2	2	True
ع ل ن	IV:IV	True	10	10	0.0		{}	"{""explicit"": 10}"	0	0	10	8	False
ع ل ن	PV:IV	True	2	2	0.5	لـ	"{""لـ"": 1}"	"{""explicit"": 1, ""none_absolute"": 1}"	0	0	2	2	True
ع ل و	GERUND	True	4	1	1.0		{}	"{""none_absolute"": 1}"	0	0	0	3	True
ع ل و	IV:I	True	3	3	1.0	عَلَى	"{""عَلَى"": 2}"	"{""none_absolute"": 1, ""none_intransitive"": 2}"	0	0	3	3	True
ع ل و	PV:I	True	3	3	0.0	عَلَى	"{""عَلَى"": 1, ""فِي"": 1}"	"{""explicit"": 1, ""none_intransitive"": 2}"	0	0	2	3	True
ع ل و	PV:VI	True	14	14	0.0	عَن	"{""عَن"": 11}"	"{""none_intransitive"": 14}"	0	0	7	12	False
ع ل و	PV:X	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ع م د	PV:V	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ع م ر	IV:I	True	3	3	0.0	فِي	"{""فِي"": 1, ""مِن"": 1}"	"{""explicit"": 2, ""none_passive"": 1}"	0	1	1	2	True
ع م ر	IV:II	True	4	4	0.0		{}	"{""clitic"": 2, ""none_passive"": 2}"	0	2	4	3	True
ع م ر	PV:I	True	2	2	0.0		{}	"{""clitic"": 2}"	0	0	2	1	True
ع م ر	PV:VIII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ع م ر	PV:X	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ع م ل	CV:I	True	11	11	0.6	عَلَى	"{""عَلَى"": 4}"	"{""explicit"": 4, ""none_absolute"": 6, ""none_intransitive"": 1}"	0	0	11	7	False
ع م ل	IV:I	True	166	166	0.141	مِن	"{""بـ"": 3, ""عَلَى"": 1, ""فِي"": 2, ""لـ"": 2, ""مِن"": 6}"	"{""explicit"": 140, ""none_absolute"": 23, ""none_intransitive"": 3}"	0	0	152	52	False
ع م ل	PV:I	True	99	99	0.01	مِن	"{""بـ"": 2, ""لـ"": 1, ""مِن"": 4}"	"{""clitic"": 1, ""explicit"": 97, ""none_absolute"": 1}"	0	0	77	44	False
ع م م	PV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	1	1	True
ع م ه	IV:I	True	7	7	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 7}"	0	0	7	7	False
ع م ي	IV_PASS:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	1	True
ع م ي	PV:I	True	2	2	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_intransitive"": 2}"	0	0	0	2	True
ع م ي	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ع م ي	PV_PASS:II	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ع ن ت	PV:I	True	4	4	0.0	لـ	"{""لـ"": 1}"	"{""explicit"": 1, ""none_intransitive"": 3}"	0	0	3	4	True
ع ن ت	PV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ع ه د	IV:I	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""clausal"": 1}"	1	0	1	1	True
ع ه د	PV:I	True	5	5	0.2	إِلَى	"{""إِلَى"": 3, ""مِن"": 1}"	"{""clausal"": 2, ""explicit"": 2, ""none_absolute"": 1}"	2	0	3	5	False
ع ه د	PV:III	True	11	11	0.273	عَلَى	"{""عَلَى"": 2, ""مِن"": 1}"	"{""both"": 1, ""explicit"": 7, ""none_absolute"": 3}"	1	0	10	6	False
ع و د	IV:I	True	12	12	0.0	فِي	"{""فِي"": 4, ""كـ"": 1, ""لـ"": 3}"	"{""clitic"": 2, ""none_intransitive"": 10}"	0	0	11	7	False
ع و د	IV:IV	True	14	14	0.143	فِي	"{""فِي"": 3, ""كـ"": 1}"	"{""both"": 1, ""clitic"": 11, ""none_absolute"": 2}"	0	0	10	9	False
ع و د	PV:I	True	6	6	0.0	فِي	"{""فِي"": 1, ""كـ"": 1, ""لـ"": 1}"	"{""none_intransitive"": 6}"	0	0	4	6	False
ع و د	PV_PASS:IV	True	2	2	0.0	فِي	"{""فِي"": 2}"	"{""none_passive"": 2}"	0	2	0	2	True
ع و ذ	CV:X	True	4	4	0.0	بـ	"{""بـ"": 4, ""مِن"": 1}"	"{""none_intransitive"": 4}"	0	0	4	4	True
ع و ذ	IV:I	True	8	8	0.0	بـ	"{""بـ"": 8, ""مِن"": 2}"	"{""clausal"": 2, ""none_intransitive"": 6}"	3	0	8	7	False
ع و ذ	IV:IV	True	1	1	0.0	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""both"": 1}"	0	0	1	1	True
ع و ذ	PV:I	True	2	2	0.0	بـ	"{""بـ"": 2, ""مِن"": 1}"	"{""none_intransitive"": 2}"	1	0	2	2	True
ع و ل	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ع و ن	CV:VI	True	2	2	0.0	عَلَى	"{""عَلَى"": 2}"	"{""none_intransitive"": 2}"	0	0	2	1	True
ع و ن	CV:X	True	3	3	0.0	بـ	"{""بـ"": 4}"	"{""none_intransitive"": 3}"	0	0	3	2	True
ع و ن	IV:X	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ع و ن	PV:IV	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""clitic"": 1}"	0	0	0	1	True
ع ي ب	IV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ع ي ن	CV:IV	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ع ي ي	IV:I	True	2	2	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1, ""none_intransitive"": 1}"	0	0	1	2	True
ع ي ي	PV:I	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
غ د ر	IV:III	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 2}"	0	0	2	1	True
غ د و	CV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
غ د و	PV:I	True	2	2	0.0	عَلَى	"{""عَلَى"": 1, ""مِن"": 1}"	"{""none_intransitive"": 2}"	0	0	2	2	True
غ ر ب	IV:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
غ ر ب	PV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
غ ر ر	IV:I	True	5	5	0.0	بـ	"{""بـ"": 2}"	"{""clitic"": 5}"	0	0	0	3	False
غ ر ر	IV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
غ ر ر	PV:I	True	9	9	0.0	بـ	"{""بـ"": 2, ""فِي"": 1}"	"{""clitic"": 8, ""explicit"": 1}"	0	0	0	7	False
غ ر ف	PV:VIII	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""explicit"": 1}"	0	0	0	1	True
غ ر ق	IV:IV	True	3	3	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 2, ""explicit"": 1}"	0	0	3	3	True
غ ر ق	PV:IV	True	13	13	0.077	بـ	"{""بـ"": 1, ""فِي"": 1}"	"{""both"": 2, ""clitic"": 3, ""explicit"": 7, ""none_absolute"": 1}"	0	0	13	11	False
غ ر ق	PV_PASS:IV	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
غ ر و	PV:IV	True	1	1	0.0	إِلَى	"{""إِلَى"": 1, ""فِي"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
غ ر ي	IV:IV	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
غ س ل	CV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
غ س ل	IV:VIII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
غ ش و	IV:I	True	10	10	0.2	مِن	"{""عَلَى"": 1, ""مِن"": 3}"	"{""clitic"": 3, ""explicit"": 4, ""none_absolute"": 2, ""none_passive"": 1}"	0	1	2	9	False
غ ش و	IV:II	True	1	1	0.0		{}	"{""both"": 1}"	0	0	1	1	True
غ ش و	IV:IV	True	2	2	0.0		{}	"{""both"": 2}"	0	0	2	2	True
غ ش و	IV:V	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
غ ش و	PV:I	True	3	3	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 3}"	0	0	0	2	True
غ ش و	PV:II	True	2	2	0.5		{}	"{""clitic"": 1, ""none_absolute"": 1}"	0	0	0	1	True
غ ش و	PV:X	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
غ ش ي	IV:X	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
غ ش ي	PV:IV	True	2	2	0.0		{}	"{""clitic"": 1, ""none_passive"": 1}"	0	1	1	2	True
غ ض ب	PV:I	True	6	4	0.0	عَلَى	"{""عَلَى"": 3}"	"{""none_intransitive"": 4}"	0	0	2	6	False
غ ض ض	CV:I	True	1	1	1.0	مِن	"{""مِن"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
غ ض ض	IV:I	True	3	3	0.667	مِن	"{""مِن"": 2}"	"{""explicit"": 1, ""none_absolute"": 2}"	0	0	3	2	True
غ ط ش	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
غ ف ر	CV:I	True	18	18	0.833	لـ	"{""لـ"": 25}"	"{""explicit"": 3, ""none_absolute"": 15}"	0	0	18	14	False
غ ف ر	CV:X	True	18	18	0.278	لـ	"{""لـ"": 8}"	"{""clitic"": 3, ""explicit"": 10, ""none_absolute"": 5}"	0	0	18	14	False
غ ف ر	IV:I	True	42	42	0.619	لـ	"{""لـ"": 35, ""مِن"": 3}"	"{""clausal"": 2, ""explicit"": 13, ""none_absolute"": 26, ""none_passive"": 1}"	3	1	30	24	False
غ ف ر	IV:IV	True	1	1	1.0	لـ	"{""لـ"": 1}"	"{""none_absolute"": 1}"	0	0	0	1	True
غ ف ر	IV:X	True	16	16	0.562	لـ	"{""بـ"": 1, ""لـ"": 10, ""مِن"": 1}"	"{""clausal"": 1, ""clitic"": 1, ""explicit"": 5, ""none_absolute"": 9}"	1	0	12	13	False
غ ف ر	IV_PASS:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
غ ف ر	PV:I	True	4	4	0.75	لـ	"{""لـ"": 3}"	"{""explicit"": 1, ""none_absolute"": 3}"	0	0	2	4	True
غ ف ر	PV:X	True	5	5	0.6	لـ	"{""لـ"": 3}"	"{""explicit"": 2, ""none_absolute"": 3}"	0	0	4	4	False
غ ف ل	IV:I	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
غ ف ل	PV:IV	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
غ ل ب	IV:I	True	7	7	0.429	بـ	"{""بـ"": 2}"	"{""explicit"": 4, ""none_absolute"": 3}"	0	0	2	4	False
غ ل ب	IV_PASS:I	True	3	3	0.333		{}	"{""none_absolute"": 1, ""none_passive"": 2}"	0	2	3	3	True
غ ل ب	PV:I	True	3	3	0.5	عَلَى	"{""بـ"": 1, ""عَلَى"": 2}"	"{""explicit"": 1, ""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	0	3	True
غ ل ب	PV_PASS:I	True	2	2	0.0		{}	"{""none_passive"": 2}"	0	2	0	2	True
غ ل ظ	CV:I	True	2	2	0.0	عَلَى	"{""عَلَى"": 2}"	"{""none_intransitive"": 2}"	0	0	2	2	True
غ ل ظ	PV:X	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
غ ل ق	PV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
غ ل ل	CV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
غ ل ل	IV:I	True	4	4	1.0	فِي	"{""فِي"": 2}"	"{""none_absolute"": 2, ""none_intransitive"": 2}"	0	0	3	3	True
غ ل ل	PV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
غ ل ل	PV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
غ ل ي	IV:I	True	1	1	0.0	فِي	"{""فِي"": 1, ""كـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
غ م ز	IV:VI	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
غ م ض	IV:IV	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
غ ن م	PV:I	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 2}"	0	0	2	1	True
غ ن ي	IV:I	True	7	7	0.0	فِي	"{""بـ"": 1, ""عَن"": 2, ""فِي"": 3}"	"{""clitic"": 1, ""explicit"": 2, ""none_intransitive"": 4}"	0	0	5	6	False
غ ن ي	IV:IV	True	24	24	0.455	مِن	"{""عَن"": 14, ""مِن"": 17}"	"{""clitic"": 3, ""explicit"": 9, ""none_absolute"": 10, ""none_intransitive"": 2}"	0	0	7	17	False
غ ن ي	PV:IV	True	12	12	0.889	عَن	"{""عَن"": 9, ""مِن"": 3}"	"{""clitic"": 1, ""none_absolute"": 8, ""none_intransitive"": 3}"	0	0	2	12	False
غ ن ي	PV:X	True	4	4	0.0		{}	"{""none_intransitive"": 4}"	0	0	2	4	True
غ و ث	IV:X	True	3	3	0.0		{}	"{""both"": 1, ""explicit"": 1, ""none_intransitive"": 1}"	1	0	2	3	True
غ و ث	IV_PASS:I	True	2	2	0.0	بـ	"{""بـ"": 1, ""فِي"": 1}"	"{""none_passive"": 2}"	0	2	1	2	True
غ و ث	PV:X	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""clitic"": 1}"	0	0	0	1	True
غ و ص	IV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
غ و ي	IV:IV	True	3	3	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 3}"	0	0	3	3	True
غ و ي	PV:I	True	3	3	0.0		{}	"{""none_intransitive"": 3}"	0	0	3	3	True
غ و ي	PV:IV	True	5	5	0.0		{}	"{""clitic"": 4, ""explicit"": 1}"	0	0	5	4	False
غ ي ب	IV:VIII	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
غ ي ر	IV:II	True	4	4	0.0	بـ	"{""بـ"": 1}"	"{""explicit"": 4}"	0	0	3	3	True
غ ي ر	IV:V	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
غ ي ض	IV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
غ ي ض	PV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
غ ي ظ	IV:I	True	3	3	0.333	بـ	"{""بـ"": 1}"	"{""explicit"": 2, ""none_absolute"": 1}"	0	0	1	3	True
ف ت ء	IV:I	True	1	1	0.0		{}	"{""none_copular"": 1}"	0	0	1	1	True
ف ت ح	CV:I	True	2	2	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 2}"	0	0	2	2	True
ف ت ح	IV:I	True	2	2	0.5	بـ	"{""بـ"": 1, ""لـ"": 1, ""مِن"": 1}"	"{""explicit"": 1, ""none_absolute"": 1}"	0	0	0	2	True
ف ت ح	IV:X	True	2	2	1.0	عَلَى	"{""عَلَى"": 1, ""مِن"": 1}"	"{""none_absolute"": 2}"	0	0	2	2	True
