root_arabic	form_tag	form_tag_available	instance_count	narration	in_quoted	imperative	in_supplication	in_interrogative	vocative	narration_ratio	in_quote_ratio	imperative_ratio	legacy_direct_speech	legacy_discourse_dist	batch_count	low_occurrence
ط و ق	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط و ق	IV_PASS:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط و ق	NOUN_ABSTRACT	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	1	True
ط و ل	ADJ_QUALIT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ط و ل	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ط و ل	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ط و ل	PV:I	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	3	True
ط و ل	PV:VI	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط و ي	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط و ي	IV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ط و ي	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط و ي	NOUN_PROP	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ط ي ب	ADJ_QUALIT	True	28	25	3	0	2	0	0	0.893	0.107	0.0	0	{}	15	False
ط ي ب	NOUN_ABSTRACT	True	19	18	1	0	1	0	0	0.947	0.053	0.0	0	{}	14	False
ط ي ب	PV:I	True	3	2	1	0	1	0	0	0.667	0.333	0.0	0	{}	2	True
ط ي ر	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط ي ر	IV:V	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط ي ر	NOUN_ABSTRACT	True	4	2	2	0	0	0	0	0.5	0.5	0.0	0	{}	4	True
ط ي ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ط ي ر	NOUN_CONCRETE	True	20	15	5	0	3	0	0	0.75	0.25	0.0	0	{}	15	False
ط ي ر	PV:V	True	2	0	2	0	0	0	0	0.0	1.0	0.0	0	{}	2	True
ط ي ن	NOUN_CONCRETE	True	12	6	6	0	2	0	0	0.5	0.5	0.0	0	{}	11	False
ظ ع ن	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ف ر	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ف ر	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ل ل	ADJ_INTENS	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ظ ل ل	IV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ظ ل ل	NOUN_ABSTRACT	True	19	19	0	0	0	0	0	1.0	0.0	0.0	0	{}	14	False
ظ ل ل	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ل ل	PV:I	True	8	7	1	0	0	0	0	0.875	0.125	0.0	0	{}	8	False
ظ ل ل	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ل م	ADJ_COMP	True	14	9	1	0	0	5	0	0.643	0.071	0.0	1	"{""direct-speech"": 1}"	10	False
ظ ل م	ADJ_INTENS	True	7	7	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	7	False
ظ ل م	GERUND	True	20	18	1	0	0	1	0	0.9	0.05	0.0	1	"{""direct-speech"": 1}"	14	False
ظ ل م	IV:I	True	24	24	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	12	False
ظ ل م	IV_PASS:I	True	20	19	1	0	0	0	0	0.95	0.05	0.0	1	"{""direct-speech"": 1}"	14	False
ظ ل م	IV_PASS:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ظ ل م	NOUN_ABSTRACT	True	23	21	2	0	0	1	0	0.913	0.087	0.0	1	"{""direct-speech"": 1}"	13	False
ظ ل م	NOUN_ACTIVE_PART	True	137	105	32	0	9	1	0	0.766	0.234	0.0	1	"{""direct-speech"": 1}"	45	False
ظ ل م	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ظ ل م	PV:I	True	64	57	6	0	4	1	0	0.891	0.094	0.0	1	"{""direct-speech"": 1}"	28	False
ظ ل م	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ظ ل م	PV_PASS:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	3	True
ظ م أ	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ م أ	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ م أ	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ن ن	GERUND	True	20	19	1	0	0	0	0	0.95	0.05	0.0	1	"{""direct-speech"": 1}"	12	False
ظ ن ن	IV:I	True	19	13	6	0	0	0	0	0.684	0.316	0.0	1	"{""direct-speech"": 1}"	13	False
ظ ن ن	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ظ ن ن	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ظ ن ن	PV:I	True	28	27	1	0	1	0	0	0.964	0.036	0.0	1	"{""direct-speech"": 1}"	18	False
ظ ه ر	ADJ_INTENS	True	4	3	1	0	1	0	0	0.75	0.25	0.0	0	{}	3	True
ظ ه ر	ADJ_QUALIT	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ظ ه ر	IV:I	True	6	5	1	0	0	0	0	0.833	0.167	0.0	0	{}	5	False
ظ ه ر	IV:III	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ظ ه ر	IV:IV	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ظ ه ر	IV:VI	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ه ر	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ه ر	NOUN_ACTIVE_PART	True	9	9	0	0	0	0	0	1.0	0.0	0.0	0	{}	9	False
ظ ه ر	NOUN_CONCRETE	True	15	14	1	0	0	0	0	0.933	0.067	0.0	0	{}	11	False
ظ ه ر	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ه ر	NOUN_RELATIVE	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ظ ه ر	PV:I	True	5	2	3	0	0	0	0	0.4	0.6	0.0	0	{}	5	False
ظ ه ر	PV:III	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ظ ه ر	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ظ ه ر	PV:VI	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ع ب ء	IV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ع ب ث	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ب ث	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ب د	CV:I	True	37	0	11	37	11	0	0	0.0	0.297	1.0	1	"{""direct-speech"": 1}"	22	False
ع ب د	GERUND	True	9	8	1	0	0	0	0	0.889	0.111	0.0	1	"{""direct-speech"": 1}"	8	False
ع ب د	IV:I	True	81	47	34	0	6	1	0	0.58	0.42	0.0	1	"{""direct-speech"": 1}"	37	False
ع ب د	NOUN_ACTIVE_PART	True	12	9	3	0	0	0	0	0.75	0.25	0.0	1	"{""direct-speech"": 1}"	7	False
ع ب د	NOUN_CONCRETE	True	132	116	16	0	5	1	5	0.879	0.121	0.0	1	"{""direct-speech"": 1}"	48	False
ع ب د	PV:I	True	3	1	2	0	0	0	0	0.333	0.667	0.0	1	"{""direct-speech"": 1}"	3	True
ع ب د	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ع ب ر	CV:VIII	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ع ب ر	IV:I	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ع ب ر	NOUN_ABSTRACT	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	6	False
ع ب ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ب س	ADJ_INTENS	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ب س	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ب ق ر	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت ب	IV:X	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت ب	IV_PASS:X	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ت ب	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت د	ADJ_QUALIT	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	1	True
ع ت د	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت د	IV:IV	True	7	7	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ع ت د	IV:VIII	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	False
ع ت د	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت ق	ADJ_QUALIT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت ل	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت ل	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ع ت و	GERUND	True	4	2	1	0	1	1	0	0.5	0.25	0.0	0	{}	3	True
ع ت و	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ت و	PV:I	True	5	4	0	0	0	1	0	0.8	0.0	0.0	0	{}	4	False
ع ث ر	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ث ر	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ث و	IV:I	True	5	4	1	0	1	0	0	0.8	0.2	0.0	0	{}	5	False
ع ج ب	ADJ_INTENS	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ج ب	ADJ_QUALIT	True	2	0	2	0	0	0	0	0.0	1.0	0.0	0	{}	2	True
ع ج ب	GERUND	True	5	3	2	0	0	0	0	0.6	0.4	0.0	0	{}	4	False
ع ج ب	IV:I	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	3	True
ع ج ب	IV:IV	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ع ج ب	PV:I	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ع ج ب	PV:IV	True	6	5	1	0	1	0	0	0.833	0.167	0.0	0	{}	5	False
ع ج ز	ADJ_QUALIT	True	4	2	2	0	0	0	0	0.5	0.5	0.0	0	{}	4	True
ع ج ز	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ج ز	IV:IV	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ج ز	NOUN_ACTIVE_PART	True	15	13	2	0	0	0	0	0.867	0.133	0.0	0	{}	12	False
ع ج ز	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ج ز	PV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ع ج ف	ADJ_QUALIT	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	1	True
ع ج ل	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ج ل	CV:II	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ع ج ل	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ج ل	IV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ج ل	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ج ل	IV:V	True	1	0	0	0	0	1	0	0.0	0.0	0.0	0	{}	1	True
ع ج ل	IV:X	True	18	14	4	0	0	1	0	0.778	0.222	0.0	0	{}	13	False
ع ج ل	NOUN_ACTIVE_PART	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ج ل	NOUN_CONCRETE	True	10	9	1	0	1	0	0	0.9	0.1	0.0	0	{}	6	False
ع ج ل	PV:I	True	2	0	2	0	1	0	0	0.0	1.0	0.0	0	{}	2	True
ع ج ل	PV:II	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ج ل	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ج ل	PV:X	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ج م	NOUN_RELATIVE	True	4	3	1	0	0	0	0	0.75	0.25	0.0	0	"{""interrogative"": 1}"	3	True
ع د د	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ع د د	CV:IV	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ع د د	GERUND	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع د د	IV:I	True	8	7	1	0	0	0	0	0.875	0.125	0.0	0	{}	8	False
ع د د	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع د د	IV:V	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع د د	IV:VIII	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع د د	NOUN_ABSTRACT	True	14	13	1	0	0	0	0	0.929	0.071	0.0	0	{}	9	False
ع د د	NOUN_ACTIVE_PART	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ع د د	NOUN_CONCRETE	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	2	True
ع د د	NOUN_PASSIVE_PART	True	7	5	2	0	0	0	0	0.714	0.286	0.0	0	{}	4	False
ع د د	PV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع د د	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع د د	PV:IV	True	19	19	0	0	0	0	0	1.0	0.0	0.0	0	{}	8	False
ع د د	PV:VIII	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع د د	PV_PASS:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع د د	PV_PASS:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع د س	NOUN_CONCRETE	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ع د ل	CV:I	True	2	0	0	2	0	0	0	0.0	0.0	1.0	0	{}	2	True
ع د ل	GERUND	True	14	13	0	0	0	1	0	0.929	0.0	0.0	0	{}	7	False
ع د ل	IV:I	True	11	9	2	0	0	0	0	0.818	0.182	0.0	0	{}	6	False
ع د ل	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع د ن	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع د ن	NOUN_PROP	True	10	10	0	0	0	0	0	1.0	0.0	0.0	0	{}	10	False
ع د و	ADJ_INTENS	True	22	19	3	0	0	0	0	0.864	0.136	0.0	0	{}	15	False
ع د و	ADJ_QUALIT	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	1	True
ع د و	GERUND	True	9	8	1	0	0	0	0	0.889	0.111	0.0	0	{}	6	False
ع د و	IV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ع د و	IV:VIII	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع د و	NOUN_ABSTRACT	True	6	5	1	0	0	0	0	0.833	0.167	0.0	0	{}	3	False
ع د و	NOUN_ACTIVE_PART	True	12	12	0	0	0	0	0	1.0	0.0	0.0	0	{}	12	False
ع د و	NOUN_CONCRETE	True	29	23	6	0	2	0	0	0.793	0.207	0.0	0	{}	16	False
ع د و	PV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ع د و	PV:III	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع د و	PV:VIII	True	5	2	0	0	0	3	0	0.4	0.0	0.0	0	{}	2	False
ع ذ ب	ADJ_QUALIT	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ذ ب	GERUND	True	94	85	9	0	6	0	0	0.904	0.096	0.0	0	{}	43	False
ع ذ ب	IV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ذ ب	IV:II	True	35	29	6	0	1	0	0	0.829	0.171	0.0	0	{}	14	False
ع ذ ب	NOUN_ABSTRACT	True	220	185	33	0	16	3	0	0.841	0.15	0.0	0	{}	60	False
ع ذ ب	NOUN_ACTIVE_PART	True	4	3	1	0	0	0	0	0.75	0.25	0.0	0	{}	3	True
ع ذ ب	NOUN_CONCRETE	True	7	5	2	0	0	0	0	0.714	0.286	0.0	0	{}	2	False
ع ذ ب	NOUN_PASSIVE_PART	True	4	3	1	0	0	0	0	0.75	0.25	0.0	0	{}	3	True
ع ذ ب	PV:II	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ع ذ ر	GERUND	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ع ذ ر	GERUND_MEEM	True	4	3	1	0	0	0	0	0.75	0.25	0.0	0	{}	4	True
ع ذ ر	IV:VIII	True	5	4	1	0	0	0	0	0.8	0.2	0.0	0	{}	3	False
ع ذ ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ب	ADJ_COMP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ب	NOUN_CONCRETE	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	False
ع ر ب	NOUN_RELATIVE	True	15	14	1	0	0	0	0	0.933	0.067	0.0	0	{}	13	False
ع ر ج ن	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ج	ADJ_QUALIT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ر ج	IV:I	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ع ر ج	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ر ر	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ش	IV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ر ش	NOUN_CONCRETE	True	29	23	6	0	0	1	0	0.793	0.207	0.0	0	{}	23	False
ع ر ش	NOUN_PASSIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ض	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ض	CV:IV	True	11	0	0	11	0	0	0	0.0	0.0	1.0	0	{}	9	False
ع ر ض	GERUND	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ع ر ض	IV:IV	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	6	False
ع ر ض	IV_PASS:I	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ع ر ض	NOUN_ABSTRACT	True	7	7	0	0	0	0	0	1.0	0.0	0.0	0	{}	6	False
ع ر ض	NOUN_ACTIVE_PART	True	21	19	2	0	0	0	0	0.905	0.095	0.0	0	{}	15	False
ع ر ض	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ض	PV:I	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ع ر ض	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ض	PV:IV	True	14	14	0	0	0	0	0	1.0	0.0	0.0	0	{}	10	False
ع ر ض	PV_PASS:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ر ف	IV:I	True	15	14	1	0	1	0	0	0.933	0.067	0.0	0	{}	11	False
ع ر ف	IV:VI	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ر ف	IV_PASS:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ع ر ف	NOUN_ABSTRACT	True	32	32	0	0	0	0	0	1.0	0.0	0.0	0	{}	9	False
ع ر ف	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ف	NOUN_PASSIVE_PART	True	9	8	1	0	0	0	0	0.889	0.111	0.0	0	{}	6	False
ع ر ف	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ف	PV:I	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ع ر ف	PV:II	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ر ف	PV:VIII	True	3	2	1	0	1	0	0	0.667	0.333	0.0	0	{}	3	True
ع ر م	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر و	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ر و	PV:VIII	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ع ر ي	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ي	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ر ي	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ز ب	IV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ع ز ر	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ز ر	PV:II	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ز ز	ADJ_COMP	True	3	0	3	0	0	0	0	0.0	1.0	0.0	0	{}	3	True
ع ز ز	ADJ_QUALIT	True	37	34	3	0	1	0	0	0.919	0.081	0.0	0	{}	19	False
ع ز ز	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ع ز ز	GERUND	True	12	11	1	0	0	0	0	0.917	0.083	0.0	0	{}	9	False
ع ز ز	IV:IV	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ع ز ز	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ز ز	NOUN_PROP	True	64	58	6	0	2	0	0	0.906	0.094	0.0	0	{}	34	False
ع ز ز	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ز ل	CV:VIII	True	2	0	1	2	1	0	0	0.0	0.5	1.0	0	{}	2	True
ع ز ل	IV:VIII	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ز ل	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ز ل	NOUN_TIME_PLACE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ز ل	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ز ل	PV:VIII	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ز م	GERUND	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ع ز م	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ز م	PV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ع ز و	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع س ر	ADJ_QUALIT	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	3	True
ع س ر	GERUND	True	5	4	1	0	0	0	0	0.8	0.2	0.0	0	{}	4	False
ع س ر	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع س ر	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع س ر	PV:VI	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع س ع س	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع س ل	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع س ي	UNINFLECTED_VERB	True	30	21	9	0	1	1	0	0.7	0.3	0.0	0	{}	16	False
ع ش ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ش ر	CV:III	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ع ش ر	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ش ر	NOUN_CONCRETE	True	7	6	1	0	0	0	3	0.857	0.143	0.0	0	{}	6	False
ع ش ر	NOUN_NUM	True	17	12	5	0	2	0	0	0.706	0.294	0.0	0	{}	12	False
ع ش و	ADV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ع ش و	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ش و	NOUN_ABSTRACT	True	9	8	1	0	1	0	0	0.889	0.111	0.0	0	{}	6	False
ع ش و	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ش و	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ص ب	ADJ_QUALIT	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ع ص ب	NOUN_CONCRETE	True	4	2	2	0	0	0	0	0.5	0.5	0.0	0	{}	3	True
ع ص ر	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ص ر	IV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	1	True
ع ص ر	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ع ص ر	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
