root_arabic	form_tag	form_tag_available	instance_count	partner_root	partner_form_tag	attach_count	total_attach	pair_ratio	top_rel	rel_dist	batch_count	low_occurrence
ص ل ص ل	NOUN_CONCRETE	True	4	خ ل ق	NOUN_ACTIVE_PART	1	8	0.125	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	2	True
ص ل ص ل	NOUN_CONCRETE	True	4	ف خ ر	NOUN_CONCRETE	1	8	0.125	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	2	True
ص ل و	GERUND	True	77	ق و م	CV:IV	18	88	0.205	dep_of:direct_object	"{""dep_of:direct_object"": 18}"	31	False
ص ل و	GERUND	True	77	ق و م	PV:IV	13	88	0.148	dep_of:direct_object	"{""dep_of:direct_object"": 13}"	31	False
ص ل و	GERUND	True	77	ق و م	IV:IV	9	88	0.102	dep_of:direct_object	"{""dep_of:direct_object"": 9}"	31	False
ص ل و	GERUND	True	77	ق و م	NOUN_ACTIVE_PART	3	88	0.034	dep_of:idafa	"{""dep_of:direct_object"": 1, ""dep_of:idafa"": 2}"	31	False
ص ل و	GERUND	True	77	أ م ر	IV:I	2	88	0.023	dep_of:prep_complement	"{""dep_of:prep_complement"": 1, ""dep_of:subject"": 1}"	31	False
ص ل و	GERUND	True	77	ب ع د	NOUN_ABSTRACT	2	88	0.023	dep_of:idafa	"{""dep_of:idafa"": 2}"	31	False
ص ل و	GERUND	True	77	ح ف ظ	IV:III	2	88	0.023	dep_of:prep_complement	"{""dep_of:prep_complement"": 2}"	31	False
ص ل و	GERUND	True	77	ز ك و	NOUN_ABSTRACT	2	88	0.023	head_of:conjoined	"{""head_of:conjoined"": 2}"	31	False
ص ل و	GERUND	True	77	ص ب ر	GERUND	2	88	0.023	dep_of:conjoined	"{""dep_of:conjoined"": 2}"	31	False
ص ل و	GERUND	True	77	ق ض ي	PV:I	2	88	0.023	dep_of:direct_object	"{""dep_of:direct_object"": 1, ""dep_of:subject"": 1}"	31	False
ص ل و	GERUND	True	77	ق و م	GERUND	2	88	0.023	dep_of:idafa	"{""dep_of:idafa"": 2}"	31	False
ص ل و	GERUND	True	77	ق و م	PV:I	2	88	0.023	dep_of:prep_complement	"{""dep_of:prep_complement"": 2}"	31	False
ص ل و	GERUND	True	77	ك و ن	PV:I	2	88	0.023	dep_of:subject	"{""dep_of:subject"": 2}"	31	False
ص ل و	GERUND	True	77	أ ت ي	IV:I	1	88	0.011	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	31	False
ص ل و	GERUND	True	77	أ م ر	CV:I	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ج ه ر	IV:I	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ح ي ي	GERUND_MEEM	1	88	0.011	head_of:conjoined	"{""head_of:conjoined"": 1}"	31	False
ص ل و	GERUND	True	77	خ ش ع	NOUN_ACTIVE_PART	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	د و م	NOUN_ACTIVE_PART	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ذ ك ر	GERUND	1	88	0.011	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	31	False
ص ل و	GERUND	True	77	س ب ح	GERUND	1	88	0.011	head_of:conjoined	"{""head_of:conjoined"": 1}"	31	False
ص ل و	GERUND	True	77	س و ه	NOUN_ACTIVE_PART	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ص د د	IV:I	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ص ل و	NOUN_ABSTRACT	1	88	0.011	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	31	False
ص ل و	GERUND	True	77	ض ي ع	PV:IV	1	88	0.011	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	31	False
ص ل و	GERUND	True	77	ع ش و	NOUN_PROP	1	88	0.011	head_of:idafa	"{""head_of:idafa"": 1}"	31	False
ص ل و	GERUND	True	77	ع ل م	PV:I	1	88	0.011	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	31	False
ص ل و	GERUND	True	77	ع و ن	CV:X	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ف ج ر	NOUN_ABSTRACT	1	88	0.011	head_of:idafa	"{""head_of:idafa"": 1}"	31	False
ص ل و	GERUND	True	77	ق ب ل	NOUN_ABSTRACT	1	88	0.011	dep_of:idafa	"{""dep_of:idafa"": 1}"	31	False
ص ل و	GERUND	True	77	ق ر ء	NOUN_CONCRETE	1	88	0.011	head_of:conjoined	"{""head_of:conjoined"": 1}"	31	False
ص ل و	GERUND	True	77	ق ر ب	IV:I	1	88	0.011	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	31	False
ص ل و	GERUND	True	77	ق ص ر	IV:I	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ق و ل	PV:I	1	88	0.011	dep_of:quoted_complement	"{""dep_of:quoted_complement"": 1}"	31	False
ص ل و	GERUND	True	77	م و ت	GERUND_MEEM	1	88	0.011	head_of:conjoined	"{""head_of:conjoined"": 1}"	31	False
ص ل و	GERUND	True	77	ن د و	PV_PASS:I	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ن د ي	PV:III	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	GERUND	True	77	ن س ك	GERUND	1	88	0.011	head_of:conjoined	"{""head_of:conjoined"": 1}"	31	False
ص ل و	GERUND	True	77	و س ط	ADJ_COMP	1	88	0.011	head_of:adjective	"{""head_of:adjective"": 1}"	31	False
ص ل و	GERUND	True	77	و ص ي	PV:IV	1	88	0.011	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	31	False
ص ل و	IV:I	True	4	ن و ر	NOUN_CONCRETE	2	6	0.333	head_of:direct_object	"{""head_of:direct_object"": 2}"	4	True
ص ل و	IV:I	True	4	ج ع ل	PV:I	1	6	0.167	dep_of:circumstantial	"{""dep_of:circumstantial"": 1}"	4	True
ص ل و	IV:I	True	4	د ح ر	NOUN_PASSIVE_PART	1	6	0.167	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	4	True
ص ل و	IV:I	True	4	ذ م م	NOUN_PASSIVE_PART	1	6	0.167	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	4	True
ص ل و	IV:I	True	4	س ع ر	NOUN_CONCRETE	1	6	0.167	head_of:direct_object	"{""head_of:direct_object"": 1}"	4	True
ص ل و	IV:IV	True	2	ش ق و	ADJ_COMP	1	2	0.5	head_of:subject	"{""head_of:subject"": 1}"	2	True
ص ل و	IV:IV	True	2	ن و ر	NOUN_CONCRETE	1	2	0.5	head_of:direct_object	"{""head_of:direct_object"": 1}"	2	True
ص ل و	NOUN_ABSTRACT	True	4	ح ف ظ	CV:III	1	6	0.167	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	3	True
ص ل و	NOUN_ABSTRACT	True	4	ح ف ظ	IV:III	1	6	0.167	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	3	True
ص ل و	NOUN_ABSTRACT	True	4	ر ب ب	NOUN_CONCRETE	1	6	0.167	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	3	True
ص ل و	NOUN_ABSTRACT	True	4	ر ح م	GERUND	1	6	0.167	head_of:conjoined	"{""head_of:conjoined"": 1}"	3	True
ص ل و	NOUN_ABSTRACT	True	4	ص ل و	GERUND	1	6	0.167	head_of:conjoined	"{""head_of:conjoined"": 1}"	3	True
ص ل و	NOUN_ABSTRACT	True	4	ص م ع	NOUN_CONCRETE	1	6	0.167	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	3	True
ص ل و	NOUN_CONCRETE	True	2	ر س ل	NOUN_CONCRETE	1	2	0.5	head_of:idafa	"{""head_of:idafa"": 1}"	1	True
ص ل و	NOUN_CONCRETE	True	2	ق ر ب	NOUN_CONCRETE	1	2	0.5	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	1	True
ص ل و	NOUN_TIME_PLACE	True	1	أ خ ذ	PV:VIII	1	1	1.0	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	1	True
ص ل و	PV:II	True	3	ص د ق	PV:II	1	1	1.0	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	3	True
ص ل ي	ADJ_QUALIT	True	1	و ل ي	ADJ_QUALIT	1	1	1.0	dep_of:accusative_specification	"{""dep_of:accusative_specification"": 1}"	1	True
ص ل ي	CV:I	True	2	ص ب ر	CV:I	1	2	0.5	head_of:conjoined	"{""head_of:conjoined"": 1}"	2	True
ص ل ي	CV:I	True	2	ي و م	ADV	1	2	0.5	head_of:adverbial	"{""head_of:adverbial"": 1}"	2	True
ص ل ي	CV:II	True	4	ج ح م	NOUN_CONCRETE	1	4	0.25	head_of:direct_object	"{""head_of:direct_object"": 1}"	4	True
ص ل ي	CV:II	True	4	ر ب ب	NOUN_CONCRETE	1	4	0.25	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	4	True
ص ل ي	CV:II	True	4	س ل م	CV:II	1	4	0.25	head_of:conjoined	"{""head_of:conjoined"": 1}"	4	True
ص ل ي	CV:II	True	4	ن ح ر	CV:I	1	4	0.25	head_of:conjoined	"{""head_of:conjoined"": 1}"	4	True
ص ل ي	GERUND	True	1	ج ح م	NOUN_PROP	1	1	1.0	head_of:idafa	"{""head_of:idafa"": 1}"	1	True
ص ل ي	IV:I	True	8	ج ه ن م	NOUN_CONCRETE	1	5	0.2	dep_of:circumstantial	"{""dep_of:circumstantial"": 1}"	6	False
ص ل ي	IV:I	True	8	ج ي أ	PV:I	1	5	0.2	head_of:conjoined	"{""head_of:conjoined"": 1}"	6	False
ص ل ي	IV:I	True	8	س ع ر	NOUN_CONCRETE	1	5	0.2	head_of:direct_object	"{""head_of:direct_object"": 1}"	6	False
ص ل ي	IV:I	True	8	ق و م	NOUN_CONCRETE	1	5	0.2	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	6	False
ص ل ي	IV:I	True	8	ي و م	ADV	1	5	0.2	head_of:adverbial	"{""head_of:adverbial"": 1}"	6	False
ص ل ي	IV:II	True	4	أ ب د	ADV	1	7	0.143	head_of:adverbial	"{""head_of:adverbial"": 1}"	3	True
ص ل ي	IV:II	True	4	أ ح د	NOUN_CONCRETE	1	7	0.143	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	3	True
ص ل ي	IV:II	True	4	أ ل ه	NOUN_PROP	1	7	0.143	head_of:subject	"{""head_of:subject"": 1}"	3	True
ص ل ي	IV:II	True	4	ق و م	IV:I	1	7	0.143	head_of:conjoined	"{""head_of:conjoined"": 1}"	3	True
ص ل ي	IV:II	True	4	م ع ع	ADV	1	7	0.143	head_of:adverbial	"{""head_of:adverbial"": 1}"	3	True
ص ل ي	IV:II	True	4	م ل ك	NOUN_CONCRETE	1	7	0.143	head_of:subject	"{""head_of:subject"": 1}"	3	True
ص ل ي	IV:II	True	4	ن ب أ	NOUN_CONCRETE	1	7	0.143	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	3	True
ص ل ي	IV:IV	True	5	ن و ر	NOUN_CONCRETE	2	7	0.286	head_of:direct_object	"{""head_of:direct_object"": 2}"	3	False
ص ل ي	IV:IV	True	5	ب أ س	UNINFLECTED_VERB	1	7	0.143	head_of:conjoined	"{""head_of:conjoined"": 1}"	3	False
ص ل ي	IV:IV	True	5	ج ه ن م	ADV	1	7	0.143	head_of:direct_object	"{""head_of:direct_object"": 1}"	3	False
ص ل ي	IV:IV	True	5	ج ه ن م	NOUN_PROP	1	7	0.143	head_of:direct_object	"{""head_of:direct_object"": 1}"	3	False
ص ل ي	IV:IV	True	5	س ق ر	NOUN_PROP	1	7	0.143	head_of:direct_object	"{""head_of:direct_object"": 1}"	3	False
ص ل ي	IV:IV	True	5	ك و ن	PV:I	1	7	0.143	head_of:conjoined	"{""head_of:conjoined"": 1}"	3	False
ص ل ي	NOUN_ACTIVE_PART	True	6	ج ح م	NOUN_CONCRETE	2	7	0.286	head_of:idafa	"{""head_of:idafa"": 2}"	6	False
ص ل ي	NOUN_ACTIVE_PART	True	6	ك و ن	IV:I	2	7	0.286	dep_of:kana_predicate	"{""dep_of:kana_predicate"": 1, ""dep_of:prep_complement"": 1}"	6	False
ص ل ي	NOUN_ACTIVE_PART	True	6	و ي ل	NOUN_ABSTRACT	2	7	0.286	dep_of:predication	"{""dep_of:predication"": 1, ""dep_of:prep_complement"": 1}"	6	False
ص ل ي	NOUN_ACTIVE_PART	True	6	ن و ر	NOUN_CONCRETE	1	7	0.143	head_of:idafa	"{""head_of:idafa"": 1}"	6	False
ص ل ي	PV:I	True	1	ح ر ب	NOUN_CONCRETE	1	2	0.5	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	1	True
ص ل ي	PV:I	True	1	ق و م	NOUN_ACTIVE_PART	1	2	0.5	dep_of:circumstantial	"{""dep_of:circumstantial"": 1}"	1	True
ص ل ي	PV:II	True	1	م ل ك	NOUN_CONCRETE	1	1	1.0	head_of:conjoined	"{""head_of:conjoined"": 1}"	1	True
ص م د	NOUN_PROP	True	1	أ ل ه	NOUN_PROP	1	1	1.0	dep_of:predication	"{""dep_of:predication"": 1}"	1	True
ص م ع	NOUN_CONCRETE	True	1	ب ي ع	GERUND	1	4	0.25	head_of:conjoined	"{""head_of:conjoined"": 1}"	1	True
ص م ع	NOUN_CONCRETE	True	1	س ج د	NOUN_TIME_PLACE	1	4	0.25	head_of:conjoined	"{""head_of:conjoined"": 1}"	1	True
ص م ع	NOUN_CONCRETE	True	1	ص ل و	NOUN_ABSTRACT	1	4	0.25	head_of:conjoined	"{""head_of:conjoined"": 1}"	1	True
ص م ع	NOUN_CONCRETE	True	1	ه د م	PV_PASS:II	1	4	0.25	dep_of:subject	"{""dep_of:subject"": 1}"	1	True
ص م م	ADJ_QUALIT	True	12	ع م ي	ADJ_QUALIT	5	16	0.312	head_of:conjoined	"{""dep_of:conjoined"": 2, ""head_of:conjoined"": 3}"	11	False
ص م م	ADJ_QUALIT	True	12	ب ك م	ADJ_QUALIT	3	16	0.188	head_of:conjoined	"{""head_of:conjoined"": 3}"	11	False
ص م م	ADJ_QUALIT	True	12	س م ع	IV:IV	3	16	0.188	dep_of:direct_object	"{""dep_of:direct_object"": 3}"	11	False
ص م م	ADJ_QUALIT	True	12	س م ع	IV:I	2	16	0.125	dep_of:direct_object	"{""dep_of:direct_object"": 1, ""dep_of:subject"": 1}"	11	False
ص م م	ADJ_QUALIT	True	12	خ ر ر	IV:I	1	16	0.062	dep_of:circumstantial	"{""dep_of:circumstantial"": 1}"	11	False
ص م م	ADJ_QUALIT	True	12	ظ ل م	NOUN_ABSTRACT	1	16	0.062	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	11	False
ص م م	ADJ_QUALIT	True	12	ع ن د	ADV	1	16	0.062	head_of:adverbial	"{""head_of:adverbial"": 1}"	11	False
ص م م	PV:I	True	2	ع م م	PV:I	2	3	0.667	dep_of:conjoined	"{""dep_of:conjoined"": 2}"	1	True
ص م م	PV:I	True	2	ك ث ر	ADJ_QUALIT	1	3	0.333	head_of:subject	"{""head_of:subject"": 1}"	1	True
ص م م	PV:IV	True	1	ع م ي	PV:IV	1	2	0.5	head_of:conjoined	"{""head_of:conjoined"": 1}"	1	True
ص م م	PV:IV	True	1	ل ع ن	PV:I	1	2	0.5	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	1	True
ص ن ع	CV:I	True	2	ع ي ن	NOUN_CONCRETE	2	4	0.5	head_of:prep_complement	"{""head_of:prep_complement"": 2}"	2	True
ص ن ع	CV:I	True	2	ف ل ك	NOUN_CONCRETE	2	4	0.5	head_of:direct_object	"{""head_of:direct_object"": 2}"	2	True
ص ن ع	GERUND	True	2	أ ل ه	NOUN_PROP	1	2	0.5	head_of:idafa	"{""head_of:idafa"": 1}"	2	True
ص ن ع	GERUND	True	2	ح س ن	IV:IV	1	2	0.5	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	2	True
ص ن ع	IV:I	True	9	ك و ن	PV:I	4	6	0.667	dep_of:kana_predicate	"{""dep_of:kana_predicate"": 4}"	8	False
ص ن ع	IV:I	True	9	ع ي ن	NOUN_CONCRETE	1	6	0.167	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	8	False
ص ن ع	IV:I	True	9	ف ل ك	NOUN_CONCRETE	1	6	0.167	head_of:direct_object	"{""head_of:direct_object"": 1}"	8	False
ص ن ع	NOUN_ABSTRACT	True	1	ع ل م	PV:II	1	2	0.5	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	1	True
ص ن ع	NOUN_ABSTRACT	True	1	ل ب س	NOUN_CONCRETE	1	2	0.5	head_of:idafa	"{""head_of:idafa"": 1}"	1	True
ص ن ع	NOUN_TIME_PLACE	True	1	أ خ ذ	IV:VIII	1	1	1.0	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	1	True
ص ن ع	PV:VIII	True	1	ن ف س	NOUN_ABSTRACT	1	1	1.0	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	1	True
ص ن م	NOUN_CONCRETE	True	5	ع ب د	IV:I	2	5	0.4	dep_of:direct_object	"{""dep_of:direct_object"": 2}"	5	False
ص ن م	NOUN_CONCRETE	True	5	أ خ ذ	IV:VIII	1	5	0.2	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	5	False
ص ن م	NOUN_CONCRETE	True	5	ع ك ف	IV:I	1	5	0.2	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	5	False
ص ن م	NOUN_CONCRETE	True	5	ك ي د	IV:I	1	5	0.2	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	5	False
ص ن و	NOUN_ABSTRACT	True	2	غ ي ر	NOUN_ABSTRACT	2	3	0.667	dep_of:idafa	"{""dep_of:idafa"": 1, ""head_of:conjoined"": 1}"	1	True
ص ن و	NOUN_ABSTRACT	True	2	ن خ ل	NOUN_CONCRETE	1	3	0.333	dep_of:adjective	"{""dep_of:adjective"": 1}"	1	True
ص ه ر	NOUN_ABSTRACT	True	1	ن س ب	NOUN_ABSTRACT	1	1	1.0	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	1	True
ص و ب	GERUND	True	1	ق و ل	PV:I	1	1	1.0	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	1	True
ص و ب	IV:I	True	4	ح ل ل	IV:I	1	6	0.167	head_of:conjoined	"{""head_of:conjoined"": 1}"	4	True
ص و ب	IV:I	True	4	د و ر	NOUN_ABSTRACT	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	True
ص و ب	IV:I	True	4	ز و ل	IV:I	1	6	0.167	dep_of:kana_predicate	"{""dep_of:kana_predicate"": 1}"	4	True
ص و ب	IV:I	True	4	س و أ	NOUN_ABSTRACT	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	True
ص و ب	IV:I	True	4	ع ذ ب	NOUN_CONCRETE	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	True
ص و ب	IV:I	True	4	ق ر ع	NOUN_ABSTRACT	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	True
ص و ب	IV:IV	True	20	ف ت ن	GERUND	3	25	0.12	head_of:subject	"{""dep_of:adjective"": 1, ""head_of:subject"": 2}"	15	False
ص و ب	IV:IV	True	20	ب ع ض	NOUN_ABSTRACT	2	25	0.08	head_of:prep_complement	"{""head_of:prep_complement"": 1, ""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	س و أ	ADJ_QUALIT	2	25	0.08	head_of:subject	"{""head_of:subject"": 2}"	15	False
ص و ب	IV:IV	True	20	ع ذ ب	NOUN_ABSTRACT	2	25	0.08	dep_of:predication	"{""dep_of:predication"": 1, ""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	أ ل ه	NOUN_PROP	1	25	0.04	head_of:subject	"{""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	ج د ل	IV:III	1	25	0.04	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	15	False
ص و ب	IV:IV	True	20	ج ه ل	GERUND	1	25	0.04	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	15	False
ص و ب	IV:IV	True	20	ح س ن	NOUN_ABSTRACT	1	25	0.04	head_of:subject	"{""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	س ب ل	NOUN_CONCRETE	1	25	0.04	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	15	False
ص و ب	IV:IV	True	20	ص ب ح	IV:IV	1	25	0.04	head_of:conjoined	"{""head_of:conjoined"": 1}"	15	False
ص و ب	IV:IV	True	20	ص ر ف	IV:I	1	25	0.04	head_of:conjoined	"{""head_of:conjoined"": 1}"	15	False
ص و ب	IV:IV	True	20	ص غ ر	ADJ_QUALIT	1	25	0.04	head_of:subject	"{""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	ص و ب	NOUN_ABSTRACT	1	25	0.04	head_of:subject	"{""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	ظ م أ	GERUND	1	25	0.04	head_of:subject	"{""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	ع ذ ب	NOUN_CONCRETE	1	25	0.04	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	15	False
ص و ب	IV:IV	True	20	ع ر ي	NOUN_ABSTRACT	1	25	0.04	head_of:subject	"{""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	غ ي ر	NOUN_ABSTRACT	1	25	0.04	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	15	False
ص و ب	IV:IV	True	20	ق و م	NOUN_CONCRETE	1	25	0.04	head_of:direct_object	"{""head_of:direct_object"": 1}"	15	False
ص و ب	IV:IV	True	20	م ث ل	NOUN_ABSTRACT	1	25	0.04	head_of:subject	"{""head_of:subject"": 1}"	15	False
ص و ب	IV:IV	True	20	ي د ي	NOUN_CONCRETE	1	25	0.04	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	15	False
ص و ب	NOUN_ABSTRACT	True	10	ص و ب	PV:IV	9	13	0.692	dep_of:subject	"{""dep_of:prep_complement"": 2, ""dep_of:subject"": 7}"	8	False
ص و ب	NOUN_ABSTRACT	True	10	س م و	NOUN_CONCRETE	1	13	0.077	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	8	False
ص و ب	NOUN_ABSTRACT	True	10	ص و ب	IV:IV	1	13	0.077	dep_of:subject	"{""dep_of:subject"": 1}"	8	False
ص و ب	NOUN_ABSTRACT	True	10	ظ ل م	NOUN_ABSTRACT	1	13	0.077	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	8	False
ص و ب	NOUN_ABSTRACT	True	10	م و ت	GERUND	1	13	0.077	head_of:idafa	"{""head_of:idafa"": 1}"	8	False
ص و ب	NOUN_ACTIVE_PART	True	2	ص ب ب	IV:IV	1	1	1.0	dep_of:subject	"{""dep_of:subject"": 1}"	2	True
ص و ب	PV:I	True	6	ح ر ث	GERUND	1	6	0.167	head_of:direct_object	"{""head_of:direct_object"": 1}"	4	False
ص و ب	PV:I	True	6	خ ي ر	GERUND	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	False
ص و ب	PV:I	True	6	ذ ن ب	NOUN_ABSTRACT	1	6	0.167	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	4	False
ص و ب	PV:I	True	6	ع ص ر	GERUND	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	False
ص و ب	PV:I	True	6	ف ت ن	GERUND	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	False
ص و ب	PV:I	True	6	ك ب ر	GERUND	1	6	0.167	head_of:subject	"{""head_of:subject"": 1}"	4	False
ص و ب	PV:IV	True	27	ص و ب	NOUN_ABSTRACT	9	30	0.3	head_of:subject	"{""head_of:prep_complement"": 2, ""head_of:subject"": 7}"	14	False
ص و ب	PV:IV	True	27	ق و م	NOUN_CONCRETE	3	30	0.1	head_of:direct_object	"{""head_of:direct_object"": 3}"	14	False
ص و ب	PV:IV	True	27	أ ذ ن	GERUND	2	30	0.067	head_of:prep_complement	"{""head_of:prep_complement"": 2}"	14	False
ص و ب	PV:IV	True	27	س و أ	NOUN_ABSTRACT	2	30	0.067	head_of:subject	"{""head_of:subject"": 2}"	14	False
ص و ب	PV:IV	True	27	و ب ل	NOUN_CONCRETE	2	30	0.067	head_of:subject	"{""head_of:subject"": 2}"	14	False
ص و ب	PV:IV	True	27	أ ر ض	NOUN_CONCRETE	1	30	0.033	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	14	False
ص و ب	PV:IV	True	27	ب غ ي	GERUND	1	30	0.033	head_of:subject	"{""head_of:subject"": 1}"	14	False
ص و ب	PV:IV	True	27	ح س ن	NOUN_ABSTRACT	1	30	0.033	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	14	False
ص و ب	PV:IV	True	27	س ب ل	NOUN_ABSTRACT	1	30	0.033	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	14	False
ص و ب	PV:IV	True	27	س و أ	ADJ_QUALIT	1	30	0.033	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	14	False
ص و ب	PV:IV	True	27	ف ض ل	GERUND	1	30	0.033	head_of:subject	"{""head_of:subject"": 1}"	14	False
ص و ب	PV:IV	True	27	ق ر ح	NOUN_ABSTRACT	1	30	0.033	head_of:subject	"{""head_of:subject"": 1}"	14	False
ص و ب	PV:IV	True	27	ك ت ب	NOUN_CONCRETE	1	30	0.033	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	14	False
ص و ب	PV:IV	True	27	ل م م	ADV	1	30	0.033	head_of:subject	"{""head_of:subject"": 1}"	14	False
ص و ب	PV:IV	True	27	م ث ل	NOUN_ABSTRACT	1	30	0.033	head_of:direct_object	"{""head_of:direct_object"": 1}"	14	False
ص و ب	PV:IV	True	27	ن ف س	NOUN_ABSTRACT	1	30	0.033	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	14	False
ص و ب	PV:IV	True	27	ي و م	ADV	1	30	0.033	head_of:adverbial	"{""head_of:adverbial"": 1}"	14	False
ص و ت	NOUN_ABSTRACT	True	8	ح م ر	NOUN_CONCRETE	1	9	0.111	head_of:idafa	"{""head_of:idafa"": 1}"	4	False
ص و ت	NOUN_ABSTRACT	True	8	خ ش ع	PV:I	1	9	0.111	dep_of:subject	"{""dep_of:subject"": 1}"	4	False
ص و ت	NOUN_ABSTRACT	True	8	ر ف ع	IV:I	1	9	0.111	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	4	False
ص و ت	NOUN_ABSTRACT	True	8	غ ض ض	CV:I	1	9	0.111	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	4	False
ص و ت	NOUN_ABSTRACT	True	8	غ ض ض	IV:I	1	9	0.111	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	4	False
ص و ت	NOUN_ABSTRACT	True	8	ف ز ز	CV:X	1	9	0.111	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	4	False
ص و ت	NOUN_ABSTRACT	True	8	ف و ق	ADV	1	9	0.111	dep_of:idafa	"{""dep_of:idafa"": 1}"	4	False
ص و ت	NOUN_ABSTRACT	True	8	ن ب أ	NOUN_CONCRETE	1	9	0.111	head_of:idafa	"{""head_of:idafa"": 1}"	4	False
