root_arabic	form_tag	form_tag_available	instance_count	legacy_instance_count	dep_dominant	dep_dominant_ratio	head_dominant	head_dominant_ratio	negated_ratio	scoped_ratio	narration_ratio	in_quote_ratio	imperative_count	supplication_count	interrogative_count	frame_count	absolute_ratio	top_prep	agency	dominant_referent	batch_count	low_occurrence
ص ل د	ADJ_QUALIT	True	1	1	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ص ل ص ل	NOUN_CONCRETE	True	4	4	prep_complement	1.0	prep_complement	1.0	0.0	0.0	0.5	0.5	0	0	0	0	0.0				2	True
ص ل و	GERUND	True	77	93	direct_object	0.568	conjoined	0.5	0.091	0.091	0.948	0.052	0	2	0	0	0.0		mixed	HUMANS_GENERIC	31	False
ص ل و	IV:I	True	4	0	circumstantial	1.0	direct_object	0.667	0.0	0.0	1.0	0.0	0	0	0	4	0.0		mixed	HUMANS_GENERIC	4	True
ص ل و	IV:IV	True	2	0		0.0	direct_object	0.667	0.5	1.0	1.0	0.0	0	0	0	2	0.0		mixed	HUMANS_GENERIC	2	True
ص ل و	NOUN_ABSTRACT	True	4	0	prep_complement	0.5	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	3	True
ص ل و	NOUN_CONCRETE	True	2	0	conjoined	0.5	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ص ل و	NOUN_TIME_PLACE	True	1	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ص ل و	PV:II	True	3	0	conjoined	0.5	adverbial	1.0	0.333	0.333	1.0	0.0	0	0	0	3	0.0		mixed	HUMANS_GENERIC	3	True
ص ل ي	ADJ_QUALIT	True	1	0	accusative_specification	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ص ل ي	CV:I	True	2	0		0.0	direct_object	0.4	0.0	0.0	0.0	0.0	2	0	0	2	0.0	بـ	mixed	HUMANS_GENERIC	2	True
ص ل ي	CV:II	True	4	0		0.0	prep_complement	0.429	0.0	0.0	0.0	0.0	4	0	0	4	0.0	عَلَى	mixed	HUMANS_GENERIC	4	True
ص ل ي	GERUND	True	1	0		0.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ص ل ي	IV:I	True	8	0	circumstantial	0.5	direct_object	0.4	0.25	0.25	0.625	0.375	0	2	0	8	0.2	إِلَى	mixed	HUMANS_GENERIC	6	False
ص ل ي	IV:II	True	4	0	predication	1.0	adverbial	0.286	0.5	0.5	1.0	0.0	0	0	0	4	1.0	عَلَى	mixed	HUMANS_GENERIC	3	True
ص ل ي	IV:IV	True	5	0	predication	1.0	direct_object	0.833	0.0	0.0	1.0	0.0	0	0	0	5	0.0		mixed	HUMANS_GENERIC	3	False
ص ل ي	IV:VIII	True	1	0	predication	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
ص ل ي	NOUN_ACTIVE_PART	True	6	0	predication	0.5	idafa	1.0	0.167	0.333	0.833	0.167	0	0	0	0	0.0		mixed	HUMANS_GENERIC	6	False
ص ل ي	PV:I	True	1	34	circumstantial	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0	فِي	mixed	HUMANS_GENERIC	1	True
ص ل ي	PV:II	True	1	0		0.0	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0	عَلَى	mixed	HUMANS_GENERIC	1	True
ص م ت	NOUN_ACTIVE_PART	True	1	1	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ص م د	NOUN_PROP	True	1	1	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ص م ع	NOUN_CONCRETE	True	1	1	subject	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ص م م	ADJ_QUALIT	True	12	15	direct_object	0.4	conjoined	0.75	0.333	0.333	0.917	0.083	0	0	0	0	0.0		human	BANU_ISRAEL	11	False
ص م م	PV:I	True	2	0	conjoined	1.0	subject	1.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0		human	BANU_ISRAEL	1	True
ص م م	PV:IV	True	1	0	conjoined	1.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	BANU_ISRAEL	1	True
ص ن ع	CV:I	True	2	0		0.0	direct_object	0.5	0.0	0.0	0.0	0.0	2	0	0	2	0.0	بـ	mixed	PROPHET_OTHER	2	True
ص ن ع	GERUND	True	2	0	direct_object	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	2	True
ص ن ع	IV:I	True	9	20	kana_predicate	0.8	direct_object	0.778	0.0	0.0	1.0	0.0	0	0	0	9	0.111	عَلَى	mixed	PROPHET_OTHER	8	False
ص ن ع	NOUN_ABSTRACT	True	1	0	direct_object	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	1	True
ص ن ع	NOUN_TIME_PLACE	True	1	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	1	True
ص ن ع	PV:I	True	4	0		0.0	direct_object	0.8	0.25	0.25	1.0	0.0	0	0	0	4	0.0	فِي	mixed	PROPHET_OTHER	3	True
ص ن ع	PV:VIII	True	1	0		0.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	لـ	mixed	PROPHET_OTHER	1	True
ص ن م	NOUN_CONCRETE	True	5	5	direct_object	0.8	idafa	0.5	0.0	0.0	0.4	0.6	0	1	0	0	0.0		mixed	HUMANS_GENERIC	5	False
ص ن و	NOUN_ABSTRACT	True	2	2	adjective	0.5	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ص ه ر	IV_PASS:IV	True	1	2		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	بـ			1	True
ص ه ر	NOUN_ABSTRACT	True	1	0	conjoined	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ص و ب	GERUND	True	1	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ص و ب	IV:I	True	4	0	kana_predicate	0.5	direct_object	0.4	0.25	0.25	0.75	0.25	0	0	0	4	0.0		mixed	HUMANS_GENERIC	4	True
ص و ب	IV:IV	True	20	0	particle_complement	0.333	direct_object	0.385	0.2	0.25	0.85	0.15	0	0	0	20	0.0	بـ	mixed	HUMANS_GENERIC	15	False
ص و ب	NOUN_ABSTRACT	True	10	70	subject	0.667	idafa	0.5	0.3	0.3	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	8	False
ص و ب	NOUN_ACTIVE_PART	True	2	0	predication	0.5	direct_object	0.5	0.0	0.0	0.5	0.5	0	1	0	0	0.0		mixed	HUMANS_GENERIC	2	True
ص و ب	PV:I	True	6	0		0.0	direct_object	0.545	0.0	0.0	1.0	0.0	0	0	0	6	0.0	بـ	mixed	HUMANS_GENERIC	4	False
ص و ب	PV:IV	True	27	0		0.0	direct_object	0.426	0.333	0.407	0.963	0.037	0	1	0	27	0.077	مِن	mixed	HUMANS_GENERIC	14	False
ص و ت	NOUN_ABSTRACT	True	8	8	direct_object	0.25	idafa	1.0	0.25	0.25	1.0	0.0	0	0	0	0	0.0		mixed	SATAN	4	False
ص و ر	CV:I	True	1	19		0.0	direct_object	0.5	0.0	0.0	0.0	1.0	1	1	0	1	0.0	إِلَى	mixed	HUMANS_GENERIC	1	True
ص و ر	IV:II	True	1	0		0.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	فِي	mixed	HUMANS_GENERIC	1	True
ص و ر	NOUN_ABSTRACT	True	1	0	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ص و ر	NOUN_ACTIVE_PART	True	1	0	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ص و ر	NOUN_CONCRETE	True	12	0	prep_complement	0.833	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	12	False
ص و ر	PV:II	True	3	0	conjoined	1.0	direct_object	0.6	0.0	0.0	1.0	0.0	0	0	0	3	0.0		mixed	HUMANS_GENERIC	3	True
ص و ع	NOUN_CONCRETE	True	1	1	direct_object	1.0	idafa	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ص و ف	NOUN_CONCRETE	True	1	1	predication	0.5	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ص و م	GERUND	True	10	14	direct_object	0.333	idafa	0.444	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	OTHER	5	False
ص و م	IV:I	True	2	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	OTHER	1	True
ص و م	NOUN_ACTIVE_PART	True	2	0	conjoined	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	OTHER	1	True
ص ي ح	GERUND	True	7	13	subject	0.857		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	5	False
ص ي ح	GERUND_INSTANT	True	6	0	direct_object	0.429	adjective	1.0	0.333	1.0	1.0	0.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	4	False
ص ي د	CV:VIII	True	1	0		0.0	adverbial	1.0	0.0	0.0	0.0	0.0	1	0	0	1	1.0		human	BELIEVERS	1	True
ص ي د	GERUND	True	5	6	subject	0.4	idafa	0.667	0.2	0.2	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	1	False
ص ي ر	GERUND	True	23	29	subject	0.733	prep_complement	0.579	0.0	0.0	0.826	0.174	0	1	0	0	0.0		mixed	GOD	18	False
ص ي ر	GERUND_MEEM	True	5	0	accusative_specification	0.6	predication	0.5	0.0	0.0	0.8	0.2	0	0	0	0	0.0		mixed	GOD	4	False
ص ي ر	IV:I	True	1	0		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	إِلَى	mixed	GOD	1	True
ص ي ص	NOUN_CONCRETE	True	1	1	prep_complement	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
ص ي ف	NOUN_PROP	True	1	1	conjoined	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض أ ن	NOUN_CONCRETE	True	1	1	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض ب ح	GERUND	True	1	1	circumstantial	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض ج ع	NOUN_TIME_PLACE	True	3	3	prep_complement	1.0		0.0	0.0	0.0	0.667	0.333	0	0	0	0	0.0		human	HUMANS_GENERIC	3	True
ض ح ك	IV:I	True	6	10	kana_predicate	0.5	prep_complement	0.4	0.0	0.0	1.0	0.0	0	0	0	6	0.0	مِن	human	HUMANS_GENERIC	5	False
ض ح ك	NOUN_ACTIVE_PART	True	2	0	circumstantial	1.0	apposition	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	2	True
ض ح ك	PV:I	True	1	0		0.0		0.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	HUMANS_GENERIC	1	True
ض ح ك	PV:IV	True	1	0	predication	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	1	1.0		human	HUMANS_GENERIC	1	True
ض ح و	ADV	True	1	0	conjoined	1.0	idafa	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ض ح و	IV:I	True	1	0	conjoined	1.0		0.0	1.0	1.0	1.0	0.0	0	0	0	1	0.0		mixed	NATURE_CREATION	1	True
ض ح و	NOUN_ABSTRACT	True	5	7	adverbial	0.5	idafa	1.0	0.0	0.2	0.8	0.2	0	0	0	0	0.0		mixed	NATURE_CREATION	5	False
ض د د	NOUN_ABSTRACT	True	1	1	kana_predicate	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض ر ب	CV:I	True	12	0	conjoined	0.667	prep_complement	0.458	0.0	0.0	0.0	0.167	12	2	0	12	0.167	بـ	mixed	GOD	9	False
ض ر ب	GERUND	True	3	0	adverbial	0.5	prep_complement	0.667	0.333	0.333	1.0	0.0	0	0	0	0	0.0		mixed	GOD	3	True
ض ر ب	IV:I	True	15	57	conjoined	0.571	prep_complement	0.378	0.2	0.2	0.867	0.133	0	0	0	15	0.143	لـ	mixed	GOD	11	False
ض ر ب	PV:I	True	24	0	conjoined	1.0	prep_complement	0.393	0.042	0.083	1.0	0.0	0	0	0	24	0.15	لـ	mixed	GOD	14	False
ض ر ب	PV_PASS:I	True	4	0		0.0	prep_complement	0.5	0.0	0.25	0.75	0.25	0	0	0	4	0.0	عَلَى	mixed	GOD	3	True
ض ر ر	GERUND	True	32	0	direct_object	0.273	conjoined	0.889	0.375	0.375	0.688	0.312	0	2	1	1	0.0		mixed	HUMANS_GENERIC	22	False
ض ر ر	IV:I	True	19	0	conjoined	0.667	direct_object	0.474	0.895	0.947	0.895	0.105	0	1	0	19	0.053	مِن	mixed	HUMANS_GENERIC	13	False
ض ر ر	IV:III	True	2	0	conjoined	1.0	direct_object	0.5	1.0	1.0	1.0	0.0	0	0	0	2	0.0		mixed	HUMANS_GENERIC	2	True
ض ر ر	IV:VIII	True	2	0	conjoined	1.0	direct_object	0.5	0.0	0.0	0.5	0.5	0	0	0	2	0.0	إِلَى	mixed	HUMANS_GENERIC	2	True
ض ر ر	IV_PASS:III	True	1	0		0.0	prep_complement	0.667	1.0	1.0	1.0	0.0	0	0	0	1	0.0	بـ	mixed	HUMANS_GENERIC	1	True
ض ر ر	NOUN_ABSTRACT	True	9	0	conjoined	0.385	conjoined	1.0	0.0	0.0	0.889	0.111	0	0	0	0	0.0		mixed	HUMANS_GENERIC	7	False
ض ر ر	NOUN_ACTIVE_PART	True	2	74	prep_complement	0.5	prep_complement	0.571	1.0	2.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	2	True
ض ر ر	NOUN_PASSIVE_PART	True	2	0	direct_object	0.5		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	2	True
ض ر ر	PV:VIII	True	5	0		0.0	circumstantial	0.4	0.6	0.6	0.2	0.2	0	0	4	5	0.0	إِلَى	mixed	HUMANS_GENERIC	4	False
ض ر ع	GERUND	True	3	0	circumstantial	1.0	conjoined	1.0	0.0	0.0	0.667	0.333	0	0	0	0	0.0		human	DISBELIEVERS	2	True
ض ر ع	IV:V	True	3	8	predication	0.667		0.0	0.333	0.333	1.0	0.0	0	0	0	3	0.0		human	DISBELIEVERS	3	True
ض ر ع	NOUN_CONCRETE	True	1	0	prep_complement	1.0		0.0	0.0	1.0	1.0	0.0	0	0	0	0	0.0		human	DISBELIEVERS	1	True
ض ر ع	PV:V	True	1	0		0.0	adverbial	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	DISBELIEVERS	1	True
ض ع ف	ADJ_COMP	True	2	0	conjoined	0.5	accusative_specification	0.5	0.0	0.0	0.5	0.5	0	0	0	0	0.0		mixed	GOD	2	True
ض ع ف	ADJ_QUALIT	True	9	0	adjective	0.222	conjoined	1.0	0.111	0.111	0.889	0.111	0	0	0	0	0.0		mixed	GOD	6	False
ض ع ف	GERUND	True	6	0	direct_object	0.286	conjoined	0.5	0.167	0.167	1.0	0.0	0	0	0	0	0.0		mixed	GOD	4	False
ض ع ف	IV:I	True	1	0		0.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
ض ع ف	IV:III	True	8	52	predication	1.0	prep_complement	0.381	0.0	0.0	1.0	0.0	0	0	0	8	0.125	لـ	mixed	GOD	6	False
ض ع ف	IV:X	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
ض ع ف	IV_PASS:X	True	1	0	kana_predicate	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
ض ع ف	NOUN_ABSTRACT	True	10	0	adjective	0.222	prep_complement	0.333	0.1	0.1	0.7	0.3	0	2	0	0	0.0		mixed	GOD	7	False
ض ع ف	NOUN_ACTIVE_PART	True	1	0	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
ض ع ف	NOUN_PASSIVE_PART	True	5	0	conjoined	0.286	prep_complement	0.833	0.2	0.4	0.8	0.2	0	0	0	0	0.0		mixed	GOD	2	False
ض ع ف	PV:I	True	2	0	conjoined	1.0	conjoined	0.5	0.5	0.5	1.0	0.0	0	0	0	1	0.0		mixed	GOD	2	True
ض ع ف	PV:X	True	1	0	predication	1.0	conjoined	0.5	0.0	0.0	0.0	1.0	0	0	0	1	0.0		mixed	GOD	1	True
ض ع ف	PV_PASS:X	True	5	0	adjective	1.0	subject	0.8	0.0	0.0	1.0	0.0	0	0	0	5	0.0	فِي	mixed	GOD	3	False
ض غ ث	NOUN_ABSTRACT	True	2	3	quoted_complement	1.0	idafa	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0				2	True
ض غ ث	NOUN_CONCRETE	True	1	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض غ ن	NOUN_ABSTRACT	True	2	2	direct_object	1.0	idafa	1.0	0.5	0.5	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ض ف د ع	NOUN_CONCRETE	True	1	1	conjoined	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض ل ل	ADJ_COMP	True	11	0	predication	0.727	prep_complement	0.5	0.0	0.0	0.727	0.273	0	0	1	0	0.0		mixed	HUMANS_GENERIC	9	False
ض ل ل	GERUND	True	48	0	prep_complement	0.457	adjective	0.886	0.167	0.333	0.729	0.25	0	0	1	0	0.0		mixed	HUMANS_GENERIC	32	False
ض ل ل	IV:I	True	16	0		0.0	direct_object	0.304	0.188	0.25	0.812	0.188	0	0	0	16	0.0	عَلَى	mixed	HUMANS_GENERIC	11	False
ض ل ل	IV:IV	True	42	0	predication	0.364	direct_object	0.417	0.119	0.19	0.905	0.095	0	2	1	42	0.143	بـ	mixed	HUMANS_GENERIC	22	False
ض ل ل	NOUN_ACTIVE_PART	True	17	191	adjective	0.222	adjective	0.333	0.176	0.235	0.588	0.412	0	1	0	0	0.0		mixed	HUMANS_GENERIC	15	False
ض ل ل	PV:I	True	41	0	conjoined	0.583	subject	0.392	0.098	0.122	0.756	0.244	0	0	0	41	0.2	عَن	mixed	HUMANS_GENERIC	25	False
ض ل ل	PV:IV	True	16	0	conjoined	0.667	direct_object	0.515	0.125	0.188	0.562	0.375	0	3	1	13	0.0	عَلَى	mixed	HUMANS_GENERIC	14	False
ض م ر	NOUN_CONCRETE	True	1	1	idafa	1.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض م م	CV:I	True	2	2	conjoined	1.0	prep_complement	0.6	0.0	0.0	0.0	0.0	2	0	0	2	0.0	إِلَى	mixed	PROPHET_OTHER	2	True
ض ن ك	GERUND	True	1	1	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض ن ن	ADJ_QUALIT	True	1	1	predication	0.5	prep_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0				1	True
ض ه ء	IV:III	True	1	1		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	PEOPLE_OF_BOOK	1	True
ض و ء	IV:I	True	1	1	clausal_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0				1	True
ض و أ	GERUND	True	2	0	conjoined	0.5		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	2	True
ض و أ	NOUN_ABSTRACT	True	1	0	prep_complement	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ض و أ	PV:IV	True	2	5		0.0	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	2	0.0	لـ	mixed	NATURE_CREATION	1	True
ض ي ر	GERUND	True	1	1	particle_complement	1.0		0.0	1.0	1.0	0.0	1.0	0	0	0	0	0.0				1	True
ض ي ز	NOUN_ABSTRACT	True	1	1	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ض ي ع	IV:IV	True	9	10	predication	0.75	direct_object	0.818	1.0	1.0	0.889	0.111	0	0	0	9	0.0		divine	GOD	7	False
ض ي ع	PV:IV	True	1	0		0.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		divine	GOD	1	True
ض ي ف	IV:II	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	PROPHET_OTHER	1	True
ض ي ف	NOUN_CONCRETE	True	5	6	prep_complement	0.6	idafa	0.8	0.2	0.2	0.4	0.4	0	1	1	0	0.0		mixed	PROPHET_OTHER	4	False
ض ي ق	ADJ_QUALIT	True	2	12	adjective	0.5	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	2	True
ض ي ق	GERUND	True	2	0	kana_predicate	0.5	prep_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	2	True
ض ي ق	IV:I	True	2	0	predication	1.0	subject	0.5	0.0	0.0	1.0	0.0	0	0	0	2	0.0	بـ	mixed	PROPHET_OTHER	2	True
ض ي ق	IV:II	True	1	0		0.0	prep_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	1	1.0	عَلَى	mixed	PROPHET_OTHER	1	True
ض ي ق	NOUN_ACTIVE_PART	True	1	0	conjoined	1.0	clausal_complement	0.333	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	1	True
ض ي ق	PV:I	True	5	0	conjoined	1.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	5	0.0	عَلَى	mixed	PROPHET_OTHER	3	False
ط ب ع	IV:I	True	5	0		0.0	prep_complement	0.75	0.0	0.0	1.0	0.0	0	0	0	5	1.0	عَلَى			4	False
ط ب ع	PV:I	True	4	11		0.0	prep_complement	0.545	0.0	0.0	1.0	0.0	0	0	0	4	1.0	عَلَى			4	True
ط ب ع	PV_PASS:I	True	2	0	conjoined	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0	عَلَى			2	True
ط ب ق	GERUND	True	2	4	circumstantial	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ط ب ق	NOUN_ABSTRACT	True	2	0	direct_object	0.5	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ط ح و	PV:I	True	1	1		0.0	direct_object	0.5	1.0	1.0	1.0	0.0	0	0	0	1	0.0		mixed	NATURE_CREATION	1	True
ط ر ح	CV:I	True	1	1	conjoined	1.0	adverbial	0.5	0.0	0.0	0.0	0.0	1	0	0	1	0.0		mixed	PROPHET_OTHER	1	True
ط ر د	IV:I	True	2	5		0.0	direct_object	1.0	0.5	0.5	1.0	0.0	0	0	0	2	0.0		mixed	BELIEVERS	1	True
ط ر د	NOUN_ACTIVE_PART	True	2	0	predication	0.5	idafa	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	2	True
ط ر د	PV:I	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	BELIEVERS	1	True
ط ر ف	NOUN_ABSTRACT	True	8	11	idafa	0.375	adjective	0.25	0.125	0.125	0.875	0.125	0	0	0	0	0.0		mixed	DISBELIEVERS	8	False
ط ر ف	NOUN_CONCRETE	True	3	0	prep_complement	0.667	idafa	1.0	0.667	0.667	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	3	True
ط ر ق	NOUN_ABSTRACT	True	7	0	prep_complement	0.375	adjective	0.5	0.0	0.143	0.714	0.286	0	0	0	0	0.0		mixed	DISBELIEVERS	5	False
ط ر ق	NOUN_ACTIVE_PART	True	2	0	conjoined	0.5		0.0	0.5	1.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	1	True
ط ر ق	NOUN_CONCRETE	True	2	11	direct_object	1.0	adjective	1.0	0.5	0.5	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	2	True
ط ر و	ADJ_QUALIT	True	2	2	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ط ع م	CV:IV	True	2	0	conjoined	1.0	direct_object	1.0	0.0	0.0	0.0	0.0	2	0	0	2	0.0		mixed	BELIEVERS	1	True
ط ع م	GERUND	True	3	0	predication	1.0	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	3	True
ط ع م	IV:I	True	5	0	quoted_complement	1.0	direct_object	0.5	0.6	1.0	0.2	0.8	0	0	0	5	0.0	بـ	mixed	BELIEVERS	4	False
ط ع م	IV:IV	True	6	0	kana_predicate	1.0	direct_object	0.545	0.333	0.333	0.833	0.167	0	0	0	6	0.167	عَلَى	mixed	BELIEVERS	6	False
ط ع م	IV_PASS:IV	True	1	0	conjoined	1.0		0.0	1.0	1.0	0.0	1.0	0	0	0	1	0.0		mixed	BELIEVERS	1	True
ط ع م	NOUN_ABSTRACT	True	1	0	subject	1.0		0.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
ط ع م	NOUN_ACTIVE_PART	True	1	0	prep_complement	1.0		0.0	1.0	1.0	0.0	1.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
ط ع م	NOUN_CONCRETE	True	24	48	prep_complement	0.333	idafa	0.471	0.375	0.458	0.792	0.208	0	2	0	0	0.0		mixed	BELIEVERS	16	False
ط ع م	PV:I	True	2	0		0.0	adverbial	0.667	0.5	1.0	1.0	0.0	0	0	0	2	0.5		mixed	BELIEVERS	2	True
ط ع م	PV:IV	True	2	0		0.0	direct_object	0.4	0.0	0.0	0.5	0.5	0	0	0	2	0.0	مِن	mixed	BELIEVERS	2	True
ط ع م	PV:X	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	BELIEVERS	1	True
ط ع ن	GERUND	True	1	2	conjoined	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	DISBELIEVERS	1	True
ط ع ن	PV:I	True	1	0	conjoined	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	1.0	فِي	human	DISBELIEVERS	1	True
ط غ و	GERUND	True	1	0	prep_complement	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
ط غ و	IV:I	True	3	9	conjoined	0.5	prep_complement	1.0	0.667	0.667	1.0	0.0	0	0	0	3	0.0	فِي	human	HUMANS_GENERIC	3	True
